sport,league,game_id,a_team,h_team,cur_time,lms_date,lms_time,quarter,secs,a_pts,h_pts,status,a_win,h_win,last_mod_to_start,last_mod_lines,num_markets,a_ml,h_ml,a_deci_ml,h_deci_ml,a_odds_ps,h_odds_ps,a_deci_ps,h_deci_ps,a_hcap_ps,h_hcap_ps,a_odds_tot,h_odds_tot,a_deci_tot,h_deci_tot,a_hcap_tot,h_hcap_tot,game_start_time
BASE,MLB,5261465,St. Louis Cardinals,Chicago Cubs,1557102991.6922162,2019-05-05,20:34:43-0400,5,-1,0,2,1,0,0,5455.720999956131,1557102955.721,18,+550,-850,6.500,1.1176,0,0,0,0,0,0,+110,-145,2.100,1.690,7.5,7.5,1557097500.0
BASE,MLB,5261465,St. Louis Cardinals,Chicago Cubs,1557103007.9523044,2019-05-05,20:36:22-0400,5,-1,0,3,1,0,0,5455.720999956131,1557102955.721,18,+550,-850,6.500,1.1176,0,0,0,0,0,0,+110,-145,2.100,1.690,7.5,7.5,1557097500.0
BASE,MLB,5261465,St. Louis Cardinals,Chicago Cubs,1557103023.7014024,2019-05-05,20:36:22-0400,5,-1,0,3,1,0,0,5485.221999883652,1557102985.222,17,+550,-850,6.500,1.1176,0,0,0,0,0,0,+115,-155,2.150,1.645161,7.5,7.5,1557097500.0
BASE,MLB,5261465,St. Louis Cardinals,Chicago Cubs,1557103039.9495492,2019-05-05,20:36:22-0400,5,-1,0,3,1,0,0,5502.579999923706,1557103002.58,18,+550,-850,6.500,1.1176,0,0,0,0,0,0,+115,-155,2.150,1.645161,7.5,7.5,1557097500.0
BASE,MLB,5261465,St. Louis Cardinals,Chicago Cubs,1557103055.3982637,2019-05-05,20:36:22-0400,5,-1,0,3,1,0,0,5522.032999992371,1557103022.033,18,+550,-850,6.500,1.1176,0,0,0,0,0,0,+115,-155,2.150,1.645161,7.5,7.5,1557097500.0
BASE,MLB,5261465,St. Louis Cardinals,Chicago Cubs,1557103071.239578,2019-05-05,20:36:22-0400,5,-1,0,3,1,0,0,5528.292000055313,1557103028.292,18,+550,-850,6.500,1.1176,0,0,0,0,0,0,+115,-155,2.150,1.645161,7.5,7.5,1557097500.0
BASE,MLB,5261465,St. Louis Cardinals,Chicago Cubs,1557103088.1494896,2019-05-05,20:36:22-0400,5,-1,0,3,1,0,0,5542.18700003624,1557103042.187,18,+550,-850,6.500,1.1176,0,0,0,0,0,0,+115,-155,2.150,1.645161,7.5,7.5,1557097500.0
BASE,MLB,5261465,St. Louis Cardinals,Chicago Cubs,1557103104.1730123,2019-05-05,20:36:22-0400,5,-1,0,3,1,0,0,5571.352999925613,1557103071.353,14,+550,-850,6.500,1.1176,0,0,0,0,0,0,+115,-155,2.150,1.645161,7.5,7.5,1557097500.0
BASE,MLB,5261465,St. Louis Cardinals,Chicago Cubs,1557103120.1805208,2019-05-05,20:36:22-0400,5,-1,0,3,1,0,0,5577.201999902725,1557103077.202,17,+525,-850,6.250,1.1176,0,0,0,0,0,0,-155,+115,1.645161,2.150,6.5,6.5,1557097500.0
BASE,MLB,5263627,Chicago White Sox,Cleveland Indians,1557103136.4130185,2019-04-30,20:26:14-0400,0,-1,0,0,0,0,0,-77499.13800001144,1557103100.862,12,+210,-250,3.100,1.400,0,0,0,0,0,0,-105,-115,1.952381,1.870,8.5,8.5,1557180600.0
BASE,MLB,5261465,St. Louis Cardinals,Chicago Cubs,1557103136.41309,2019-05-05,20:36:22-0400,5,-1,0,3,1,0,0,5603.052999973297,1557103103.053,18,+525,-850,6.250,1.1176,0,0,0,0,0,0,-155,+115,1.645161,2.150,6.5,6.5,1557097500.0
BASE,MLB,5261465,St. Louis Cardinals,Chicago Cubs,1557103151.8687236,2019-05-05,20:38:43-0400,6,-1,0,3,1,0,0,5618.868000030518,1557103118.868,17,+525,-850,6.250,1.1176,0,0,0,0,0,0,-155,+115,1.645161,2.150,6.5,6.5,1557097500.0
BASE,MLB,5263627,Chicago White Sox,Cleveland Indians,1557103167.1872957,2019-04-30,20:26:14-0400,0,-1,0,0,0,0,0,-77468.96700000763,1557103131.033,12,+210,-250,3.100,1.400,0,0,0,0,0,0,-105,-115,1.952381,1.870,8.5,8.5,1557180600.0
BASE,MLB,5261465,St. Louis Cardinals,Chicago Cubs,1557103167.1874504,2019-05-05,20:38:43-0400,6,-1,0,3,1,0,0,5632.253000020981,1557103132.253,19,+575,-950,6.750,1.105,0,0,0,0,0,0,-140,+105,1.714286,2.050,6.5,6.5,1557097500.0
BASE,MLB,5261465,St. Louis Cardinals,Chicago Cubs,1557103183.0381367,2019-05-05,20:38:43-0400,6,-1,0,3,1,0,0,5643.953000068665,1557103143.953,19,+550,-950,6.500,1.105,0,0,0,0,0,0,-140,+105,1.714286,2.050,6.5,6.5,1557097500.0
BASE,MLB,5261465,St. Louis Cardinals,Chicago Cubs,1557103200.0052104,2019-05-05,20:38:43-0400,6,-1,0,3,1,0,0,5657.184000015259,1557103157.184,19,+525,-950,6.250,1.105,0,0,0,0,0,0,-150,+110,1.666667,2.100,6.5,6.5,1557097500.0
BASE,MLB,5261465,St. Louis Cardinals,Chicago Cubs,1557103216.8491895,2019-05-05,20:38:43-0400,6,-1,0,3,1,0,0,5676.950000047684,1557103176.95,19,+525,-950,6.250,1.105,0,0,0,0,0,0,-150,+110,1.666667,2.100,6.5,6.5,1557097500.0
BASE,MLB,5263627,Chicago White Sox,Cleveland Indians,1557103235.2306437,2019-04-30,20:26:14-0400,0,-1,0,0,0,0,0,-77407.01099991798,1557103192.989,12,+210,-250,3.100,1.400,0,0,0,0,0,0,-105,-115,1.952381,1.870,8.5,8.5,1557180600.0
BASE,MLB,5261465,St. Louis Cardinals,Chicago Cubs,1557103235.2307408,2019-05-05,20:38:43-0400,6,-1,0,3,1,0,0,5690.329999923706,1557103190.33,16,+525,-950,6.250,1.105,0,0,0,0,0,0,-150,+110,1.666667,2.100,6.5,6.5,1557097500.0
BASE,MLB,5263837,Seattle Mariners,New York Yankees,1557103331.9935205,2019-04-30,20:26:14-0400,0,-1,0,0,0,0,0,-78810.94899988174,1557103289.051,12,+143,-166,2.43,1.602,0,0,0,0,0,0,100,-120,2.00,1.833333,9.5,9.5,1557182100.0
BASE,MLB,5261465,St. Louis Cardinals,Chicago Cubs,1557103331.9936042,2019-05-05,20:38:43-0400,6,-1,0,3,1,0,0,5797.832999944687,1557103297.833,16,+525,-950,6.250,1.105,0,0,0,0,0,0,-150,+110,1.666667,2.100,6.5,6.5,1557097500.0
BASE,MLB,5261465,St. Louis Cardinals,Chicago Cubs,1557103363.55063,2019-05-05,20:38:43-0400,6,-1,0,3,1,0,0,5830.581000089645,1557103330.581,15,+525,-950,6.250,1.105,0,0,0,0,0,0,-150,+110,1.666667,2.100,6.5,6.5,1557097500.0
BASE,MLB,5261465,St. Louis Cardinals,Chicago Cubs,1557103379.5040922,2019-05-05,20:38:43-0400,6,-1,0,3,1,0,0,5837.733999967575,1557103337.734,16,+650,-1000,7.500,1.100,0,0,0,0,0,0,-120,-110,1.833333,1.909091,6.5,6.5,1557097500.0
BASE,MLB,5261465,St. Louis Cardinals,Chicago Cubs,1557103411.3968492,2019-05-05,20:38:43-0400,6,-1,0,3,1,0,0,5876.59299993515,1557103376.593,16,+650,-1000,7.500,1.100,0,0,0,0,0,0,-120,-110,1.833333,1.909091,6.5,6.5,1557097500.0
BASE,MLB,5263627,Chicago White Sox,Cleveland Indians,1557103427.3425894,2019-04-30,20:26:14-0400,0,-1,0,0,0,0,0,-77207.39899992943,1557103392.601,12,+210,-250,3.100,1.400,0,0,0,0,0,0,-115,-105,1.870,1.952381,8.5,8.5,1557180600.0
BASE,MLB,5261465,St. Louis Cardinals,Chicago Cubs,1557103459.3404863,2019-05-05,20:38:43-0400,6,-1,0,3,1,0,0,5925.785000085831,1557103425.785,16,+525,-850,6.250,1.1176,0,0,0,0,0,0,-150,+110,1.666667,2.100,6.5,6.5,1557097500.0
BASE,MLB,5263627,Chicago White Sox,Cleveland Indians,1557103490.1692982,2019-04-30,20:26:14-0400,0,-1,0,0,0,0,0,-77150.35100007057,1557103449.649,12,+210,-250,3.100,1.400,0,0,0,0,0,0,-115,-105,1.870,1.952381,8.5,8.5,1557180600.0
BASE,MLB,5263627,Chicago White Sox,Cleveland Indians,1557103521.6461017,2019-04-30,20:26:14-0400,0,-1,0,0,0,0,0,-77136.1059999466,1557103463.894,12,+210,-250,3.100,1.400,0,0,0,0,0,0,-115,-105,1.870,1.952381,8.5,8.5,1557180600.0
BASE,MLB,5261465,St. Louis Cardinals,Chicago Cubs,1557103521.6461399,2019-05-05,20:38:43-0400,6,-1,0,3,1,0,0,5982.089999914169,1557103482.09,16,+525,-850,6.250,1.1176,0,0,0,0,0,0,-150,+110,1.666667,2.100,6.5,6.5,1557097500.0
BASE,MLB,5261465,St. Louis Cardinals,Chicago Cubs,1557103537.0581756,2019-05-05,20:38:43-0400,6,-1,0,3,1,0,0,6005.944999933243,1557103505.945,15,+525,-850,6.250,1.1176,0,0,0,0,0,0,-150,+110,1.666667,2.100,6.5,6.5,1557097500.0
BASE,MLB,5261465,St. Louis Cardinals,Chicago Cubs,1557103552.315881,2019-05-05,20:38:43-0400,6,-1,0,3,1,0,0,6016.617000102997,1557103516.617,16,+360,-500,4.600,1.200,0,0,0,0,0,0,100,-130,2.00,1.770,7.5,7.5,1557097500.0
BASE,MLB,5261465,St. Louis Cardinals,Chicago Cubs,1557103609.3080475,2019-05-05,20:38:43-0400,6,-1,0,3,1,0,0,6059.489000082016,1557103559.489,16,+360,-500,4.600,1.200,0,0,0,0,0,0,100,-130,2.00,1.770,7.5,7.5,1557097500.0
BASE,MLB,5261465,St. Louis Cardinals,Chicago Cubs,1557103624.826447,2019-05-05,20:38:43-0400,6,-1,0,3,1,0,0,6090.56299996376,1557103590.563,16,+390,-500,4.900,1.200,0,0,0,0,0,0,100,-130,2.00,1.770,7.5,7.5,1557097500.0
BASE,MLB,5261465,St. Louis Cardinals,Chicago Cubs,1557103690.933013,2019-05-05,20:38:43-0400,6,-1,0,3,1,0,0,6154.8440001010895,1557103654.844,16,+425,-600,5.250,1.166667,0,0,0,0,0,0,+110,-145,2.100,1.690,7.5,7.5,1557097500.0
BASE,MLB,5261465,St. Louis Cardinals,Chicago Cubs,1557103738.192012,2019-05-05,20:38:43-0400,6,-1,0,3,1,0,0,6206.760999917984,1557103706.761,16,+425,-600,5.250,1.166667,0,0,0,0,0,0,+110,-145,2.100,1.690,7.5,7.5,1557097500.0
BASE,MLB,5261465,St. Louis Cardinals,Chicago Cubs,1557103753.4727113,2019-05-05,20:38:43-0400,6,-1,0,3,1,0,0,6219.615000009537,1557103719.615,16,+550,-850,6.500,1.1176,0,0,0,0,0,0,-140,+105,1.714286,2.050,6.5,6.5,1557097500.0
BASE,MLB,5261465,St. Louis Cardinals,Chicago Cubs,1557103799.342281,2019-05-05,20:38:43-0400,6,-1,0,3,1,0,0,6257.207000017166,1557103757.207,16,+575,-850,6.750,1.1176,0,0,0,0,0,0,-130,+105,1.770,2.050,6.5,6.5,1557097500.0
BASE,MLB,5261465,St. Louis Cardinals,Chicago Cubs,1557103831.208497,2019-05-05,20:38:43-0400,6,-1,0,3,1,0,0,6286.408999919891,1557103786.409,16,+575,-850,6.750,1.1176,0,0,0,0,0,0,-130,+105,1.770,2.050,6.5,6.5,1557097500.0
BASE,MLB,5261465,St. Louis Cardinals,Chicago Cubs,1557103846.6413133,2019-05-05,20:50:25-0400,6,-1,2,3,1,0,0,6308.18700003624,1557103808.187,12,+575,-950,6.750,1.105,0,0,0,0,0,0,-130,+105,1.770,2.050,6.5,6.5,1557097500.0
BASE,MLB,5261465,St. Louis Cardinals,Chicago Cubs,1557103861.7987082,2019-05-05,20:50:25-0400,6,-1,2,3,1,0,0,6319.220999956131,1557103819.221,12,+575,-950,6.750,1.105,0,0,0,0,0,0,-130,+105,1.770,2.050,6.5,6.5,1557097500.0
BASE,MLB,5261465,St. Louis Cardinals,Chicago Cubs,1557103876.8710496,2019-05-05,20:50:25-0400,6,-1,2,3,1,0,0,6340.15499997139,1557103840.155,16,+205,-250,3.050,1.400,0,0,0,0,0,0,-150,+110,1.666667,2.100,8.5,8.5,1557097500.0
BASE,MLB,5261465,St. Louis Cardinals,Chicago Cubs,1557103907.69713,2019-05-05,20:50:25-0400,6,-1,2,3,1,0,0,6368.415999889374,1557103868.416,16,+205,-250,3.050,1.400,0,0,0,0,0,0,-150,+115,1.666667,2.150,8.5,8.5,1557097500.0
BASE,MLB,5263123,San Francisco Giants,Cincinnati Reds,1557103923.1018968,2019-04-29,19:17:56-0400,0,-1,0,0,0,0,0,-56630.980999946594,1557103869.019,12,+120,-140,2.200,1.714286,0,0,0,0,0,0,-105,-115,1.952381,1.870,8.5,8.5,1557160500.0
BASE,MLB,5261465,St. Louis Cardinals,Chicago Cubs,1557103923.1019566,2019-05-05,20:50:25-0400,6,-1,2,3,1,0,0,6384.516999959946,1557103884.517,16,+195,-250,2.950,1.400,0,0,0,0,0,0,-150,+115,1.666667,2.150,8.5,8.5,1557097500.0
BASE,MLB,5261465,St. Louis Cardinals,Chicago Cubs,1557103938.0072556,2019-05-05,20:50:25-0400,6,-1,2,3,1,0,0,6400.946000099182,1557103900.946,16,+195,-235,2.950,1.425532,0,0,0,0,0,0,-160,+115,1.625,2.150,8.5,8.5,1557097500.0
BASE,MLB,5261465,St. Louis Cardinals,Chicago Cubs,1557103968.725923,2019-05-05,20:50:25-0400,6,-1,2,3,1,0,0,6432.239000082016,1557103932.239,16,+190,-235,2.900,1.425532,0,0,0,0,0,0,-160,+115,1.625,2.150,8.5,8.5,1557097500.0
BASE,MLB,5261465,St. Louis Cardinals,Chicago Cubs,1557103984.4087224,2019-05-05,20:50:25-0400,6,-1,2,3,1,0,0,6446.148999929428,1557103946.149,16,+185,-230,2.850,1.434783,0,0,0,0,0,0,+120,-160,2.200,1.625,9.5,9.5,1557097500.0
BASE,MLB,5261465,St. Louis Cardinals,Chicago Cubs,1557104084.2810383,2019-05-05,20:50:25-0400,6,-1,2,3,1,0,0,6537.459000110626,1557104037.459,16,+195,-230,2.950,1.434783,0,0,0,0,0,0,-155,+115,1.645161,2.150,8.5,8.5,1557097500.0
BASE,MLB,5261465,St. Louis Cardinals,Chicago Cubs,1557104115.4531128,2019-05-05,20:50:25-0400,6,-1,2,3,1,0,0,6579.882999897003,1557104079.883,16,+195,-240,2.950,1.416667,0,0,0,0,0,0,-155,+115,1.645161,2.150,8.5,8.5,1557097500.0
BASE,MLB,5261465,St. Louis Cardinals,Chicago Cubs,1557104130.5961246,2019-05-05,20:50:25-0400,6,-1,2,3,1,0,0,6598.177999973297,1557104098.178,15,+195,-240,2.950,1.416667,0,0,0,0,0,0,-155,+115,1.645161,2.150,8.5,8.5,1557097500.0
BASE,MLB,5261465,St. Louis Cardinals,Chicago Cubs,1557104148.54476,2019-05-05,20:50:25-0400,6,-1,2,3,1,0,0,6611.180999994278,1557104111.181,15,+195,-240,2.950,1.416667,0,0,0,0,0,0,-155,+115,1.645161,2.150,8.5,8.5,1557097500.0
BASE,MLB,5261465,St. Louis Cardinals,Chicago Cubs,1557104209.8802507,2019-05-05,20:50:25-0400,6,-1,2,3,1,0,0,6678.654000043869,1557104178.654,16,+210,-265,3.100,1.377358,0,0,0,0,0,0,-145,+110,1.690,2.100,8.5,8.5,1557097500.0
BASE,MLB,5261465,St. Louis Cardinals,Chicago Cubs,1557104256.3978553,2019-05-05,20:57:22-0400,6,-1,2,3,1,0,0,6678.654000043869,1557104178.654,16,+210,-265,3.100,1.377358,0,0,0,0,0,0,-145,+110,1.690,2.100,8.5,8.5,1557097500.0
BASE,MLB,5261465,St. Louis Cardinals,Chicago Cubs,1557104271.5097113,2019-05-05,20:57:22-0400,6,-1,2,3,1,0,0,6740.119999885559,1557104240.12,15,+210,-265,3.100,1.377358,0,0,0,0,0,0,-145,+110,1.690,2.100,8.5,8.5,1557097500.0
BASE,MLB,5261465,St. Louis Cardinals,Chicago Cubs,1557104286.579052,2019-05-05,20:57:22-0400,6,-1,2,3,1,0,0,6748.862999916077,1557104248.863,15,+210,-265,3.100,1.377358,0,0,0,0,0,0,-145,+110,1.690,2.100,8.5,8.5,1557097500.0
BASE,MLB,5261465,St. Louis Cardinals,Chicago Cubs,1557104301.9730442,2019-05-05,20:57:22-0400,6,-1,2,3,1,0,0,6768.119999885559,1557104268.12,16,+265,-345,3.650,1.290,0,0,0,0,0,0,-115,-115,1.870,1.870,8.5,8.5,1557097500.0
BASE,MLB,5261465,St. Louis Cardinals,Chicago Cubs,1557104317.432635,2019-05-05,20:57:22-0400,6,-1,2,3,1,0,0,6773.214999914169,1557104273.215,16,+265,-345,3.650,1.290,0,0,0,0,0,0,-115,-115,1.870,1.870,8.5,8.5,1557097500.0
BASE,MLB,5263837,Seattle Mariners,New York Yankees,1557104412.2536077,2019-04-30,20:26:14-0400,0,-1,0,0,0,0,0,-77718.58999991417,1557104381.41,12,+143,-166,2.43,1.602,0,0,0,0,0,0,100,-120,2.00,1.833333,9.5,9.5,1557182100.0
BASE,MLB,5261465,St. Louis Cardinals,Chicago Cubs,1557104444.392972,2019-05-05,20:57:22-0400,6,-1,2,3,1,0,0,6905.7699999809265,1557104405.77,16,+265,-345,3.650,1.290,0,0,0,0,0,0,-110,-120,1.909091,1.833333,8.5,8.5,1557097500.0
BASE,MLB,5261465,St. Louis Cardinals,Chicago Cubs,1557104460.4744265,2019-05-05,20:57:22-0400,6,-1,2,3,1,0,0,6917.559000015259,1557104417.559,16,+265,-345,3.650,1.290,0,0,0,0,0,0,-115,-115,1.870,1.870,8.5,8.5,1557097500.0
BASE,MLB,5261465,St. Louis Cardinals,Chicago Cubs,1557104475.9145641,2019-05-05,20:57:22-0400,6,-1,2,3,1,0,0,6944.361999988556,1557104444.362,16,+330,-475,4.300,1.210526,0,0,0,0,0,0,-115,-115,1.870,1.870,8.5,8.5,1557097500.0
BASE,MLB,5261465,St. Louis Cardinals,Chicago Cubs,1557104491.2655756,2019-05-05,20:57:22-0400,6,-1,2,3,1,0,0,6945.763000011444,1557104445.763,16,+330,-475,4.300,1.210526,0,0,0,0,0,0,-150,+110,1.666667,2.100,8.5,8.5,1557097500.0
BASE,MLB,5261465,St. Louis Cardinals,Chicago Cubs,1557104507.375035,2019-05-05,20:57:22-0400,6,-1,2,3,1,0,0,6974.665999889374,1557104474.666,15,+330,-475,4.300,1.210526,0,0,0,0,0,0,-150,+110,1.666667,2.100,8.5,8.5,1557097500.0
BASE,MLB,5261465,St. Louis Cardinals,Chicago Cubs,1557104522.5011594,2019-05-05,20:57:22-0400,6,-1,2,3,1,0,0,6983.31299996376,1557104483.313,16,+330,-475,4.300,1.210526,0,0,0,0,0,0,-150,+110,1.666667,2.100,8.5,8.5,1557097500.0
BASE,MLB,5261465,St. Louis Cardinals,Chicago Cubs,1557104553.535682,2019-05-05,20:57:22-0400,6,-1,2,3,1,0,0,7017.234999895096,1557104517.235,16,+425,-600,5.250,1.166667,0,0,0,0,0,0,-110,-120,1.909091,1.833333,9.5,9.5,1557097500.0
BASE,MLB,5261465,St. Louis Cardinals,Chicago Cubs,1557104569.887164,2019-05-05,20:57:22-0400,6,-1,2,3,1,0,0,7034.368999958038,1557104534.369,16,+425,-600,5.250,1.166667,0,0,0,0,0,0,-110,-120,1.909091,1.833333,9.5,9.5,1557097500.0
BASE,MLB,5261465,St. Louis Cardinals,Chicago Cubs,1557104585.476901,2019-05-05,21:02:48-0400,6,-1,2,4,1,0,0,7048.5,1557104548.5,16,+360,-500,4.600,1.200,0,0,0,0,0,0,+110,-145,2.100,1.690,9.5,9.5,1557097500.0
BASE,MLB,5261465,St. Louis Cardinals,Chicago Cubs,1557104600.8616872,2019-05-05,21:02:57-0400,6,-1,2,5,1,0,0,7063.513999938965,1557104563.514,15,+360,-500,4.600,1.200,0,0,0,0,0,0,+110,-145,2.100,1.690,9.5,9.5,1557097500.0
BASE,MLB,5261465,St. Louis Cardinals,Chicago Cubs,1557104616.8962238,2019-05-05,21:02:57-0400,6,-1,2,5,1,0,0,7080.108000040054,1557104580.108,16,+1000,-2000,11.00,1.050,0,0,0,0,0,0,-140,+105,1.714286,2.050,10.5,10.5,1557097500.0
BASE,MLB,5263837,Seattle Mariners,New York Yankees,1557104727.6335034,2019-04-30,20:26:14-0400,0,-1,0,0,0,0,0,-77415.59100008011,1557104684.409,12,+143,-166,2.43,1.602,0,0,0,0,0,0,100,-120,2.00,1.833333,9.5,9.5,1557182100.0
BASE,MLB,5263627,Chicago White Sox,Cleveland Indians,1557104727.6336083,2019-04-30,20:26:14-0400,0,-1,0,0,0,0,0,-75915.62800002098,1557104684.372,12,+210,-250,3.100,1.400,0,0,0,0,0,0,-115,-105,1.870,1.952381,8.5,8.5,1557180600.0
BASE,MLB,5261465,St. Louis Cardinals,Chicago Cubs,1557104836.7803211,2019-05-05,21:02:57-0400,6,-1,2,5,1,0,0,7303.683000087738,1557104803.683,16,+1000,-2000,11.00,1.050,0,0,0,0,0,0,-130,+105,1.770,2.050,10.5,10.5,1557097500.0
BASE,MLB,5261465,St. Louis Cardinals,Chicago Cubs,1557104853.0965736,2019-05-05,21:02:57-0400,6,-1,2,5,1,0,0,7308.90700006485,1557104808.907,16,+1000,-2000,11.00,1.050,0,0,0,0,0,0,-130,+105,1.770,2.050,10.5,10.5,1557097500.0
BASE,MLB,5261465,St. Louis Cardinals,Chicago Cubs,1557104867.6729949,2019-05-05,21:02:57-0400,6,-1,2,5,1,0,0,7332.071000099182,1557104832.071,16,+1100,-2000,12.00,1.050,0,0,0,0,0,0,-140,+105,1.714286,2.050,10.5,10.5,1557097500.0
BASE,MLB,5263837,Seattle Mariners,New York Yankees,1557104922.4625974,2019-04-30,20:26:14-0400,0,-1,0,0,0,0,0,-77235.65700006485,1557104864.343,12,+143,-166,2.43,1.602,0,0,0,0,0,0,100,-120,2.00,1.833333,9.5,9.5,1557182100.0
BASE,MLB,5261465,St. Louis Cardinals,Chicago Cubs,1557104922.4626548,2019-05-05,21:02:57-0400,6,-1,2,5,1,0,0,7368.703999996185,1557104868.704,16,+1000,-2000,11.00,1.050,0,0,0,0,0,0,-130,+105,1.770,2.050,10.5,10.5,1557097500.0
BASE,MLB,5261465,St. Louis Cardinals,Chicago Cubs,1557104938.3821793,2019-05-05,21:02:57-0400,6,-1,2,5,1,0,0,7401.750999927521,1557104901.751,15,+1000,-2000,11.00,1.050,0,0,0,0,0,0,-130,+105,1.770,2.050,10.5,10.5,1557097500.0
BASE,MLB,5263837,Seattle Mariners,New York Yankees,1557104953.5800085,2019-04-30,20:26:14-0400,0,-1,0,0,0,0,0,-77177.38800001144,1557104922.612,12,+130,-150,2.300,1.666667,0,0,0,0,0,0,100,-120,2.00,1.833333,9.5,9.5,1557182100.0
BASE,MLB,5261465,St. Louis Cardinals,Chicago Cubs,1557104953.5800679,2019-05-05,21:02:57-0400,6,-1,2,5,1,0,0,7416.7880001068115,1557104916.788,16,+800,-1600,9.00,1.0625,0,0,0,0,0,0,100,-130,2.00,1.770,10.5,10.5,1557097500.0
BASE,MLB,5263837,Seattle Mariners,New York Yankees,1557105052.434436,2019-04-30,20:26:14-0400,0,-1,0,0,0,0,0,-77104.60199999809,1557104995.398,12,+130,-150,2.300,1.666667,0,0,0,0,0,0,100,-120,2.00,1.833333,9.5,9.5,1557182100.0
BASE,MLB,5263123,San Francisco Giants,Cincinnati Reds,1557105052.4345329,2019-04-29,19:17:56-0400,0,-1,0,0,0,0,0,-55478.23000001907,1557105021.77,12,+120,-140,2.200,1.714286,0,0,0,0,0,0,-105,-115,1.952381,1.870,8.5,8.5,1557160500.0
BASE,MLB,5261465,St. Louis Cardinals,Chicago Cubs,1557105114.644337,2019-05-05,21:11:30-0400,6,-1,2,6,1,0,0,7575.964999914169,1557105075.965,11,+800,-1600,9.00,1.0625,0,0,0,0,0,0,+185,-250,2.850,1.400,11.5,11.5,1557097500.0
BASE,MLB,5261465,St. Louis Cardinals,Chicago Cubs,1557105131.0266657,2019-05-05,21:11:30-0400,6,-1,2,6,1,0,0,7592.5599999427795,1557105092.56,16,+1400,-4000,15.00,1.025,0,0,0,0,0,0,-150,+110,1.666667,2.100,10.5,10.5,1557097500.0
BASE,MLB,5264067,Miami Marlins,Chicago Cubs,1557105146.2989206,2019-05-01,19:56:11-0400,0,-1,0,0,0,0,0,-82390.34100008011,1557105109.659,1,+215,-255,3.150,1.392157,0,0,0,0,0,0,0,0,0,0,0,0,1557187500.0
BASE,MLB,5261465,St. Louis Cardinals,Chicago Cubs,1557105179.2865603,2019-05-05,21:11:30-0400,6,-1,2,6,1,0,0,7636.299999952316,1557105136.3,16,+1400,-4000,15.00,1.025,0,0,0,0,0,0,-150,+110,1.666667,2.100,10.5,10.5,1557097500.0
BASE,MLB,5261465,St. Louis Cardinals,Chicago Cubs,1557105195.8592482,2019-05-05,21:11:30-0400,6,-1,2,6,1,0,0,7660.808000087738,1557105160.808,15,+1400,-4000,15.00,1.025,0,0,0,0,0,0,-150,+110,1.666667,2.100,10.5,10.5,1557097500.0
BASE,MLB,5261465,St. Louis Cardinals,Chicago Cubs,1557105211.024516,2019-05-05,21:11:30-0400,6,-1,2,6,1,0,0,7670.510999917984,1557105170.511,15,+1400,-4000,15.00,1.025,0,0,0,0,0,0,-150,+110,1.666667,2.100,10.5,10.5,1557097500.0
BASE,MLB,5261465,St. Louis Cardinals,Chicago Cubs,1557105226.1890476,2019-05-05,21:11:30-0400,6,-1,2,6,1,0,0,7684.775000095367,1557105184.775,16,+1400,-4000,15.00,1.025,0,0,0,0,0,0,-150,+110,1.666667,2.100,10.5,10.5,1557097500.0
BASE,MLB,5261465,St. Louis Cardinals,Chicago Cubs,1557105244.5228179,2019-05-05,21:11:30-0400,6,-1,2,6,1,0,0,7707.305000066757,1557105207.305,16,+1100,-2500,12.00,1.040,0,0,0,0,0,0,-115,-115,1.870,1.870,10.5,10.5,1557097500.0
BASE,MLB,5261465,St. Louis Cardinals,Chicago Cubs,1557105278.5871975,2019-05-05,21:11:30-0400,6,-1,2,6,1,0,0,7730.332000017166,1557105230.332,16,+1100,-2500,12.00,1.040,0,0,0,0,0,0,-110,-120,1.909091,1.833333,10.5,10.5,1557097500.0
BASE,MLB,5261465,St. Louis Cardinals,Chicago Cubs,1557105295.5730562,2019-05-05,21:11:30-0400,6,-1,2,6,1,0,0,7754.000999927521,1557105254.001,16,+1100,-2500,12.00,1.040,0,0,0,0,0,0,-115,-115,1.870,1.870,10.5,10.5,1557097500.0
BASE,MLB,5264237,New York Mets,San Diego Padres,1557105347.374715,2019-05-01,19:56:11-0400,0,-1,0,0,0,0,0,-89704.08699989319,1557105295.913,12,-120,100,1.833333,2.00,0,0,0,0,0,0,-115,-105,1.870,1.952381,6.5,6.5,1557195000.0
BASE,MLB,5261465,St. Louis Cardinals,Chicago Cubs,1557105362.7571986,2019-05-05,21:11:30-0400,6,-1,2,6,1,0,0,7825.990000009537,1557105325.99,16,+1100,-2500,12.00,1.040,0,0,0,0,0,0,-110,-120,1.909091,1.833333,10.5,10.5,1557097500.0
BASE,MLB,5264237,New York Mets,San Diego Padres,1557105418.303818,2019-05-01,19:56:11-0400,0,-1,0,0,0,0,0,-89624.66499996185,1557105375.335,12,-125,+105,1.800,2.050,0,0,0,0,0,0,-115,-105,1.870,1.952381,6.5,6.5,1557195000.0
BASE,MLB,5261465,St. Louis Cardinals,Chicago Cubs,1557105463.083621,2019-05-05,21:17:28-0400,7,-1,2,6,1,0,0,7825.990000009537,1557105325.99,16,+1100,-2500,12.00,1.040,0,0,0,0,0,0,-110,-120,1.909091,1.833333,10.5,10.5,1557097500.0
