,Unnamed: 0,Unnamed: 0.1,Date,season,h_team,a_team,elo1_pre,elo2_pre,elo_prob1,elo_prob2,h_final,a_final,Team,1st,2nd,3rd,4th,ML,h_1st,h_2nd,h_3rd,h_4th,h_ML,total,h_spread,winner,ranker,lead_changes,w_l,h_Home_Scorerol,h_Away_Scorerol,h_fgarol,h_fg_pctrol,h_fg2arol,h_fg2_pctrol,h_fg3arol,h_fg3_pctrol,h_ftarol,h_ft_pctrol,h_opp_fgarol,h_opp_fg_pctrol,h_opp_fg2arol,h_opp_fg2_pctrol,h_opp_fg3arol,h_opp_fg3_pctrol,h_opp_ftarol,h_opp_ft_pctrol,Unnamed: 0,Date,season,h_team,a_team,elo1_pre,elo2_pre,elo_prob1,elo_prob2,h_final,a_final,Team,1st,2nd,3rd,4th,ML,h_1st,h_2nd,h_3rd,h_4th,h_ML,total,h_spread,winner,ranker,lead_changes,w_l,Home_Scorerol,Away_Scorerol,fgarol,fg_pctrol,fg2arol,fg2_pctrol,fg3arol,fg3_pctrol,ftarol,ft_pctrol,opp_fgarol,opp_fg_pctrol,opp_fg2arol,opp_fg2_pctrol,opp_fg3arol,opp_fg3_pctrol,opp_ftarol,opp_ft_pctrol
1270,1270,1270,2016425,2016,CHO,MIA,1573.870616,1591.315467,0.616619847,0.383380153,89,85,Miami,26,13,22,24,115,19,29,21,20,-135,194,-2.5,H,2572,1,W ,100.75,93.25,86,0.435375,59.125,0.494125,26.875,0.317875,22.25,0.77425,85.5,0.409875,60.25,0.43525,25.25,0.353,20.875,0.687125,1270,2016425,2016,CHO,MIA,1573.870616,1591.315467,0.616619847,0.383380153,89,85,Miami,26,13,22,24,115,19,29,21,20,-135,194,-2.5,H,2572,1,W ,100.75,95.75,85.625,0.433375,69,0.451,16.625,0.36475,26.625,0.8005,84.625,0.435125,63.375,0.46775,21.25,0.319125,22,0.70075
1271,1271,1271,2016425,2016,OKC,DAL,1707.815114,1505.82207,0.85048521,0.14951479,118,104,Dallas,24,37,22,21,1200,35,33,25,25,-3000,205,-15,H,2573,0,W ,109.5,93.125,86.875,0.469875,56.5,0.554125,30.375,0.315,24.75,0.767125,81.875,0.421875,57.5,0.467125,24.375,0.305125,22.25,0.74475,1271,2016425,2016,OKC,DAL,1707.815114,1505.82207,0.85048521,0.14951479,118,104,Dallas,24,37,22,21,1200,35,33,25,25,-3000,205,-15,H,2573,0,W ,94.375,91.75,78.5,0.433625,50.25,0.496,28.25,0.328375,24.25,0.749625,82.25,0.412125,54.875,0.462875,27.375,0.307,21.25,0.733375
1272,1272,1272,2016425,2016,POR,LAC,1576.868015,1641.373151,0.550904239,0.449095761,98,84,LAClippers,20,23,21,20,-175,24,23,19,32,155,204,4,H,2574,0,W ,107.125,98.375,84.625,0.46675,56.25,0.4965,28.375,0.419625,21.25,0.802375,88.25,0.421875,68.125,0.4485,20.125,0.334875,25.625,0.668125,1272,2016425,2016,POR,LAC,1576.868015,1641.373151,0.550904239,0.449095761,98,84,LAClippers,20,23,21,20,-175,24,23,19,32,155,204,4,H,2574,0,W ,100,98,88.375,0.42425,60.75,0.46775,27.625,0.3245,21.125,0.74825,84.875,0.440375,57.875,0.489625,27,0.324125,20.375,0.729625
1273,1274,1274,2016426,2016,ATL,BOS,1601.268948,1578.241298,0.670004206,0.329995794,110,83,Boston,20,19,23,21,280,15,32,42,21,-340,198,-7.5,H,2575,9,W ,103.25,92.5,89.375,0.42825,58,0.47725,31.375,0.330125,20.125,0.80875,88,0.3835,60.125,0.417375,27.875,0.30525,23.375,0.724375,1274,2016426,2016,ATL,BOS,1601.268948,1578.241298,0.670004206,0.329995794,110,83,Boston,20,19,23,21,280,15,32,42,21,-340,198,-7.5,H,2575,9,W ,106.875,97.25,87.375,0.450875,56.625,0.47775,30.75,0.386125,20.625,0.780875,89,0.399,62,0.441875,27,0.310625,24.125,0.761875
1274,1273,1273,2016426,2016,TOR,IND,1618.048977,1533.91354,0.742684579,0.257315421,102,99,Indiana,35,26,29,9,270,20,32,25,25,-330,194,-7.5,H,2576,1,W ,103,98.5,81.875,0.4455,59.375,0.489,22.5,0.330875,29.625,0.77575,79.875,0.4355,51.625,0.46275,28.25,0.38225,24.125,0.74575,1273,2016426,2016,TOR,IND,1618.048977,1533.91354,0.742684579,0.257315421,102,99,Indiana,35,26,29,9,270,20,32,25,25,-330,194,-7.5,H,2576,1,W ,100.25,99.75,81.5,0.436,58.875,0.471625,22.625,0.33075,28.875,0.783875,79.625,0.45,55.875,0.479125,23.75,0.38125,23.125,0.817
1275,1277,1277,2016427,2016,GSW,HOU,1799.151794,1539.595974,0.887930044,0.112069956,114,81,Houston,20,17,22,22,400,37,22,30,25,-500,213,-9,H,2577,0,W ,116.125,101.75,86.625,0.508625,54.25,0.55325,32.375,0.435125,18.875,0.767625,86.75,0.434125,63.875,0.464875,22.875,0.35325,26.75,0.702125,1277,2016427,2016,GSW,HOU,1799.151794,1539.595974,0.887930044,0.112069956,114,81,Houston,20,17,22,22,400,37,22,30,25,-500,213,-9,H,2577,0,W ,105.125,99.25,85.125,0.453125,55.875,0.515375,29.25,0.329125,25.625,0.7215,84.75,0.435375,56.75,0.492875,28,0.323,25.75,0.66525
1276,1276,1276,2016427,2016,LAC,POR,1630.139874,1588.101292,0.693735106,0.306264894,98,108,Portland,18,27,26,37,-145,18,32,21,27,125,194.5,2.5,A,2578,7,L ,106.75,92.375,81.125,0.49925,60.5,0.531375,20.625,0.403125,28.625,0.636125,85.375,0.389375,59.25,0.432375,26.125,0.30375,24.5,0.73275,1276,2016427,2016,LAC,POR,1630.139874,1588.101292,0.693735106,0.306264894,98,108,Portland,18,27,26,37,-145,18,32,21,27,125,194.5,2.5,A,2578,7,L ,112.25,105.125,83.875,0.499375,62,0.519625,21.875,0.427625,27,0.701,87.125,0.416,56.875,0.45975,30.25,0.32675,29.5,0.77325
1277,1275,1275,2016427,2016,MIA,CHO,1586.766617,1578.419466,0.651058755,0.348941245,88,90,Charlotte,28,21,16,25,220,25,22,24,17,-260,195.5,-6,A,2579,7,L ,109.375,95.375,82.375,0.52575,66,0.559,16.375,0.402,21,0.777625,80,0.438375,62.5,0.47175,17.5,0.294,25.375,0.788875,1275,2016427,2016,MIA,CHO,1586.766617,1578.419466,0.651058755,0.348941245,88,90,Charlotte,28,21,16,25,220,25,22,24,17,-260,195.5,-6,A,2579,7,L ,105.5,100,81.25,0.49175,59.375,0.5205,21.875,0.412625,22.25,0.74375,81.75,0.422625,55.625,0.4455,26.125,0.355,25.875,0.82575
1278,1278,1278,2016428,2016,BOS,ATL,1566.068095,1613.442151,0.575160892,0.424839108,92,104,Atlanta,20,21,39,24,-150,17,16,26,33,130,198,3,A,2580,1,L ,103,98.625,86.25,0.434875,60.875,0.478625,25.375,0.338625,25.875,0.78375,84.875,0.4425,57.875,0.504375,27,0.309,20.875,0.756375,1278,2016428,2016,BOS,ATL,1566.068095,1613.442151,0.575160892,0.424839108,92,104,Atlanta,20,21,39,24,-150,17,16,26,33,130,198,3,A,2580,1,L ,103.125,100.625,89.375,0.427875,60.875,0.475375,28.5,0.3405,23.875,0.752625,86.25,0.437,55,0.501375,31.25,0.3185,20.25,0.759875
1279,1280,1280,2016429,2016,CHO,MIA,1585.308223,1579.87786,0.647234686,0.352765314,90,97,Miami,27,32,16,22,110,24,26,20,20,-130,192,-2,A,2581,12,L ,98.625,93,83,0.438,58.625,0.493875,24.375,0.3175,22.75,0.784,85.5,0.414375,61.375,0.4395,24.125,0.3605,20.125,0.688375,1280,2016429,2016,CHO,MIA,1585.308223,1579.87786,0.647234686,0.352765314,90,97,Miami,27,32,16,22,110,24,26,20,20,-130,192,-2,A,2581,12,L ,99.25,95.375,82.375,0.440625,66.125,0.461,16.25,0.364,26.125,0.810625,84.25,0.43275,63.125,0.454875,21.125,0.359625,20.625,0.737
1280,1279,1279,2016429,2016,IND,TOR,1531.405841,1620.556676,0.515608132,0.484391868,101,83,Toronto,22,22,20,19,105,20,20,31,30,-125,192.5,-1.5,H,2582,3,W ,103.75,97.875,81.375,0.475,59.5,0.520125,21.875,0.347125,23,0.795625,83.625,0.426625,55.5,0.4745,28.125,0.32775,21.75,0.794875,1279,2016429,2016,IND,TOR,1531.405841,1620.556676,0.515608132,0.484391868,101,83,Toronto,22,22,20,19,105,20,20,31,30,-125,192.5,-1.5,H,2582,3,W ,95.375,93,81.375,0.426,59.25,0.45875,22.125,0.3425,22.25,0.817375,81.625,0.42075,54.875,0.457125,26.75,0.343,20.5,0.737375
1281,1281,1281,2016429,2016,POR,LAC,1604.345647,1613.895519,0.627305074,0.372694926,106,103,LAClippers,24,24,34,21,425,24,26,30,26,-550,198.5,-9.5,H,2583,19,W ,107.25,99.625,85.375,0.462625,56.625,0.493125,28.75,0.414,22,0.781625,88,0.425875,67.75,0.4595,20.25,0.30775,27.125,0.67375,1281,2016429,2016,POR,LAC,1604.345647,1613.895519,0.627305074,0.372694926,106,103,LAClippers,24,24,34,21,425,24,26,30,26,-550,198.5,-9.5,H,2583,19,W ,99,98.625,88.25,0.4235,60.875,0.466625,27.375,0.324125,20.625,0.737875,85.125,0.443375,59.625,0.489875,25.5,0.319625,20.875,0.730875
1282,1282,1282,2016430,2016,SAS,OKC,1781.53911,1710.912763,0.72754536,0.27245464,124,92,OklahomaCity,20,20,26,26,250,43,30,32,19,-300,199.5,-6.5,H,2584,0,W ,103,89.375,79.625,0.488125,61.25,0.512625,18.375,0.398125,22.5,0.808125,82.125,0.43175,62,0.465,20.125,0.330125,16.125,0.73775,1282,2016430,2016,SAS,OKC,1781.53911,1710.912763,0.72754536,0.27245464,124,92,OklahomaCity,20,20,26,26,250,43,30,32,19,-300,199.5,-6.5,H,2584,0,W ,111.25,112.625,87.25,0.479625,60.75,0.526,26.5,0.374875,24.875,0.7345,84.25,0.483375,58.625,0.52975,25.625,0.378,28.75,0.75475
1283,1284,1284,2016501,2016,GSW,POR,1803.232205,1608.231645,0.845294232,0.154705768,118,106,Portland,17,34,22,33,430,37,28,28,25,-550,210.5,-10,H,2585,0,W ,117.625,101.375,87.625,0.5105,56.75,0.563625,30.875,0.421375,20.25,0.780875,88,0.4255,64.125,0.45525,23.875,0.350125,25.625,0.730125,1284,2016501,2016,GSW,POR,1803.232205,1608.231645,0.845294232,0.154705768,118,106,Portland,17,34,22,33,430,37,28,28,25,-550,210.5,-10,H,2585,0,W ,113,103.75,84.875,0.49825,61.75,0.52575,23.125,0.4125,26.5,0.712125,89.5,0.4085,58.75,0.4485,30.75,0.3255,27.125,0.767875
1284,1283,1283,2016501,2016,MIA,CHO,1591.771048,1573.415034,0.664031456,0.335968544,106,73,Charlotte,18,24,11,20,230,29,25,29,23,-290,191,-6,H,2586,0,W ,109.125,92.375,83.5,0.523625,66,0.557125,17.5,0.40725,18.875,0.7765,80,0.424875,62,0.45525,18,0.292125,23.375,0.829,1283,2016501,2016,MIA,CHO,1591.771048,1573.415034,0.664031456,0.335968544,106,73,Charlotte,18,24,11,20,230,29,25,29,23,-290,191,-6,H,2586,0,W ,104.75,96.25,82,0.484375,60.75,0.51875,21.25,0.3905,22.625,0.772,82.75,0.406875,57.125,0.423375,25.625,0.3515,24,0.830375
1285,1285,1285,2016501,2016,TOR,IND,1605.928577,1546.03394,0.715129207,0.284870793,89,84,Indiana,23,21,20,20,235,28,22,28,11,-295,189.5,-6,H,2587,4,W ,101.625,94.125,81.375,0.442125,58.875,0.484625,22.5,0.330875,28.875,0.784375,78.25,0.434125,50.875,0.458125,27.375,0.388625,21.125,0.7535,1285,2016501,2016,TOR,IND,1605.928577,1546.03394,0.715129207,0.284870793,89,84,Indiana,23,21,20,20,235,28,22,28,11,-295,189.5,-6,H,2587,4,W ,96.375,96.5,83,0.415625,58.75,0.4515,24.25,0.3155,26.5,0.771875,79.125,0.448125,56,0.475625,23.125,0.38325,20.375,0.82225
1286,1286,1286,2016502,2016,CLE,ATL,1662.617803,1627.415846,0.68531038,0.31468962,104,93,Atlanta,19,22,29,23,330,30,21,23,30,-400,199.5,-8,H,2588,4,W ,106.875,98.25,85.875,0.4605,53.625,0.484625,32.25,0.417375,19.5,0.715,82.375,0.438125,55.5,0.477125,26.875,0.3405,25.25,0.6845,1286,2016502,2016,CLE,ATL,1662.617803,1627.415846,0.68531038,0.31468962,104,93,Atlanta,19,22,29,23,330,30,21,23,30,-400,199.5,-8,H,2588,4,W ,104.25,98.25,88.75,0.435375,60,0.471,28.75,0.370875,23,0.752625,85.25,0.42775,54,0.49175,31.25,0.31125,21.125,0.739
1287,1287,1287,2016502,2016,SAS,OKC,1792.527841,1699.924033,0.751889776,0.248110224,97,98,OklahomaCity,29,27,21,21,310,21,32,23,21,-370,200.5,-7,A,2589,6,L ,101.375,88.625,81.75,0.47,62.75,0.494125,19,0.382125,21.875,0.80975,81.625,0.425625,61.375,0.462625,20.25,0.314375,17.125,0.7525,1287,2016502,2016,SAS,OKC,1792.527841,1699.924033,0.751889776,0.248110224,97,98,OklahomaCity,29,27,21,21,310,21,32,23,21,-370,200.5,-7,A,2589,6,L ,108.625,111.125,86.25,0.482625,62.125,0.5275,24.125,0.36875,23.25,0.729625,83.875,0.485625,59.25,0.528,24.625,0.3785,27.375,0.7505
1288,1289,1289,2016503,2016,GSW,POR,1806.145132,1605.318718,0.849629234,0.150370766,110,99,Portland,34,25,28,12,400,21,30,25,34,-500,211.5,-9,H,2590,3,W ,114.375,99.875,88,0.49725,57.875,0.558,30.125,0.388,20,0.791125,87.5,0.425125,62.875,0.45225,24.625,0.357375,24.125,0.715,1289,2016503,2016,GSW,POR,1806.145132,1605.318718,0.849629234,0.150370766,110,99,Portland,34,25,28,12,400,21,30,25,34,-500,211.5,-9,H,2590,3,W ,110.25,101.125,85.125,0.487125,62.125,0.52275,23,0.379125,26.125,0.721375,86.625,0.4135,57.875,0.453125,28.75,0.33075,26.25,0.770875
1289,1288,1288,2016503,2016,TOR,MIA,1609.483351,1606.159705,0.644460852,0.355539148,96,102,Miami,18,23,27,22,145,18,25,20,27,-165,192,-4,A,2591,15,L ,100.5,94.75,82.5,0.442,60.25,0.494125,22.25,0.300875,27.25,0.77775,79,0.4345,54.375,0.451875,24.625,0.4265,22.125,0.750375,1288,2016503,2016,TOR,MIA,1609.483351,1606.159705,0.644460852,0.355539148,96,102,Miami,18,23,27,22,145,18,25,20,27,-165,192,-4,A,2591,15,L ,98,94.125,82.625,0.442125,66.375,0.466625,16.25,0.352125,24.375,0.803125,85.125,0.424875,65.375,0.443625,19.75,0.382375,21.125,0.70275
1290,1290,1290,2016504,2016,CLE,ATL,1668.871696,1621.161952,0.700627058,0.299372942,123,98,Atlanta,20,18,32,28,270,35,39,32,17,-330,196,-7,H,2592,1,W ,109.75,97.25,86,0.474375,53.125,0.486,32.875,0.443125,18.875,0.694875,81.375,0.430875,54.25,0.464,27.125,0.346375,23.75,0.7345,1290,2016504,2016,CLE,ATL,1668.871696,1621.161952,0.700627058,0.299372942,123,98,Atlanta,20,18,32,28,270,35,39,32,17,-330,196,-7,H,2592,1,W ,107.125,97.75,86.375,0.447125,54.75,0.4725,31.625,0.38925,24,0.748,83.5,0.427625,51.625,0.48425,31.875,0.33375,21.375,0.739875
1291,1291,1291,2016505,2016,TOR,MIA,1598.618383,1617.024673,0.615310654,0.384689346,96,92,Miami,19,22,24,21,185,29,19,15,23,-215,189.5,-5,H,2593,7,W ,100.5,95,84.375,0.439875,62.75,0.488875,21.625,0.296,26.625,0.75625,77.875,0.45075,55.875,0.46775,22,0.431875,21.125,0.747625,1291,2016505,2016,TOR,MIA,1598.618383,1617.024673,0.615310654,0.384689346,96,92,Miami,19,22,24,21,185,29,19,15,23,-215,189.5,-5,H,2593,7,W ,96.25,94,84.375,0.429625,67.75,0.4645,16.625,0.2965,24.75,0.7725,84,0.438375,64.875,0.45825,19.125,0.3875,19.375,0.70125
1292,1292,1292,2016506,2016,ATL,CLE,1610.895965,1679.137684,0.545576974,0.454423026,108,121,Cleveland,31,24,30,36,-135,28,35,28,17,115,196.5,2,A,2594,7,L ,104.125,96.375,87.75,0.436375,56.125,0.4705,31.625,0.3695,19.5,0.809875,88.125,0.393125,57,0.418125,31.125,0.343625,23.5,0.71675,1292,2016506,2016,ATL,CLE,1610.895965,1679.137684,0.545576974,0.454423026,108,121,Cleveland,31,24,30,36,-135,28,35,28,17,115,196.5,2,A,2594,7,L ,100.75,107.375,83.125,0.461125,57.5,0.50175,25.625,0.362,20.125,0.728875,83,0.462375,47.875,0.49375,35.125,0.4115,22.125,0.7545
1293,1293,1293,2016506,2016,OKC,SAS,1707.109304,1785.342569,0.531283931,0.468716069,96,100,SanAntonio,27,20,25,28,-140,20,22,27,27,120,200,2.5,A,2595,4,L ,107.625,92.25,85.75,0.465375,56,0.53825,29.75,0.328,23.625,0.789125,79.875,0.42175,57.75,0.45625,22.125,0.327,24.375,0.73,1293,2016506,2016,OKC,SAS,1707.109304,1785.342569,0.531283931,0.468716069,96,100,SanAntonio,27,20,25,28,-140,20,22,27,27,120,200,2.5,A,2595,4,L ,94.5,99.5,79.875,0.44475,57,0.493,22.875,0.326375,20.25,0.80325,77.125,0.46575,58.125,0.489125,19,0.387625,26.25,0.7745
1294,1294,1294,2016507,2016,MIA,TOR,1612.456994,1603.186062,0.652265866,0.347734134,91,95,Toronto,23,26,19,27,190,19,21,28,23,-230,189,-5,A,2596,5,L ,106.75,91.875,82.625,0.505875,64.875,0.539625,17.75,0.395875,20.375,0.792125,79.125,0.41725,60.25,0.443375,18.875,0.3135,24.625,0.8255,1294,2016507,2016,MIA,TOR,1612.456994,1603.186062,0.652265866,0.347734134,91,95,Toronto,23,26,19,27,190,19,21,28,23,-230,189,-5,A,2596,5,L ,94.875,92.5,79.625,0.42875,57.625,0.468125,22,0.32425,23.125,0.82375,81.5,0.42675,56,0.464875,25.5,0.344875,20.375,0.71475
1295,1295,1295,2016507,2016,POR,GSW,1602.649516,1808.814333,0.351800603,0.648199397,120,108,GoldenState,28,18,34,28,-135,22,36,35,27,115,212.5,2.5,H,2597,5,W ,107.75,99.5,84.875,0.46375,56.625,0.48425,28.25,0.433375,22.25,0.788125,88,0.433,67.125,0.464125,20.875,0.32125,25,0.651625,1295,2016507,2016,POR,GSW,1602.649516,1808.814333,0.351800603,0.648199397,120,108,GoldenState,28,18,34,28,-135,22,36,35,27,115,212.5,2.5,H,2597,5,W ,97.875,101,86.75,0.411625,61.375,0.447375,25.375,0.324625,25.75,0.72625,84.75,0.453,53.25,0.510875,31.5,0.35275,18.125,0.711875
1296,1296,1296,2016508,2016,ATL,CLE,1597.17776,1692.855889,0.506219351,0.493780649,99,100,Cleveland,27,29,25,19,-240,36,22,19,22,200,202,5.5,A,2598,15,L ,103,95.125,86.25,0.446625,54.5,0.48925,31.75,0.36825,18,0.7885,86.875,0.397375,55.875,0.41575,31,0.358125,21.25,0.713,1296,2016508,2016,ATL,CLE,1597.17776,1692.855889,0.506219351,0.493780649,99,100,Cleveland,27,29,25,19,-240,36,22,19,22,200,202,5.5,A,2598,15,L ,101.5,106.5,83.625,0.469125,57,0.5205,26.625,0.35475,18.375,0.73325,83.625,0.460625,48.125,0.489,35.5,0.414,20.625,0.736375
1297,1297,1297,2016508,2016,OKC,SAS,1700.27014,1792.181733,0.511638052,0.488361948,111,97,SanAntonio,27,26,28,16,115,17,28,32,34,-135,199.5,-2,H,2599,7,W ,107.375,93,85.25,0.460875,55.375,0.53375,29.875,0.32575,24.5,0.8045,81.375,0.42075,60.5,0.447875,20.875,0.3195,23.5,0.76025,1297,2016508,2016,OKC,SAS,1700.27014,1792.181733,0.511638052,0.488361948,111,97,SanAntonio,27,26,28,16,115,17,28,32,34,-135,199.5,-2,H,2599,7,W ,97.5,99,79.375,0.45825,56,0.5095,23.375,0.33575,20.875,0.82,78.75,0.460375,60.125,0.484125,18.625,0.366875,24.5,0.800125
1298,1298,1298,2016509,2016,MIA,TOR,1603.416351,1612.226705,0.628299793,0.371700207,94,87,Toronto,21,14,27,21,180,25,19,16,23,-210,194,-4.5,H,2600,6,W ,105.125,91.625,82.125,0.496625,64.25,0.544375,17.875,0.323875,21.75,0.807875,79.625,0.416375,61,0.437875,18.625,0.322625,23.875,0.824125,1298,2016509,2016,MIA,TOR,1603.416351,1612.226705,0.628299793,0.371700207,94,87,Toronto,21,14,27,21,180,25,19,16,23,-210,194,-4.5,H,2600,6,W ,93.875,91.5,80,0.428125,58.625,0.469625,21.375,0.301375,22.5,0.81625,82,0.413375,56.25,0.449125,25.75,0.34075,21.5,0.700875
1299,1299,1299,2016509,2016,POR,GSW,1619.134819,1792.329031,0.396196203,0.603803797,125,132,GoldenState,18,39,29,25,-250,26,41,18,26,210,215,6,A,2601,11,L ,109.625,104.375,88.25,0.449625,57,0.476,31.25,0.398125,23.5,0.781125,88.875,0.442625,65.375,0.47475,23.5,0.334875,25.75,0.665875,1299,2016509,2016,POR,GSW,1619.134819,1792.329031,0.396196203,0.603803797,125,132,GoldenState,18,39,29,25,-250,26,41,18,26,210,215,6,A,2601,11,L ,102.625,107.625,90.25,0.411125,62.625,0.447,27.625,0.325125,27.625,0.713,86.375,0.463625,54.375,0.5125,32,0.374625,21,0.714125
1300,1300,1300,2016510,2016,SAS,OKC,1779.700182,1712.751691,0.723328535,0.276671465,91,95,OklahomaCity,22,21,26,26,300,16,32,24,19,-360,199,-7,A,2602,8,L ,100.25,89,83.375,0.45975,65.125,0.4835,18.25,0.375125,21.25,0.8145,81.375,0.423875,60.75,0.465375,20.625,0.29925,18.125,0.76525,1300,2016510,2016,SAS,OKC,1779.700182,1712.751691,0.723328535,0.276671465,91,95,OklahomaCity,22,21,26,26,300,16,32,24,19,-360,199,-7,A,2602,8,L ,107.25,107.5,86.25,0.479875,63.625,0.5175,22.625,0.382625,22,0.741875,82.75,0.474,59.75,0.5145,23,0.365375,27.625,0.758125
1301,1302,1302,2016511,2016,GSW,POR,1798.626491,1612.837358,0.838232379,0.161767621,125,121,Portland,30,33,28,30,900,27,31,35,32,-1600,217.5,-13.5,H,2603,12,W ,115.375,99.5,86.25,0.49875,56.5,0.554375,29.75,0.399875,22.625,0.7895,88.25,0.41275,61.25,0.436125,27,0.354,24.5,0.71075,1302,2016511,2016,GSW,POR,1798.626491,1612.837358,0.838232379,0.161767621,125,121,Portland,30,33,28,30,900,27,31,35,32,-1600,217.5,-13.5,H,2603,12,W ,113.875,104.5,85.375,0.49475,60.75,0.527,24.625,0.4075,26.25,0.74875,88.125,0.415125,57.875,0.44425,30.25,0.355,27.125,0.770125
1302,1301,1301,2016511,2016,TOR,MIA,1606.397876,1609.24518,0.636280346,0.363719654,99,91,Miami,18,27,17,29,190,28,27,20,24,-220,189,-5,H,2604,0,W ,99,94.125,86,0.425875,65,0.47025,21,0.290625,25.125,0.773125,77.125,0.445375,55.875,0.45875,21.25,0.430625,22.125,0.75025,1301,2016511,2016,TOR,MIA,1606.397876,1609.24518,0.636280346,0.363719654,99,91,Miami,18,27,17,29,190,28,27,20,24,-220,189,-5,H,2604,0,W ,94.625,91.75,84.25,0.418125,66.875,0.452375,17.375,0.291125,24.5,0.7845,81.125,0.4325,62.125,0.45475,19,0.37775,20.25,0.738375
1303,1303,1303,2016512,2016,OKC,SAS,1723.311199,1769.140675,0.577332027,0.422667973,113,99,SanAntonio,19,12,34,34,-110,25,30,36,22,-110,198,-1,H,2605,1,W ,107.625,93.875,85.25,0.455,55.125,0.530125,30.125,0.316125,26.125,0.80225,82.25,0.42075,61.125,0.445625,21.125,0.33025,23.375,0.758875,1303,2016512,2016,OKC,SAS,1723.311199,1769.140675,0.577332027,0.422667973,113,99,SanAntonio,19,12,34,34,-110,25,30,36,22,-110,198,-1,H,2605,1,W ,100.875,100.375,81.5,0.45825,57.5,0.510875,24,0.333125,22.125,0.827625,81.375,0.458625,62.75,0.483125,18.625,0.3595,24.125,0.789875
1304,1304,1304,2016513,2016,MIA,TOR,1603.11684,1612.526216,0.627494138,0.372505862,103,91,Toronto,20,24,28,19,145,21,32,29,21,-165,188,-3.5,H,2606,6,W ,104.75,90.75,81.125,0.496375,62.375,0.54575,18.75,0.32975,22.125,0.804875,80.125,0.412125,61.25,0.43225,18.875,0.327125,23.5,0.8075,1304,2016513,2016,MIA,TOR,1603.11684,1612.526216,0.627494138,0.372505862,103,91,Toronto,20,24,28,19,145,21,32,29,21,-165,188,-3.5,H,2606,6,W ,94.875,92,81,0.433375,61,0.4755,20,0.296125,22.375,0.815,81.75,0.417625,56.625,0.458375,25.125,0.324375,22.125,0.702125
1305,1305,1305,2016515,2016,TOR,MIA,1604.442916,1611.20014,0.631055727,0.368944273,116,89,Miami,24,23,31,11,170,25,28,33,30,-190,188.5,-4.5,H,2607,4,W ,98.25,93,84.75,0.420125,64.375,0.460125,20.375,0.296875,28.125,0.752125,76.5,0.444,56.5,0.46575,20,0.412,21.875,0.783125,1305,2016515,2016,TOR,MIA,1604.442916,1611.20014,0.631055727,0.368944273,116,89,Miami,24,23,31,11,170,25,28,33,30,-190,188.5,-4.5,H,2607,4,W ,97.5,90.5,84.375,0.424875,66.75,0.45525,17.625,0.312625,26.125,0.785375,80.375,0.427125,60.75,0.4545,19.625,0.369,20.375,0.745375
1306,1306,1306,2016516,2016,GSW,OKC,1800.291886,1733.732041,0.722880587,0.277119413,102,108,OklahomaCity,21,26,38,23,330,27,33,28,14,-400,225,-8,A,2608,9,L ,114.125,100.375,87.25,0.486,56.875,0.542625,30.375,0.38575,23.375,0.75675,89.375,0.4065,62.25,0.4275,27.125,0.358125,25.625,0.70975,1306,2016516,2016,GSW,OKC,1800.291886,1733.732041,0.722880587,0.277119413,102,108,OklahomaCity,21,26,38,23,330,27,33,28,14,-400,225,-8,A,2608,9,L ,105,106.625,87.125,0.470875,64.875,0.50825,22.25,0.371625,21.125,0.72375,82.5,0.469625,60.125,0.50675,22.375,0.373125,27.75,0.7635
1307,1307,1307,2016517,2016,CLE,TOR,1696.962274,1618.354674,0.736556688,0.263443312,115,84,Toronto,28,16,23,17,700,33,33,29,20,-1100,197.5,-11,H,2609,9,W ,110.75,96.875,84.375,0.489,53.75,0.498375,30.625,0.447375,20,0.694375,79.125,0.437,51.625,0.47575,27.5,0.348625,23.625,0.750875,1307,2016517,2016,CLE,TOR,1696.962274,1618.354674,0.736556688,0.263443312,115,84,Toronto,28,16,23,17,700,33,33,29,20,-1100,197.5,-11,H,2609,9,W ,98.125,90.875,79.125,0.457625,59.125,0.509,20,0.296125,23.875,0.806375,81.5,0.411,55.875,0.458625,25.625,0.306625,22.25,0.716875
1308,1308,1308,2016518,2016,GSW,OKC,1787.393529,1746.630398,0.692172943,0.307827057,118,91,OklahomaCity,20,29,19,23,375,27,30,31,30,-450,222.5,-9,H,2610,2,W ,113.25,98.75,87,0.483125,59,0.527125,28,0.3905,24.875,0.74,86.875,0.409,59.875,0.43375,27,0.3545,26,0.708125,1308,2016518,2016,GSW,OKC,1787.393529,1746.630398,0.692172943,0.307827057,118,91,OklahomaCity,20,29,19,23,375,27,30,31,30,-450,222.5,-9,H,2610,2,W ,105.5,104,86,0.47425,64.25,0.5095,21.75,0.378875,22.125,0.739875,82.125,0.465625,60.875,0.504,21.25,0.360375,26.625,0.761875
