,date,Date,Rot,VH,Team,Pitcher,1st,2nd,3rd,4th,5th,6th,7th,8th,9th,Final,Open,Close,Open OU,Unnamed: 19,Close OU,Unnamed: 21,h_team,h_1st,h_2nd,h_3rd,h_4th,h_5th,h_6th,h_7th,h_8th,h_9th,h_final,h_ML,h_win,v_win,Past_10_v,Past_10_h,season,neutral,team1,elo1_pre,elo2_pre,elo_prob1,elo_prob2,elo1_post,elo2_post,rating1_pre,rating2_pre,pitcher1,pitcher2,pitcher1_rgs,pitcher2_rgs,pitcher1_adj,pitcher2_adj,rating_prob1,rating_prob2,rating1_post,rating2_post,score1,score2
1014,2014722,722,971,V,BAL,MGONZALEZ-R,0,0,0,0,0,3,0,1,0,4,130,125,8.5,-115,9,100,LAA,0,0,0,0,0,0,0,2,0,2,-145,0,1,0.3,0.6,2014,0,ANA,1545.123,1531.278,0.554248948,0.445751052,1542.984,1533.416,1544.604,1529.09,Hector Santiago,Miguel Gonzalez,48.697,48.665,-9.1462,-3.0832,0.54799166,0.45200834,1542.496,1531.199,2,4
1015,2014722,722,959,V,CIN,HBAILEY-R,0,0,0,1,0,0,2,0,0,3,115,114,8,-120,8,-105,MIL,2,0,0,0,0,1,0,0,1,4,-130,1,0,0.8,0.3,2014,0,MIL,1507.857,1523.471,0.512066081,0.487933919,1509.273,1522.056,1504.791,1522.76,Jimmy Nelson,Homer Bailey,47.18,53.533,-8.8125,6.2087,0.487064949,0.512935051,1506.298,1521.253,4,3
1016,2014723,723,917,V,BOS,CBUCHHOLZ-R,3,0,0,0,1,0,0,0,0,4,105,-112,8.5,-120,8.5,-110,TOR,3,0,0,0,0,2,1,0,0,6,-115,1,0,0.4,0.6,2014,0,TOR,1504.422,1522.899,0.507947566,0.492052434,1506.219,1521.102,1502.229,1520.531,R.A. Dickey,Clay Buchholz,51.34,50.807,10.8241,-4.418,0.53009879,0.46990121,1503.924,1518.836,6,4
1017,2014723,723,921,V,HOU,BPEACOCK-R,0,0,0,0,1,1,0,5,0,7,210,230,7.5,-120,8,106,OAK,0,5,0,2,1,0,1,0,0,9,-240,1,0,0.5,0.8,2014,0,OAK,1570.895,1448.583,0.698936687,0.301063313,1571.825,1447.654,1577.145,1449.462,Jesse Chavez,Brad Peacock,47.984,48.095,-19.0773,2.8623,0.678494789,0.321505211,1578.171,1448.436,9,7
1018,2014723,723,919,V,TEX,YDARVISH-R,0,0,1,0,0,0,0,0,0,1,-120,-118,7.5,-110,7,-120,NYY,0,0,2,0,0,0,0,0,0,2,110,1,0,0.7,0.5,2014,0,NYY,1506.449,1466.985,0.590329614,0.409670386,1507.513,1465.92,1510.069,1466.088,David Phelps,Yu Darvish,49.311,59.804,-7.3508,58.4116,0.503192779,0.496807221,1511.437,1464.721,2,1
1019,2014723,723,923,V,BAL,CTILLMAN-R,0,0,1,0,0,1,0,0,0,2,140,150,8,100,8.5,-110,LAA,1,0,0,0,0,0,0,2,0,3,-160,1,0,0.4,0.6,2014,0,ANA,1542.984,1533.416,0.548158479,0.451841521,1544.252,1532.148,1542.496,1531.199,Jered Weaver,Chris Tillman,53.703,51.242,14.2457,8.3143,0.559055503,0.440944497,1543.724,1529.971,3,2
1020,2014723,723,901,V,CIN,MLEAKE-R,0,0,0,0,1,0,0,0,0,1,140,130,7.5,-120,7.5,-105,MIL,0,0,0,0,2,2,0,1,0,5,-160,1,0,0.9,0.4,2014,0,MIL,1509.273,1522.056,0.516136954,0.483863046,1511.829,1519.499,1506.298,1521.253,Kyle Lohse,Mike Leake,52.61,50.246,16.3372,-8.8313,0.549078645,0.450921355,1508.634,1518.917,5,1
1021,2014723,723,913,V,CLE,TBAUER-R,0,0,1,0,0,0,0,0,0,1,-120,-149,8.5,-125,8,-115,MIN,0,0,1,0,1,1,0,0,0,3,110,1,0,0.4,0.3,2014,0,MIN,1468.767,1522.8,0.45688637,0.54311363,1470.766,1520.801,1466.901,1526.179,Anthony Swarzak,Trevor Bauer,44.232,48.307,-11.3223,-7.4683,0.443921457,0.556078543,1468.958,1524.121,3,1
1022,2014723,723,925,V,DET,ASANCHEZ-R,0,2,0,5,0,0,0,4,0,11,-150,-140,8,-120,8.5,-105,ARI,0,0,0,0,3,1,1,0,0,5,135,0,1,0.4,0.6,2014,0,ARI,1480.918,1537.152,0.453744185,0.546255815,1478.012,1540.057,1479.599,1535.473,Trevor Cahill,Anibal Sanchez,45.597,56.359,-10.0721,21.2299,0.410071384,0.589928616,1477.057,1538.015,5,11
1023,2014723,723,927,V,NYM,BCOLON-R,1,0,0,0,0,1,1,0,0,3,110,115,7.5,-115,7,-110,SEA,0,0,0,0,0,0,0,2,0,2,-125,0,1,0.7,0.4,2014,0,SEA,1508.432,1497.147,0.550605333,0.449394667,1506.773,1498.806,1506.446,1498.897,Taijuan Walker,Bartolo Colon,47.945,51.735,-15.5241,9.447,0.509465228,0.490534772,1504.94,1500.403,2,3
1024,2014724,724,961,V,TEX,CLEWIS-R,0,0,1,0,0,0,1,0,0,2,175,162,9,105,8.5,100,NYY,0,0,0,1,2,0,0,1,0,4,-200,1,0,0.7,0.6,2014,0,NYY,1507.513,1465.92,0.593290179,0.406709821,1508.908,1464.525,1511.437,1464.721,Brandon McCarthy,Colby Lewis,47.449,46.057,-16.4312,-6.5095,0.586607909,0.413392091,1512.863,1463.294,4,2
1025,2014724,724,957,V,NYM,DGEE-R,0,0,0,0,0,0,1,0,0,1,140,135,7.5,-115,8,-110,MIL,1,4,1,0,0,1,2,0,0,9,-160,1,0,0.7,0.5,2014,0,MIL,1511.829,1498.806,0.553079622,0.446920378,1515.271,1495.364,1508.634,1500.403,Matt Garza,Dillon Gee,50.159,52.304,4.2253,11.3646,0.54132828,0.45867172,1512.194,1496.843,9,1
1026,2014724,724,959,V,BOS,RDELAROSA-R,0,0,0,0,0,0,0,0,0,0,110,-102,8.5,-105,8.5,-102,TOR,1,2,2,0,2,0,0,1,0,8,-120,1,0,0.5,0.7,2014,0,TOR,1506.219,1521.102,0.513117407,0.486882593,1510.016,1517.305,1503.924,1518.836,Marcus Stroman,Rubby de la Rosa,50.659,50.886,7.9665,-3.4733,0.529507551,0.470492449,1507.559,1515.201,8,0
1027,2014724,724,965,V,CLE,CKLUBER-R,0,0,0,0,0,0,0,0,1,1,-120,109,7.5,100,7,-115,KAN,0,0,0,0,0,0,0,1,0,2,110,1,0,0.4,0.4,2014,0,KCR,1511.248,1520.801,0.52077893,0.47922107,1512.541,1519.508,1510.531,1524.121,Danny Duffy,Corey Kluber,52.65,55.971,11.6889,28.5807,0.490686457,0.509313543,1511.928,1522.724,2,1
1028,2014724,724,969,V,DET,MSCHERZER-R,0,0,1,0,0,3,1,1,0,6,115,111,7.5,105,7.5,-110,LAA,0,0,0,0,3,0,0,1,0,4,-130,0,1,0.3,0.5,2014,0,ANA,1544.252,1540.057,0.540487029,0.459512971,1542.179,1542.13,1543.724,1538.015,Garrett Richards,Max Scherzer,56.613,57.736,27.0626,28.5807,0.543560742,0.456439258,1541.636,1540.102,4,6
1029,2014724,724,971,V,BAL,WCHEN-L,0,0,4,0,0,0,0,0,0,4,125,130,7,-110,6.5,-115,SEA,0,0,0,0,0,0,0,0,0,0,-140,0,1,0.4,0.3,2014,0,SEA,1506.773,1532.148,0.498021226,0.501978774,1504.113,1534.809,1504.94,1529.971,Hisashi Iwakuma,Wei-Yin Chen,56.68,49.192,25.6244,-1.8988,0.542452693,0.457547307,1501.981,1532.929,0,4
1030,2014724,724,963,V,HOU,SFELDMAN-R,0,0,0,1,0,0,0,0,0,1,230,235,7.5,-110,8,-115,OAK,0,0,3,1,0,5,0,4,0,13,-260,1,0,0.5,0.8,2014,0,OAK,1571.825,1447.654,0.701183687,0.298816313,1574.324,1445.155,1578.171,1448.436,Jeff Samardzija,Scott Feldman,51.992,46.717,-0.47,-1.7954,0.709426309,0.290573691,1580.565,1446.042,13,1
1031,2014725,725,923,V,CLE,JTOMLIN-R,0,0,0,1,0,2,1,0,0,4,120,111,8,-110,9,-105,KAN,0,2,0,2,0,0,0,2,0,6,-135,1,0,0.5,0.5,2014,0,KCR,1512.541,1519.508,0.524492838,0.475507162,1514.213,1517.837,1511.928,1522.724,Yordano Ventura,Josh Tomlin,48.757,47.063,-7.8772,-15.1293,0.529404725,0.470595275,1513.577,1521.075,6,4
1032,2014725,725,917,V,BOS,JLESTER-L,0,1,0,0,0,2,0,0,1,4,135,129,6.5,-125,6,-120,TAM,0,0,0,0,2,0,4,0,0,6,-150,1,0,0.5,0.5,2014,0,TBD,1518.566,1517.305,0.536289578,0.463710422,1520.296,1515.575,1520.216,1515.201,David Price,Jon Lester,59.431,59.829,35.5367,40.1098,0.538773754,0.461226246,1521.934,1513.483,6,4
1033,2014725,725,915,V,TOR,MBUEHRLE-L,3,0,1,0,0,0,0,0,0,4,125,111,8,-120,8,-110,NYY,0,2,4,0,0,0,0,0,0,6,-140,1,0,0.8,0.7,2014,0,NYY,1508.908,1510.016,0.532896645,0.467103355,1510.583,1508.342,1512.863,1507.559,Hiroki Kuroda,Mark Buehrle,53.35,50.163,10.7677,4.2488,0.554453268,0.445546732,1514.438,1505.984,6,4
1034,2014725,725,903,V,ARI,WMILEY-L,0,0,0,0,0,4,0,0,1,5,-120,-122,8,-115,7.5,100,PHI,2,1,2,0,1,0,2,1,0,9,110,1,0,0.7,0.3,2014,0,PHI,1467.184,1478.012,0.518946955,0.481053045,1469.714,1475.482,1464.38,1477.057,Kyle Kendrick,Wade Miley,44.545,51.227,-21.4226,17.1315,0.463264271,0.536735729,1467.282,1474.156,9,5
1035,2014725,725,911,V,PIT,CMORTON-R,0,0,0,0,0,0,0,0,1,1,-135,-114,10.5,100,10,-105,COL,0,0,1,0,0,0,7,0,0,8,120,1,0,0.7,0.5,2014,0,COL,1453.307,1525.37,0.431269655,0.568730345,1457.421,1521.255,1453.549,1529.589,Brett Anderson,Charlie Morton,49.853,51.404,12.9015,7.0218,0.438772638,0.561227362,1457.596,1525.542,8,1
1036,2014725,725,925,V,DET,DSMYLY-L,0,0,0,1,0,0,0,0,0,1,120,116,8.5,100,8.5,-125,LAA,0,0,0,0,0,2,0,0,0,2,-135,1,0,0.4,0.5,2014,0,ANA,1542.179,1542.13,0.534554125,0.465445875,1543.496,1540.813,1541.636,1540.102,Tyler Skaggs,Drew Smyly,46.841,48.607,-18.659,-14.9648,0.531388667,0.468611333,1542.965,1538.774,2,1
1037,2014725,725,909,V,NYM,ZWHEELER-R,0,0,0,0,0,0,0,0,3,3,135,111,7.5,-120,8,-105,MIL,0,0,0,0,0,1,1,0,0,2,-150,0,1,0.6,0.5,2014,0,MIL,1515.271,1495.364,0.56285301,0.43714699,1513.58,1497.055,1512.194,1496.843,Yovani Gallardo,Zack Wheeler,48.876,49.274,-2.9328,-2.2795,0.555461311,0.444538689,1510.53,1498.507,2,3
1038,2014725,725,919,V,OAK,JHAMMEL-R,0,0,0,0,0,1,0,0,0,1,-160,-175,9.5,100,10,-110,TEX,0,1,1,0,0,2,0,0,0,4,140,1,0,0.7,0.2,2014,0,TEX,1464.525,1574.324,0.378975554,0.621024446,1467.341,1571.508,1463.294,1580.565,Jerome Williams,Jason Hammel,44.813,49.762,-12.6665,-11.6654,0.367634586,0.632365414,1466.178,1577.681,4,1
1039,2014725,725,927,V,BAL,KGAUSMAN-R,0,1,0,0,0,0,0,0,0,2,155,175,6.5,-105,6,-110,SEA,0,0,0,0,0,1,0,0,0,1,-175,0,1,0.3,0.3,2014,0,SEA,1504.113,1534.809,0.490364874,0.509635126,1502.677,1536.245,1501.981,1532.929,Felix Hernandez,Kevin Gausman,62.384,46.667,52.4943,-14.664,0.585792445,0.414207555,1500.19,1534.721,1,2
1040,2014725,725,901,V,STL,JKELLY-R,3,0,0,0,2,1,0,0,0,6,-130,-113,9,-125,9.5,-105,CUB,0,3,1,1,0,0,2,0,0,7,115,1,0,0.5,0.4,2014,0,CHC,1467.042,1527.017,0.448412047,0.551587953,1468.675,1525.384,1469.904,1529.739,Travis Wood,Joe Kelly,45.739,49.77,-13.4843,-8.1263,0.440560087,0.559439913,1471.566,1528.077,7,6
1041,2014726,726,971,V,CLE,MCALLISTER-R,0,5,0,0,0,0,0,0,0,5,110,-102,8.5,-120,9,-125,KAN,0,0,1,4,2,0,0,0,0,7,-120,1,0,0.6,0.6,2014,0,KCR,1514.213,1517.837,0.529289849,0.470710151,1515.863,1516.187,1513.577,1521.075,Jeremy Guthrie,Zach McAllister,47.011,48.124,-15.9659,-9.6679,0.514680516,0.485319484,1515.292,1519.36,7,5
1042,2014726,726,975,V,OAK,SGRAY-R,0,0,0,0,0,3,2,0,0,5,-180,-195,9,-115,9.5,105,TEX,0,0,0,1,0,0,0,0,0,1,160,0,1,0.7,0.1,2014,0,TEX,1467.341,1571.508,0.386635177,0.613364823,1465.539,1573.309,1466.178,1577.681,Nick Tepesch,Sonny Gray,47.039,55.266,-3.3135,14.4901,0.352927996,0.647072004,1464.594,1579.265,1,5
1043,2014726,726,961,V,PIT,JLOCKE-L,0,0,0,0,0,0,0,0,1,1,-150,-115,10.5,-115,10,-115,COL,0,0,1,1,2,0,2,2,0,8,135,1,0,0.8,0.6,2014,0,COL,1457.421,1521.255,0.442924134,0.557075866,1461.431,1517.246,1457.596,1525.542,Tyler Matzek,Jeff Locke,47.65,48.942,1.41,-4.3052,0.445202444,0.554797556,1461.585,1521.553,8,1
1044,2014726,726,967,V,BAL,BNORRIS-R,0,0,0,0,0,0,0,3,0,3,105,-103,8,-110,7.5,100,SEA,0,0,3,0,1,0,0,0,0,4,-115,1,0,0.4,0.4,2014,0,SEA,1502.677,1536.245,0.486234021,0.513765979,1504.2,1534.722,1500.19,1534.721,Chris Young,Bud Norris,50.164,51.063,-5.7293,5.9173,0.468127146,0.531872854,1501.779,1533.132,4,3
1045,2014726,726,959,V,NYM,JNIESE-L,0,0,1,0,1,0,0,0,0,2,140,142,7.5,-120,8.5,-125,MIL,0,0,0,0,3,1,0,1,0,5,-160,1,0,0.6,0.6,2014,0,MIL,1513.58,1497.055,0.558057113,0.441942887,1515.54,1495.095,1510.53,1498.507,Wily Peralta,Jon Niese,48.976,49.127,-3.9198,-3.7271,0.551381921,0.448618079,1512.528,1496.508,5,2
1046,2014726,726,955,V,ARI,COLLMENTER-R,1,0,1,1,0,2,1,0,0,10,135,137,7,-125,7,-105,PHI,0,4,2,0,0,0,0,0,0,6,-150,0,1,0.6,0.3,2014,0,PHI,1469.714,1475.482,0.5262139,0.4737861,1466.883,1478.313,1467.282,1474.156,Cliff Lee,Josh Collmenter,54.92,49.208,27.2083,8.3801,0.551558338,0.448441662,1464.281,1477.157,6,10
1047,2014726,726,951,V,STL,SMILLER-R,2,0,0,0,0,0,4,0,0,6,105,111,8,-105,9,-105,CUB,0,0,0,1,0,1,0,1,0,3,-115,0,1,0.5,0.3,2014,0,CHC,1468.675,1525.384,0.453066542,0.546933458,1466.662,1527.397,1471.566,1528.077,Jake Arrieta,Shelby Miller,54.774,46.752,29.7933,-21.1077,0.526440649,0.473559351,1469.132,1530.511,3,6
1048,2014726,726,969,V,BOS,JLACKEY-R,0,0,0,0,0,0,0,0,0,0,110,-104,7.5,-110,7,-114,TAM,1,0,0,1,0,0,1,0,0,3,-120,1,0,0.6,0.6,2014,0,TBD,1520.296,1515.575,0.541238947,0.458761053,1522.358,1513.513,1521.934,1513.483,Jeremy Hellickson,John Lackey,46.536,53.803,-25.3612,12.1636,0.492698734,0.507301266,1524.277,1511.14,3,0
1049,2014726,726,977,V,DET,VERLANDER-R,0,0,0,0,0,0,0,0,0,0,-105,103,8.5,-110,8.5,-110,LAA,0,1,0,0,0,2,0,1,0,4,-105,1,0,0.4,0.6,2014,0,ANA,1543.496,1540.813,0.538324604,0.461675396,1545.892,1538.417,1542.965,1538.774,Matt Shoemaker,Justin Verlander,48.512,49.089,-11.1907,-13.5172,0.543805614,0.456194386,1545.324,1536.415,4,0
1050,2014726,726,965,V,TOR,HUTCHISON-R,0,0,0,0,2,0,1,0,3,6,120,125,8.5,-125,8.5,-120,NYY,0,0,0,2,0,0,0,0,2,4,-135,0,1,0.7,0.7,2014,0,NYY,1510.583,1508.342,0.537692191,0.462307809,1508.585,1510.339,1514.438,1505.984,Chris Capuano,Drew Hutchison,46.754,48.45,-19.646,-2.2419,0.521645011,0.478354989,1512.514,1507.908,4,6
1051,2014727,727,925,V,OAK,SKAZMIR-L,0,5,0,0,3,1,0,0,0,9,-185,-205,9,-120,9,100,TEX,0,2,0,0,0,0,0,1,0,3,165,0,1,0.6,0.1,2014,0,TEX,1465.539,1573.309,0.381728305,0.618271695,1463.282,1575.566,1464.594,1579.265,Miles Mikolas,Scott Kazmir,46.523,55.651,-6.1711,16.1116,0.342941368,0.657058632,1462.656,1581.203,3,9
1052,2014727,727,921,V,CLE,DSALAZAR-R,0,0,0,1,4,1,1,0,3,10,-102,102,9,105,8,-115,KAN,0,1,1,0,0,1,0,0,0,3,-108,0,1,0.6,0.5,2014,0,KCR,1515.863,1516.187,0.534019859,0.465980141,1511.979,1520.07,1515.292,1519.36,Bruce Chen,Danny Salazar,48.725,48.469,-7.0923,-7.0171,0.528545159,0.471454841,1511.458,1523.194,3,10
1053,2014727,727,911,V,PIT,EVOLQUEZ-R,0,2,0,0,0,3,0,2,0,7,-135,-119,10.5,-115,10.5,100,COL,0,1,0,3,0,0,1,0,0,5,120,0,1,0.7,0.5,2014,0,COL,1461.431,1517.246,0.454342081,0.545657919,1459.94,1518.736,1461.585,1521.553,Franklin Morales,Edinson Volquez,46.097,47.086,-7.332,-12.173,0.455324112,0.544675888,1460.091,1523.047,5,7
1054,2014727,727,927,V,DET,RPORCELLO-R,1,0,0,0,0,0,0,0,0,1,110,114,8.5,-120,9,100,LAA,0,0,0,0,1,0,0,1,0,2,-120,1,0,0.5,0.6,2014,0,ANA,1545.892,1538.417,0.545172657,0.454827343,1547.17,1537.139,1545.324,1536.415,Hector Santiago,Rick Porcello,48.941,51.72,-10.4434,-1.0575,0.533800831,0.466199169,1546.643,1535.095,2,1
1055,2014727,727,923,V,BAL,MGONZALEZ-R,0,0,1,0,0,0,0,1,0,3,110,105,8,100,7.5,100,SEA,0,1,0,0,0,0,0,1,0,2,-120,0,1,0.4,0.4,2014,0,SEA,1504.2,1534.722,0.49061519,0.50938481,1502.763,1536.159,1501.779,1533.132,Roenis Elias,Miguel Gonzalez,47.407,49.457,-19.27,-1.1703,0.463436008,0.536563992,1500.442,1534.468,2,3
1056,2014727,727,903,V,ARI,VNUNO-L,0,1,0,0,0,1,0,0,0,2,110,-122,8.5,-120,8.5,-125,PHI,2,0,0,0,0,0,2,0,0,4,-120,1,0,0.6,0.4,2014,0,PHI,1466.883,1478.313,0.518081795,0.481918205,1468.685,1476.511,1464.281,1477.157,Fausto Carmona,Vidal Nuno,45.683,47.138,-15.3079,0.3384,0.493492255,0.506507745,1466.199,1475.238,4,2
1057,2014727,727,915,V,TOR,JHAPP-L,1,0,0,0,1,1,0,1,1,5,125,110,9,-110,9,-125,NYY,0,0,0,0,2,1,0,1,0,4,-140,0,1,0.6,0.7,2014,0,NYY,1508.585,1510.339,0.531970889,0.468029111,1507.096,1511.829,1512.514,1507.908,Shane Greene,J.A. Happ,49.526,48.443,-6.6787,-2.6931,0.535372415,0.464627585,1511.013,1509.409,4,5
1058,2014727,727,905,V,NYM,JDEGROM-R,0,0,0,0,0,2,0,0,0,2,130,114,8.5,-115,8,-120,MIL,0,0,0,0,0,0,0,0,0,0,-145,0,1,0.5,0.6,2014,0,MIL,1515.54,1495.095,0.56361487,0.43638513,1513.338,1497.297,1512.528,1496.508,Jimmy Nelson,Jacob deGrom,47.666,50.561,-9.8606,2.9986,0.539008102,0.460991898,1510.446,1498.591,0,2
1059,2014727,727,907,V,STL,WAINWRIGHT-R,1,0,0,0,0,0,0,0,0,1,-175,-150,8,100,8,100,CUB,0,0,0,0,0,0,0,0,0,0,155,0,1,0.4,0.3,2014,0,CHC,1466.662,1527.397,0.447330208,0.552669792,1465.407,1528.651,1469.132,1530.511,Kyle Hendricks,Adam Wainwright,48.084,60.62,-1.6685,43.8181,0.382957771,0.617042229,1468.114,1531.528,0,1
1060,2014727,727,917,V,BOS,AWEBSTER-R,0,0,3,0,0,0,0,0,0,3,140,126,7.5,-120,7,-120,TAM,0,0,2,0,0,0,0,0,0,2,-160,0,1,0.6,0.6,2014,0,TBD,1522.358,1513.513,0.547127446,0.452872554,1520.718,1515.153,1524.277,1511.14,Chris Archer,Allen Webster,52.536,44.137,2.6508,-32.9188,0.603132117,0.396867883,1522.424,1512.993,2,3
1061,2014728,728,963,V,TOR,RDICKEY-R,2,0,0,2,0,9,1,0,0,14,120,130,8.5,-115,9,-125,BOS,0,0,0,0,0,1,0,0,0,1,-135,0,1,0.5,0.6,2014,0,BOS,1515.153,1511.829,0.539241527,0.460758473,1509.324,1517.658,1512.993,1509.409,Clay Buchholz,R.A. Dickey,50.242,50.862,-4.2394,8.8783,0.518592185,0.481407815,1507.439,1514.963,1,14
1062,2014728,728,965,V,NYY,DPHELPS-R,0,0,1,0,1,0,0,0,0,2,135,138,8,-115,7.5,-110,TEX,0,0,0,0,4,0,0,0,0,4,-150,1,0,0.6,0.2,2014,0,TEX,1463.282,1507.096,0.471516235,0.528483765,1465.142,1505.236,1462.656,1511.013,Yu Darvish,David Phelps,59.515,49.739,55.7843,-5.2217,0.557470655,0.442529345,1464.141,1509.528,4,2
1063,2014728,728,967,V,OAK,JCHAVEZ-R,0,1,1,0,1,0,0,0,0,3,-180,-195,8.5,-115,8,-120,HOU,0,0,3,0,0,4,0,0,0,7,160,1,0,0.6,0.2,2014,0,HOU,1438.953,1575.566,0.343383432,0.656616568,1442.677,1571.843,1439.558,1581.203,Brett Oberholtzer,Jesse Chavez,49.885,48.429,14.382,-17.4511,0.381534653,0.618465347,1442.994,1577.768,7,3
1064,2014728,728,969,V,MIL,KLOHSE-R,0,0,1,0,0,0,0,0,0,1,120,130,7.5,105,7,103,TAM,0,0,0,0,0,2,0,0,0,2,-135,1,0,0.7,0.6,2014,0,TBD,1520.718,1513.338,0.545037053,0.454962947,1522.018,1512.038,1522.424,1510.446,Jake Odorizzi,Kyle Lohse,50.379,53.07,-7.1581,15.0917,0.52433271,0.47566729,1523.801,1509.068,2,1
1065,2014728,728,955,V,PHI,ABURNETT-R,0,0,0,0,0,0,0,1,0,1,125,124,7,-110,7.5,100,NYM,4,0,0,0,3,0,0,0,0,7,-140,1,0,0.5,0.8,2014,0,NYM,1497.297,1468.685,0.575141278,0.424858722,1500.007,1465.975,1498.591,1466.199,Bartolo Colon,A.J. Burnett,52.437,51.201,11.0074,9.9593,0.579935458,0.420064542,1501.261,1463.529,7,1
1066,2014728,728,953,V,ARI,CANDERSON-R,0,0,0,1,0,0,0,0,0,2,120,128,7.5,-110,7,-110,CIN,0,1,0,0,0,0,0,0,0,1,-135,0,1,0.6,0.5,2014,0,CIN,1516.697,1476.511,0.591334365,0.408665635,1514.915,1478.293,1515.922,1475.238,Homer Bailey,Chase Anderson,53.031,47.873,4.3099,3.5626,0.596483768,0.403516232,1514.12,1477.04,1,2
1067,2014728,728,961,V,PIT,VWORLEY-R,4,1,0,0,0,0,0,0,0,5,145,135,6.5,-125,6.5,100,SFO,0,0,0,0,0,0,0,0,0,0,-165,0,1,0.6,0.3,2014,0,SFG,1508.646,1518.736,0.52000741,0.47999259,1505.476,1521.905,1507.014,1523.047,Madison Bumgarner,Vance Worley,53.616,45.393,19.8481,-19.552,0.572044396,0.427955604,1503.446,1526.615,0,5
1068,2014728,728,959,V,COL,YFLANDE-L,0,0,0,0,0,1,0,0,0,1,125,126,7.5,-105,7.5,-105,CUB,0,0,0,2,0,0,0,2,0,4,-140,1,0,0.9,0.4,2014,0,CHC,1465.407,1459.94,0.542305034,0.457694966,1467.448,1457.9,1468.114,1460.091,Tsuyoshi Wada,Yohan Flande,46.76,46.896,-8.2156,-3.5109,0.543541027,0.456458973,1470.148,1458.058,4,1
1069,2014729,729,911,V,ATL,AHARANG-R,1,0,2,0,1,0,0,0,0,4,126,134,7,-115,7.5,100,LOS,0,2,0,0,2,0,3,1,0,8,-141,1,0,0.5,0.7,2014,0,LAD,1537.761,1522.751,0.555905172,0.444094828,1540.105,1520.406,1533.191,1523.595,Josh Beckett,Aaron Harang,50.351,46.613,-8.2109,-17.0046,0.566352227,0.433647773,1535.463,1521.323,8,4
1070,2014729,729,929,V,MIL,MGARZA-R,0,0,0,0,1,0,0,0,0,1,115,142,7,-105,7,-105,TAM,0,0,0,0,0,1,0,4,0,5,-130,1,0,0.8,0.7,2014,0,TBD,1522.018,1512.038,0.548745827,0.451254173,1524.361,1509.695,1523.801,1509.068,Alex Cobb,Matt Garza,54.365,51.313,10.7818,6.4343,0.561682028,0.438317972,1526.056,1506.813,5,1
1071,2014729,729,921,V,TOR,MSTROMAN-R,0,1,0,2,0,0,0,0,1,4,105,-105,8.5,-105,8,-115,BOS,0,0,1,0,0,0,0,0,1,2,-115,0,1,0.4,0.5,2014,0,BOS,1509.324,1517.658,0.52252992,0.47747008,1507.446,1519.536,1507.439,1514.963,Rubby de la Rosa,Marcus Stroman,49.275,52.047,-6.9842,13.113,0.494788863,0.505211137,1505.685,1516.718,2,4
1072,2014729,729,901,V,ARI,TCAHILL-R,0,0,0,0,0,0,0,0,0,0,120,110,8,-105,7,-120,CIN,1,0,1,0,0,1,0,0,0,3,-135,1,0,0.6,0.5,2014,0,CIN,1514.915,1478.293,0.586367368,0.413632632,1516.701,1476.507,1514.12,1477.04,Mike Leake,Trevor Cahill,49.712,44.915,-12.0696,-11.2377,0.585845241,0.414154759,1515.909,1475.251,3,0
1073,2014729,729,923,V,NYY,BMCCARTHY-R,1,0,0,0,0,7,2,2,0,12,-150,-179,9,-120,9,-110,TEX,0,0,3,0,1,0,4,1,2,11,135,0,1,0.5,0.2,2014,0,TEX,1465.142,1505.236,0.476855424,0.523144576,1463.856,1506.521,1464.141,1509.528,Nick Martinez,Brandon McCarthy,44.163,48.193,-16.7038,-12.3422,0.463012477,0.536987523,1462.903,1510.766,11,12
1074,2014729,729,925,V,MIN,KGIBSON-R,0,0,1,0,1,0,0,0,0,2,150,180,8,-105,7.5,105,KAN,0,0,0,0,0,0,0,0,1,1,-170,0,1,0.3,0.5,2014,0,KCR,1511.979,1463.396,0.602961797,0.397038203,1510.256,1465.119,1511.458,1461.683,James Shields,Kyle Gibson,52.774,47.171,13.1647,3.7083,0.620675986,0.379324014,1509.669,1463.472,1,2
1075,2014729,729,917,V,SEA,HIWAKUMA-R,0,0,0,4,1,0,0,0,0,5,-115,105,7.5,-110,7.5,-115,CLE,0,0,0,0,2,0,0,0,0,2,105,0,1,0.4,0.6,2014,0,CLE,1520.07,1502.763,0.559167037,0.440832963,1517.516,1505.317,1523.194,1500.442,Trevor Bauer,Hisashi Iwakuma,48.36,56.343,-8.0511,22.5835,0.524865749,0.475134251,1520.832,1502.804,2,5
1076,2014729,729,905,V,PHI,CHAMELS-L,0,0,1,1,0,0,4,0,0,6,-115,-126,7,100,6.5,-127,NYM,0,0,0,0,0,0,0,0,0,0,105,0,1,0.4,0.8,2014,0,NYM,1500.007,1465.975,0.582746676,0.417253324,1495.963,1470.019,1501.261,1463.529,Dillon Gee,Cole Hamels,51.55,57.844,6.5424,42.3423,0.537250145,0.462749855,1497.606,1467.185,0,6
