,Unnamed: 0,Date,season,h_team,a_team,elo1_pre,elo2_pre,elo_prob1,elo_prob2,h_final,a_final,Team,1st,2nd,3rd,4th,ML,h_1st,h_2nd,h_3rd,h_4th,h_ML,total,h_spread,winner,ranker,lead_changes,w_l,h_Home_Scorerol,h_Away_Scorerol,h_fgarol,h_fg_pctrol,h_fg2arol,h_fg2_pctrol,h_fg3arol,h_fg3_pctrol,h_ftarol,h_ft_pctrol,h_opp_fgarol,h_opp_fg_pctrol,h_opp_fg2arol,h_opp_fg2_pctrol,h_opp_fg3arol,h_opp_fg3_pctrol,h_opp_ftarol,h_opp_ft_pctrol,Unnamed: 0,Date,season,h_team,a_team,elo1_pre,elo2_pre,elo_prob1,elo_prob2,h_final,a_final,Team,1st,2nd,3rd,4th,ML,h_1st,h_2nd,h_3rd,h_4th,h_ML,total,h_spread,winner,ranker,lead_changes,w_l,Home_Scorerol,Away_Scorerol,fgarol,fg_pctrol,fg2arol,fg2_pctrol,fg3arol,fg3_pctrol,ftarol,ft_pctrol,opp_fgarol,opp_fg_pctrol,opp_fg2arol,opp_fg2_pctrol,opp_fg3arol,opp_fg3_pctrol,opp_ftarol,opp_ft_pctrol
926,926,2016304,2016,LAL,ATL,1270.021979,1533.105452,0.281146047,0.718853953,77,106,Atlanta,26,28,20,32,-700,19,17,23,18,500,203.5,11,A,2227,8,L ,96.75,107.5,80.75,0.41975,55.375,0.460375,25.375,0.33225,26.875,0.7705,84.625,0.489,61.5,0.537875,23.125,0.354625,22.375,0.7785,926,2016304,2016,LAL,ATL,1270.021979,1533.105452,0.281146047,0.718853953,77,106,Atlanta,26,28,20,32,-700,19,17,23,18,500,203.5,11,A,2227,8,L ,97.375,105,85.75,0.42725,62.75,0.47325,23,0.315875,21,0.821,82.5,0.4595,55.125,0.50525,27.375,0.3745,23,0.8265
922,922,2016304,2016,MEM,UTA,1544.885352,1505.049606,0.691034314,0.308965686,94,88,Utah,28,11,33,16,-120,19,30,18,27,100,192,1.5,H,2228,9,W ,109.375,104.375,82.5,0.493375,61,0.53925,21.5,0.35925,26,0.762375,83.5,0.433125,56.375,0.4715,27.125,0.33075,28.875,0.7575,922,2016304,2016,MEM,UTA,1544.885352,1505.049606,0.691034314,0.308965686,94,88,Utah,28,11,33,16,-120,19,30,18,27,100,192,1.5,H,2228,9,W ,103,99,82.25,0.456125,59.75,0.496375,22.5,0.345875,27,0.7415,82.75,0.447625,62.375,0.491125,20.375,0.323,25.25,0.724375
924,924,2016304,2016,MIL,MIN,1438.325335,1349.268587,0.748061112,0.251938888,116,101,Minnesota,35,21,25,20,175,29,33,36,18,-200,214.5,-5,H,2229,9,W ,106,103.75,81.875,0.493875,65.25,0.514375,16.625,0.406,24.75,0.72525,84.5,0.437125,55.875,0.47775,28.625,0.359,26,0.758375,924,2016304,2016,MIL,MIN,1438.325335,1349.268587,0.748061112,0.251938888,116,101,Minnesota,35,21,25,20,175,29,33,36,18,-200,214.5,-5,H,2229,9,W ,111.75,104.875,81.75,0.480125,54.375,0.533875,27.375,0.3825,27.5,0.831375,80.875,0.474125,62.625,0.504625,18.25,0.36675,28,0.778375
918,918,2016304,2016,ORL,PHO,1426.000178,1292.962169,0.792732337,0.207267663,84,102,Phoenix,29,29,26,18,775,29,21,16,18,-1300,216.5,-12.5,A,2230,8,L ,104.25,104.75,92.875,0.432625,68.5,0.458625,24.375,0.366625,20.375,0.7835,86.625,0.461875,62.5,0.48375,24.125,0.39025,21.5,0.718,918,2016304,2016,ORL,PHO,1426.000178,1292.962169,0.792732337,0.207267663,84,102,Phoenix,29,29,26,18,775,29,21,16,18,-1300,216.5,-12.5,A,2230,8,L ,107.875,91,85.125,0.46575,60.125,0.497375,25,0.402875,25.25,0.763625,81.375,0.4105,59.5,0.456875,21.875,0.2875,25.25,0.721875
917,917,2016304,2016,PHI,MIA,1231.899615,1541.41422,0.230398396,0.769601604,102,112,Miami,40,19,25,28,-550,29,20,28,25,425,208.5,9.5,A,2231,2,L ,100.125,111.5,85.875,0.4345,57.625,0.478625,28.25,0.3395,21.75,0.74425,87.25,0.46275,68.375,0.49325,18.875,0.353375,30,0.817,917,2016304,2016,PHI,MIA,1231.899615,1541.41422,0.230398396,0.769601604,102,112,Miami,40,19,25,28,-550,29,20,28,25,425,208.5,9.5,A,2231,2,L ,99.75,101.75,87.125,0.43225,63.25,0.457375,23.875,0.357,19,0.83725,86,0.457125,71.5,0.497375,14.5,0.22375,26,0.743875
920,920,2016304,2016,TOR,POR,1614.038479,1587.665488,0.67424795,0.32575205,117,115,Portland,30,22,25,38,200,31,27,32,27,-240,207.5,-6,H,2232,9,W ,106.5,98.125,78.5,0.467875,57.5,0.511375,21,0.35325,33.25,0.78575,80.25,0.444,59.125,0.47175,21.125,0.376,27.375,0.686375,920,2016304,2016,TOR,POR,1614.038479,1587.665488,0.67424795,0.32575205,117,115,Portland,30,22,25,38,200,31,27,32,27,-240,207.5,-6,H,2232,9,W ,99.75,105.25,86.125,0.429375,64.75,0.468,21.375,0.32225,25.25,0.7795,85.375,0.45575,57.125,0.480375,28.25,0.40175,22.125,0.709875
933,933,2016305,2016,CHI,HOU,1461.120142,1526.96789,0.54899135,0.45100865,108,100,Houston,23,20,32,25,105,29,26,28,25,-125,216.5,-1.5,H,2233,4,W ,102.75,106.875,88.375,0.45675,69.25,0.48125,19.125,0.36275,19.5,0.793,88.875,0.452,63.625,0.509375,25.25,0.30125,25.25,0.742125,933,2016305,2016,CHI,HOU,1461.120142,1526.96789,0.54899135,0.45100865,108,100,Houston,23,20,32,25,105,29,26,28,25,-125,216.5,-1.5,H,2233,4,W ,112.75,111.75,82.75,0.463375,55.125,0.504,27.625,0.38525,31.75,0.8215,83.875,0.45425,50.5,0.528625,33.375,0.33875,37.25,0.655125
927,927,2016305,2016,CLE,BOS,1660.802255,1609.356592,0.705118297,0.294881703,120,103,Boston,35,19,29,20,300,22,33,36,29,-360,210.5,-8,H,2234,8,W ,109.5,98.375,88,0.47225,58.75,0.521875,29.25,0.371125,19.875,0.769375,82.25,0.44375,58.875,0.47625,23.375,0.36625,24,0.717,927,2016305,2016,CLE,BOS,1660.802255,1609.356592,0.705118297,0.294881703,120,103,Boston,35,19,29,20,300,22,33,36,29,-360,210.5,-8,H,2234,8,W ,109.875,108.125,80.625,0.486375,57.875,0.539625,22.75,0.367375,34.125,0.690625,89.25,0.44525,61.5,0.497625,27.75,0.32325,23.875,0.81525
934,934,2016305,2016,LAC,ATL,1651.85136,1543.716613,0.768190158,0.231809842,97,107,Atlanta,25,25,30,27,200,37,18,24,18,-240,202,-5.5,A,2235,11,L ,103.625,97.5,84,0.45275,52.75,0.49775,31.25,0.382125,23.25,0.711875,85.5,0.429125,61.25,0.469,24.25,0.335,21,0.79825,934,2016305,2016,LAC,ATL,1651.85136,1543.716613,0.768190158,0.231809842,97,107,Atlanta,25,25,30,27,200,37,18,24,18,-240,202,-5.5,A,2235,11,L ,96.375,103.5,85.125,0.431875,60.625,0.479,24.5,0.32525,19.875,0.785375,82.875,0.453125,55.5,0.49375,27.375,0.379125,22.25,0.817375
931,931,2016305,2016,MIN,BRK,1343.375891,1345.219491,0.63761643,0.36238357,132,118,Brooklyn,30,21,28,39,400,37,31,29,35,-500,211,-9.5,H,2236,0,W ,112.875,113.25,81.5,0.5045,67.625,0.535625,13.875,0.3445,32.375,0.79375,89.875,0.4895,65.5,0.533125,24.375,0.377,20.5,0.789875,931,2016305,2016,MIN,BRK,1343.375891,1345.219491,0.63761643,0.36238357,132,118,Brooklyn,30,21,28,39,400,37,31,29,35,-500,211,-9.5,H,2236,0,W ,110.125,106.375,85.75,0.495625,61.75,0.543375,24,0.3705,22.375,0.76725,84.25,0.4695,66.125,0.4885,18.125,0.39125,26.375,0.7485
929,929,2016305,2016,NOP,UTA,1464.698024,1500.75207,0.591000396,0.408999604,94,106,Utah,29,22,33,22,100,20,25,25,24,-120,195.5,-1,A,2237,2,L ,103.125,106.25,86.375,0.45525,64.875,0.475125,21.5,0.399375,21.375,0.779,78.375,0.506125,58.5,0.5455,19.875,0.390625,23.5,0.82275,929,2016305,2016,NOP,UTA,1464.698024,1500.75207,0.591000396,0.408999604,94,106,Utah,29,22,33,22,100,20,25,25,24,-120,195.5,-1,A,2237,2,L ,103.625,100,83.75,0.460875,61.875,0.499125,21.875,0.35825,25.125,0.747625,82.75,0.452375,61.875,0.499375,20.875,0.321375,24.75,0.744
930,930,2016305,2016,NYK,DET,1364.592033,1518.474222,0.423073046,0.576926954,102,89,Detroit,21,21,28,19,-290,22,35,22,23,245,201,7,H,2238,3,W ,95,101.375,83.125,0.440375,62.5,0.482375,20.625,0.312875,19.75,0.792625,85.5,0.449875,62.875,0.48725,22.625,0.311625,21.75,0.779,930,2016305,2016,NYK,DET,1364.592033,1518.474222,0.423073046,0.576926954,102,89,Detroit,21,21,28,19,-290,22,35,22,23,245,201,7,H,2238,3,W ,98.75,94.75,81.5,0.486,64.25,0.51975,17.25,0.373625,16.875,0.816125,85.25,0.423,57.75,0.47,27.5,0.324,21.875,0.634875
932,932,2016305,2016,SAS,SAC,1793.819658,1453.13876,0.926679204,0.073320796,104,94,Sacramento,22,32,13,27,550,29,28,29,18,-800,213,-11.5,H,2239,4,W ,108.125,92.875,84.375,0.49525,64.375,0.534625,20,0.367,20.375,0.8535,83.375,0.4145,60.875,0.457125,22.5,0.298625,23,0.755875,932,2016305,2016,SAS,SAC,1793.819658,1453.13876,0.926679204,0.073320796,104,94,Sacramento,22,32,13,27,550,29,28,29,18,-800,213,-11.5,H,2239,4,W ,113.125,107.75,89.5,0.485625,62.125,0.514,27.375,0.4135,18.25,0.79875,84.875,0.49025,63,0.54225,21.875,0.343375,24,0.708375
928,928,2016305,2016,WAS,IND,1503.819648,1509.778979,0.632124454,0.367875546,99,100,Indiana,31,25,22,22,120,37,27,16,19,-140,206.5,-2.5,A,2240,15,L ,108.125,99.875,86.25,0.481375,64.125,0.52825,22.125,0.355625,25.375,0.66925,84.25,0.4325,58,0.478,26.25,0.32775,24.125,0.72575,928,2016305,2016,WAS,IND,1503.819648,1509.778979,0.632124454,0.367875546,99,100,Indiana,31,25,22,22,120,37,27,16,19,-140,206.5,-2.5,A,2240,15,L ,101.125,99.5,86.25,0.442125,63.75,0.494125,22.5,0.292375,24.625,0.762125,85.75,0.443375,63.375,0.46225,22.375,0.39175,19.875,0.769125
938,938,2016306,2016,DEN,DAL,1434.962911,1511.365775,0.533906889,0.466093111,116,114,Dallas,19,31,29,27,-175,22,35,20,29,155,209.5,4,H,2241,15,W ,110.875,110.375,87.375,0.472,63.875,0.516375,23.5,0.357875,26.625,0.79,86.125,0.46325,61.125,0.50475,25,0.3685,27.875,0.768625,938,2016306,2016,DEN,DAL,1434.962911,1511.365775,0.533906889,0.466093111,116,114,Dallas,19,31,29,27,-175,22,35,20,29,155,209.5,4,H,2241,15,W ,111.5,101.875,88.875,0.471625,59.25,0.533125,29.625,0.35775,22.75,0.76975,84.75,0.426,52.875,0.458375,31.875,0.359125,24.25,0.72675
940,940,2016306,2016,DET,POR,1503.699422,1584.806543,0.527162271,0.472837729,123,103,Portland,16,35,24,28,-125,30,28,27,38,105,207.5,1.5,H,2242,0,W ,106.5,103.875,82.25,0.481375,57.125,0.514125,25.125,0.414125,25.5,0.70225,80.875,0.46725,58.5,0.507125,22.375,0.358125,25,0.82175,940,2016306,2016,DET,POR,1503.699422,1584.806543,0.527162271,0.472837729,123,103,Portland,16,35,24,28,-125,30,28,27,38,105,207.5,1.5,H,2242,0,W ,102.875,104.625,87,0.43475,65.5,0.47,21.5,0.33675,26.25,0.788375,84.625,0.447875,56.375,0.482875,28.25,0.377625,23.625,0.772625
935,935,2016306,2016,LAL,GSW,1259.410819,1822.977663,0.064857567,0.935142433,112,95,GoldenState,21,28,24,22,-9000,22,38,24,28,1900,222,18,H,2243,7,W ,99.5,107.875,82.375,0.428,57,0.46625,25.375,0.34225,26.125,0.78725,86.625,0.485,62.875,0.53825,23.75,0.34125,21.75,0.783625,935,2016306,2016,LAL,GSW,1259.410819,1822.977663,0.064857567,0.935142433,112,95,GoldenState,21,28,24,22,-9000,22,38,24,28,1900,222,18,H,2243,7,W ,112.625,112.25,91.125,0.46425,64.625,0.501125,26.5,0.3785,23.25,0.764375,89.625,0.46275,56.5,0.52325,33.125,0.3655,22.75,0.77475
937,937,2016306,2016,MEM,PHO,1549.182888,1322.642998,0.867578353,0.132421647,100,109,Phoenix,24,29,32,24,450,24,35,15,26,-600,205.5,-9.5,A,2244,9,L ,109,107.625,82.5,0.484,61.75,0.519375,20.75,0.3715,27.625,0.754625,82.5,0.452375,53.875,0.488625,28.625,0.3765,29.25,0.74225,937,2016306,2016,MEM,PHO,1549.182888,1322.642998,0.867578353,0.132421647,100,109,Phoenix,24,29,32,24,450,24,35,15,26,-600,205.5,-9.5,A,2244,9,L ,106.25,91.75,85,0.455625,60.75,0.47875,24.25,0.410625,24.875,0.77875,79.875,0.416875,56.875,0.465,23,0.301625,25.5,0.732875
939,939,2016306,2016,MIA,PHI,1545.509696,1227.804138,0.9171703,0.0828297,103,98,Philadelphia,25,24,20,29,1300,30,17,22,34,-3500,210.5,-14,H,2245,12,W ,107.625,103.125,84.5,0.488125,70.5,0.504875,14,0.38525,28.25,0.730375,88.5,0.4425,66,0.474375,22.5,0.34775,25.625,0.663875,939,2016306,2016,MIA,PHI,1545.509696,1227.804138,0.9171703,0.0828297,103,98,Philadelphia,25,24,20,29,1300,30,17,22,34,-3500,210.5,-14,H,2245,12,W ,115.75,102.625,85,0.4885,63.5,0.524875,21.5,0.39925,31.75,0.765375,82,0.4695,56,0.5245,26,0.34825,23.75,0.70075
936,936,2016306,2016,MIL,OKC,1444.218031,1628.373345,0.381204957,0.618795043,96,104,OklahomaCity,32,32,20,20,-380,12,36,31,17,320,219,8.5,A,2246,0,L ,104,102.875,82.125,0.47725,65.5,0.500125,16.625,0.37975,25.625,0.747875,83.5,0.43175,55.375,0.473125,28.125,0.350875,28.375,0.7345,936,2016306,2016,MIL,OKC,1444.218031,1628.373345,0.381204957,0.618795043,96,104,OklahomaCity,32,32,20,20,-380,12,36,31,17,320,219,8.5,A,2246,0,L ,110.5,113,91,0.46325,66.625,0.524,24.375,0.2905,24.75,0.766875,85.875,0.475625,58.25,0.53725,27.625,0.342,27.25,0.81475
941,941,2016306,2016,TOR,HOU,1616.897424,1518.996001,0.757534962,0.242465038,107,113,Houston,26,25,26,36,290,30,31,24,22,-350,213.5,-8,A,2247,5,L ,106.625,101.125,78.25,0.472625,56.75,0.522375,21.5,0.351375,32.625,0.785375,80.25,0.453625,57.375,0.48,22.875,0.398625,28.5,0.67375,941,2016306,2016,TOR,HOU,1616.897424,1518.996001,0.757534962,0.242465038,107,113,Houston,26,25,26,36,290,30,31,24,22,-350,213.5,-8,A,2247,5,L ,113,112,82,0.47525,53.875,0.526375,28.125,0.383375,31.125,0.8015,82.875,0.461375,51.125,0.529875,31.75,0.350125,37.875,0.65025
946,946,2016307,2016,CHI,MIL,1469.092031,1437.732507,0.680520798,0.319479202,100,90,Milwaukee,16,24,29,21,180,25,22,26,27,-210,211.5,-5,H,2248,2,W ,103.5,102.5,85.625,0.473,65.875,0.493375,19.75,0.4065,18.375,0.794,88.375,0.43575,64.875,0.483625,23.5,0.303,24.875,0.74175,946,2016307,2016,CHI,MIL,1469.092031,1437.732507,0.680520798,0.319479202,100,90,Milwaukee,16,24,29,21,180,25,22,26,27,-210,211.5,-5,H,2248,2,W ,105.25,97,86.25,0.454625,57.25,0.510625,29,0.342375,22.625,0.757,84.5,0.4475,68.375,0.476875,16.125,0.319,22.625,0.721625
944,944,2016307,2016,CHO,MIN,1543.672592,1352.018923,0.842757954,0.157242046,108,103,Minnesota,18,31,26,28,450,23,24,35,26,-600,215,-10,H,2249,9,W ,107,96.25,83.125,0.450875,53.75,0.48375,29.375,0.392625,24.75,0.82925,86.375,0.423125,63.75,0.46275,22.625,0.277375,21.75,0.76225,944,2016307,2016,CHO,MIN,1543.672592,1352.018923,0.842757954,0.157242046,108,103,Minnesota,18,31,26,28,450,23,24,35,26,-600,215,-10,H,2249,9,W ,113.25,106.125,83.5,0.4845,55.75,0.527875,27.75,0.40475,25.875,0.826,80.875,0.480375,62.75,0.511375,18.125,0.368875,27.5,0.802875
942,942,2016307,2016,CLE,MEM,1668.507285,1526.320883,0.80125187,0.19874813,103,106,Memphis,33,25,24,24,1400,25,24,25,29,-4000,199,-15,A,2250,4,L ,107.375,99.125,86.25,0.468625,57.75,0.5315,28.5,0.344125,21.125,0.78075,82.75,0.4485,59.75,0.48525,23,0.354875,23.125,0.737375,942,2016307,2016,CLE,MEM,1668.507285,1526.320883,0.80125187,0.19874813,103,106,Memphis,33,25,24,24,1400,25,24,25,29,-4000,199,-15,A,2250,4,L ,96.625,102.75,79.125,0.439,52.375,0.4965,26.75,0.329125,25.125,0.75,79.375,0.47425,58.625,0.52975,20.75,0.317625,25.125,0.83425
947,947,2016307,2016,DAL,LAC,1506.945031,1632.722433,0.462971255,0.537028745,90,109,LAClippers,23,27,33,26,-230,24,28,16,22,195,208.5,5.5,A,2251,16,L ,114.125,109.75,84.375,0.476875,55.75,0.549125,28.625,0.337125,28,0.839875,86.875,0.4715,58.625,0.5405,28.25,0.324125,27.125,0.697375,947,2016307,2016,DAL,LAC,1506.945031,1632.722433,0.462971255,0.537028745,90,109,LAClippers,23,27,33,26,-230,24,28,16,22,195,208.5,5.5,A,2251,16,L ,98.25,105.125,83.75,0.417125,60.875,0.449375,22.875,0.33175,27.75,0.7235,83.75,0.454375,55.125,0.521,28.625,0.31975,29.625,0.678875
948,948,2016307,2016,GSW,ORL,1779.434629,1396.319348,0.941642352,0.058357648,119,113,Orlando,18,28,31,36,1200,31,28,35,25,-3000,225,-16,H,2252,7,W ,119.625,106.125,90.125,0.497125,58.5,0.557,31.625,0.38325,22.75,0.8135,85.5,0.451125,61.625,0.5045,23.875,0.30025,28.375,0.748125,948,2016307,2016,GSW,ORL,1779.434629,1396.319348,0.941642352,0.058357648,119,113,Orlando,18,28,31,36,1200,31,28,35,25,-3000,225,-16,H,2252,7,W ,113.75,107.125,83.625,0.50225,59.25,0.54125,24.375,0.3995,25.875,0.77175,90.25,0.449625,67.625,0.494625,22.625,0.331125,23.125,0.798375
943,943,2016307,2016,IND,SAS,1515.304673,1794.944778,0.262291637,0.737708363,99,91,SanAntonio,13,19,30,29,-280,25,20,28,26,240,195,6.5,H,2253,1,W ,100.75,102.75,86.75,0.44425,68.375,0.491625,18.375,0.28425,23.25,0.812,85.5,0.444875,57.5,0.481,28,0.369875,23.25,0.743875,943,2016307,2016,IND,SAS,1515.304673,1794.944778,0.262291637,0.737708363,99,91,SanAntonio,13,19,30,29,-280,25,20,28,26,240,195,6.5,H,2253,1,W ,97.25,102,84.5,0.438875,63.125,0.463625,21.375,0.36375,19.375,0.788125,83.75,0.471875,65,0.495,18.75,0.40325,19.875,0.836375
945,945,2016307,2016,NOP,SAC,1450.202462,1452.013639,0.637659555,0.362340445,115,112,Sacramento,31,32,26,23,-125,33,17,33,32,105,219.5,1.5,H,2254,8,W ,105.625,106.5,87.125,0.464,65.75,0.491625,21.375,0.38625,22,0.788125,79.875,0.492125,58.875,0.5415,21,0.35525,24.625,0.825125,945,2016307,2016,NOP,SAC,1450.202462,1452.013639,0.637659555,0.362340445,115,112,Sacramento,31,32,26,23,-125,33,17,33,32,105,219.5,1.5,H,2254,8,W ,111.5,106.875,90.5,0.47575,63.5,0.51825,27,0.368125,19.625,0.768625,84.125,0.48875,62.375,0.542125,21.75,0.339875,24.625,0.6955
951,951,2016308,2016,DEN,NYK,1439.383655,1379.366833,0.715272473,0.284727527,110,94,NewYork,25,24,19,26,-105,31,29,22,28,-115,205.5,-1,H,2255,6,W ,110.625,110.5,89.375,0.461125,66,0.507125,23.375,0.33675,27.125,0.782125,85.75,0.47175,61.625,0.5145,24.125,0.370125,26.25,0.787875,951,2016308,2016,DEN,NYK,1439.383655,1379.366833,0.715272473,0.284727527,110,94,NewYork,25,24,19,26,-105,31,29,22,28,-115,205.5,-1,H,2255,6,W ,104.75,98.25,87,0.451875,67.875,0.47975,19.125,0.349125,25.5,0.767,82.125,0.4425,60.375,0.4695,21.75,0.357125,23.125,0.7705
954,954,2016308,2016,LAL,ORL,1302.953853,1395.668405,0.510483066,0.489516934,107,98,Orlando,26,25,26,21,-165,20,25,39,23,145,213,3.5,H,2256,4,W ,101.5,105.875,81.875,0.44275,56.25,0.490125,25.625,0.338875,26.125,0.78725,84.25,0.484,60.25,0.542625,24,0.33,23.125,0.76225,954,2016308,2016,LAL,ORL,1302.953853,1395.668405,0.510483066,0.489516934,107,98,Orlando,26,25,26,21,-165,20,25,39,23,145,213,3.5,H,2256,4,W ,113,107.625,83,0.5015,58.25,0.5465,24.75,0.389,26.125,0.768375,89.875,0.459875,67.375,0.51175,22.5,0.32025,22.875,0.78725
950,950,2016308,2016,MIN,SAS,1350.224467,1779.300779,0.130753199,0.869246801,91,116,SanAntonio,27,32,34,23,-700,24,23,21,23,500,206,10.5,A,2257,13,L ,108.875,112,80.125,0.492,66.125,0.524125,14,0.33325,31.25,0.812,89.125,0.49275,64.875,0.54775,24.25,0.340875,20.25,0.78925,950,2016308,2016,MIN,SAS,1350.224467,1779.300779,0.130753199,0.869246801,91,116,SanAntonio,27,32,34,23,-700,24,23,21,23,500,206,10.5,A,2257,13,L ,95.5,105.75,84.625,0.433375,64.5,0.4625,20.125,0.337125,19.25,0.793,84,0.48825,65,0.51775,19,0.40025,20.375,0.85475
953,953,2016308,2016,POR,WAS,1569.546767,1498.293955,0.728259609,0.271740391,116,109,Washington,22,33,26,23,200,29,25,31,19,-240,213,-5.5,H,2258,11,W ,113.875,107,86.375,0.47275,57.875,0.5105,28.5,0.40075,27.625,0.75625,87.125,0.469375,64.875,0.503,22.25,0.395125,26.375,0.6485,953,2016308,2016,POR,WAS,1569.546767,1498.293955,0.728259609,0.271740391,116,109,Washington,22,33,26,23,200,29,25,31,19,-240,213,-5.5,H,2258,11,W ,105.75,100,85.625,0.467625,64.875,0.508625,20.75,0.32925,24,0.771375,89.125,0.436,64.125,0.482875,25,0.311625,21.625,0.682875
949,949,2016308,2016,TOR,BRK,1602.978072,1336.576459,0.891791962,0.108208038,104,99,Brooklyn,23,35,22,19,700,28,14,36,26,-1100,208.5,-12.5,H,2259,3,W ,106.75,101.875,77.375,0.4775,55.5,0.528,21.875,0.35575,32.125,0.794875,79.625,0.463,57.5,0.488125,22.125,0.4125,27.125,0.73625,949,2016308,2016,TOR,BRK,1602.978072,1336.576459,0.891791962,0.108208038,104,99,Brooklyn,23,35,22,19,700,28,14,36,26,-1100,208.5,-12.5,H,2259,3,W ,110.25,106.5,85.375,0.49625,62.125,0.5375,23.25,0.38175,22.75,0.770625,85,0.475875,67.25,0.49125,17.75,0.412125,24.25,0.762875
952,952,2016308,2016,UTA,ATL,1515.247632,1562.84554,0.574845991,0.425154009,84,91,Atlanta,16,25,25,25,115,27,15,15,27,-135,192,-2,A,2260,3,L ,95,93.75,78.75,0.441875,56.625,0.4935,22.125,0.307375,27.25,0.70775,80.25,0.430375,59,0.462625,21.25,0.356375,24.25,0.702125,952,2016308,2016,UTA,ATL,1515.247632,1562.84554,0.574845991,0.425154009,84,91,Atlanta,16,25,25,25,115,27,15,15,27,-135,192,-2,A,2260,3,L ,93,103.375,86.125,0.414625,60.25,0.469375,25.875,0.283875,19,0.769375,82.5,0.46275,55.5,0.50275,27,0.387875,21.375,0.76675
955,955,2016309,2016,BOS,MEM,1601.651562,1537.43279,0.720172867,0.279827133,116,96,Memphis,26,29,12,29,575,24,28,31,33,-850,210.5,-11.5,H,2261,9,W ,114.625,104.625,91.75,0.46475,67.75,0.50575,24,0.342125,26.125,0.8135,89.375,0.441125,66.125,0.481125,23.25,0.3075,24.875,0.740375,955,2016309,2016,BOS,MEM,1601.651562,1537.43279,0.720172867,0.279827133,116,96,Memphis,26,29,12,29,575,24,28,31,33,-850,210.5,-11.5,H,2261,9,W ,99.25,101,79,0.44675,51.5,0.50325,27.5,0.339625,25.5,0.771625,81,0.446125,59,0.506375,22,0.280875,26.75,0.830875
957,957,2016309,2016,CHO,NOP,1545.467047,1453.958811,0.750711399,0.249288601,122,113,NewOrleans,28,32,30,23,375,39,32,28,23,-450,209,-8.5,H,2262,0,W ,110.125,99.875,83.125,0.466125,53.25,0.49825,29.875,0.41,24.875,0.823125,87.375,0.434875,63.625,0.483,23.75,0.27875,21.25,0.790625,957,2016309,2016,CHO,NOP,1545.467047,1453.958811,0.750711399,0.249288601,122,113,NewOrleans,28,32,30,23,375,39,32,28,23,-450,209,-8.5,H,2262,0,W ,108.625,100,85.5,0.462375,56.875,0.52775,28.625,0.353,26,0.7895,88.25,0.432625,63.875,0.489625,24.375,0.26525,22.125,0.743125
959,959,2016309,2016,DAL,DET,1492.603483,1518.959199,0.604423419,0.395576581,96,102,Detroit,26,28,22,26,110,28,24,22,22,-130,206,-2,A,2263,10,L ,111.25,107.375,85.75,0.4735,57,0.54825,28.75,0.32725,24.25,0.832375,86,0.462125,57.625,0.5235,28.375,0.336875,27.5,0.68025,959,2016309,2016,DAL,DET,1492.603483,1518.959199,0.604423419,0.395576581,96,102,Detroit,26,28,22,26,110,28,24,22,22,-130,206,-2,A,2263,10,L ,98.25,94.375,82,0.481625,63,0.52425,19,0.356375,16.375,0.81,83.625,0.42525,56.5,0.473625,27.125,0.324,23.625,0.61975
963,963,2016309,2016,GSW,UTA,1780.085572,1505.152332,0.896440837,0.103559163,115,94,Utah,21,20,22,31,1100,23,29,29,34,-2500,209,-14,H,2264,5,W ,118.75,104.125,89.375,0.50875,58.125,0.574375,31.25,0.384375,20.875,0.7785,83.5,0.443875,59.25,0.489625,24.25,0.32825,28.875,0.748875,963,2016309,2016,GSW,UTA,1780.085572,1505.152332,0.896440837,0.103559163,115,94,Utah,21,20,22,31,1100,23,29,29,34,-2500,209,-14,H,2264,5,W ,103.125,96.625,84.875,0.47225,62.875,0.51225,22,0.365,21.25,0.712875,81.125,0.43775,61,0.47075,20.125,0.3425,25.25,0.74475
958,958,2016309,2016,MIL,MIA,1431.732258,1546.383507,0.478927647,0.521072353,114,108,Miami,22,32,31,23,-165,29,28,23,34,145,199,3.5,H,2265,2,W ,105.875,104.875,81.875,0.488,66,0.50725,15.875,0.4065,26.25,0.745875,82.5,0.449125,56.5,0.479875,26,0.377375,27.75,0.759125,958,2016309,2016,MIL,MIA,1431.732258,1546.383507,0.478927647,0.521072353,114,108,Miami,22,32,31,23,-165,29,28,23,34,145,199,3.5,H,2265,2,W ,101.125,101.875,87.125,0.4385,63.75,0.45725,23.375,0.398625,20.125,0.8135,86.75,0.46025,72.625,0.499625,14.125,0.225125,24.375,0.760625
961,961,2016309,2016,OKC,LAC,1634.858869,1647.06398,0.623724695,0.376275305,120,108,LAClippers,29,33,21,25,220,39,25,29,27,-260,215.5,-6,H,2266,0,W ,112,107.5,90.125,0.48075,65.5,0.541,24.625,0.32475,22.25,0.79275,88.5,0.463375,61.625,0.5175,26.875,0.34475,23.875,0.70475,961,2016309,2016,OKC,LAC,1634.858869,1647.06398,0.623724695,0.376275305,120,108,LAClippers,29,33,21,25,220,39,25,29,27,-260,215.5,-6,H,2266,0,W ,102.125,107.25,84.75,0.43025,60.875,0.466125,23.875,0.3395,27,0.75475,84.125,0.466375,55.875,0.54625,28.25,0.31325,29.5,0.6925
