,lead_changes,h_Avg_pts,h_Avg_pts_alwd,h_fga,h_fg_pct,h_fg2a,h_fg2_pct,h_fg3a,h_fg3_pct,h_fta,h_ft_pct,h_opp_fga,h_opp_fg_pct,h_opp_fg2a,h_opp_fg2_pct,h_opp_fg3a,h_opp_fg3_pct,h_opp_fta,result,home_id1,opp_id_x,Date1,lead_changes,Avg_pts_alwd,Avg_pts,fg,fga,fg_pct,fg2a,fg2_pct,fg3a,fg3_pct,fta,opp_fga,opp_fg_pct,opp_fg2a,opp_fg2_pct,opp_fg3a,opp_fg3_pct,opp_fta,opp_ft_pct,home_id,opp_id_x,Date,season,neutral,opp_id_y,elo1_pre,elo2_pre,elo_prob1,elo_prob2,score1,score2
325,8.6,108.3,102.5,81.6,0.4835,57.8,0.5348,23.8,0.3621,27.4,0.7553,84.9,0.4267,52.3,0.4832,32.6,0.3341,23.9,W,MIL,POR,12/7/16,8,111.7,107.1,39.9,86.7,0.4604,57.8,0.5047,28.9,0.3645,27.1,85.6,0.4543,54.9,0.5001,30.7,0.3659,21.7,0.8256,MIL,POR,12/7/16,2017,0,POR,1469.243025,1528.554303,0.558289539,0.441710461,115,107
326,8.1,105.3,103.3,89.6,0.4494,62.2,0.4908,27.4,0.3563,18.6,0.8132,86.9,0.4371,59.6,0.4789,27.3,0.3293,23.6,L,NYK,CLE,12/7/16,,,,,,,,,,,,,,,,,,,,NYK,CLE,12/7/16,2017,0,CLE,1470.26758,1658.657438,0.375471846,0.624528154,94,126
327,6.6,91.6,96.6,83.5,0.4035,58.3,0.4324,25.2,0.3395,22.4,0.7014,82.4,0.4394,58.8,0.4739,23.6,0.3572,20.3,L,ORL,BOS,12/7/16,6,100.4,104.9,36.1,82.8,0.4359,55.7,0.4951,27.1,0.3218,26,86.2,0.4501,54.7,0.5151,31.5,0.3362,21,0.8082,ORL,BOS,12/7/16,2017,0,BOS,1457.723398,1539.080043,0.526804222,0.473195778,87,117
328,,,,,,,,,,,,,,,,,,,L,PHO,IND,12/7/16,6.8,115.7,105.7,42.6,89,0.4782,57.7,0.547,31.3,0.3532,23.7,85.2,0.4509,64.7,0.4842,20.5,0.3442,27.1,0.819,PHO,IND,12/7/16,2017,0,IND,1356.9024,1493.115079,0.448073666,0.551926334,94,109
329,,,,,,,,,,,,,,,,,,,W,CHI,SAS,12/8/16,9.2,99.8,105.9,37.2,83.2,0.4466,57.3,0.4872,25.9,0.3593,20.7,81.9,0.493,56.9,0.5359,25,0.3958,19.6,0.807,CHI,SAS,12/8/16,2017,0,SAS,1509.978998,1695.818948,0.378920076,0.621079924,95,91
330,8.8,93.1,94.2,83.8,0.4028,61.1,0.4559,22.7,0.2572,25.5,0.7412,77.6,0.4118,49.9,0.451,27.7,0.3362,29.1,W,MEM,POR,12/8/16,8.8,111,105.2,39.6,87.1,0.455,59,0.4984,28.1,0.3588,28.1,85.8,0.4398,55.4,0.4844,30.4,0.3522,23.1,0.8173,MEM,POR,12/8/16,2017,0,POR,1495.517387,1520.786305,0.605918246,0.394081754,88,86
331,7.7,106.4,106.7,88.2,0.4541,61.9,0.5109,26.3,0.3159,24,0.7574,92.3,0.4323,60.6,0.4846,31.7,0.3303,21,L,NOP,PHI,12/8/16,,,,,,,,,,,,,,,,,,,,NOP,PHI,12/8/16,2017,0,PHI,1407.624437,1253.918015,0.81160173,0.18839827,88,99
332,8.1,114.5,100.7,82.9,0.4858,56.4,0.5207,26.5,0.4181,27.6,0.8391,87.1,0.4369,59.3,0.4826,27.8,0.3358,20.2,W,TOR,MIN,12/8/16,5.3,111,104.1,40.4,84,0.4815,58.3,0.5382,25.7,0.3572,26.8,86.9,0.44,62,0.4833,24.9,0.3351,23.6,0.7963,TOR,MIN,12/8/16,2017,0,MIN,1624.105816,1418.982888,0.852761824,0.147238176,124,110
333,5.1,100.8,95.9,77.7,0.4631,49,0.5194,28.7,0.3681,23.4,0.7978,84.4,0.4235,61.4,0.4405,23,0.3705,21,L,UTA,GSW,12/8/16,3.3,101.7,115.4,37.2,90.3,0.4132,61.2,0.4565,29.1,0.329,22.4,87.4,0.4915,56,0.5725,31.4,0.3452,23.6,0.7788,UTA,GSW,12/8/16,2017,0,GSW,1581.895898,1747.962711,0.406051855,0.593948145,99,106
334,9.8,106.3,105.5,87.8,0.4585,64.6,0.4798,23.2,0.3877,21.4,0.7923,83.5,0.465,54.8,0.5133,28.7,0.3707,24.2,W,WAS,DEN,12/8/16,4.7,106.3,102.4,38.5,85.4,0.4523,60.4,0.5001,25,0.3363,26,85.6,0.4221,57.9,0.4497,27.7,0.3763,27,0.7644,WAS,DEN,12/8/16,2017,0,DEN,1464.967352,1428.706651,0.686623259,0.313376741,92,85
335,5.9,103.7,103.7,86.8,0.4346,55.3,0.4688,31.5,0.3694,20.7,0.7952,86.7,0.446,61.6,0.48,25.1,0.3688,21.9,L,BOS,TOR,12/9/16,8.3,106.8,110.3,37.8,80,0.4748,49.2,0.5354,30.8,0.3581,25.9,85.7,0.4757,61.4,0.5021,24.3,0.4098,24.1,0.7846,BOS,TOR,12/9/16,2017,0,TOR,1562.466008,1627.150159,0.550649273,0.449350727,94,101
336,8.3,102.4,102.4,85.1,0.4304,58.4,0.4601,26.7,0.3659,27.1,0.7231,90.7,0.4374,62.1,0.4873,28.6,0.3281,16.9,W,CHO,ORL,12/9/16,6.5,99.3,96.1,37.9,87.1,0.4341,63.1,0.4763,24,0.3211,21.2,82.3,0.4457,57.1,0.493,25.2,0.3419,19.6,0.7479,CHO,ORL,12/9/16,2017,0,ORL,1539.0272,1434.337433,0.764640024,0.235359976,109,88
337,5.5,116,105.5,85.1,0.4815,52,0.5205,33.1,0.4174,25.9,0.7806,91.1,0.4378,60.7,0.4844,30.4,0.357,19.7,W,CLE,MIA,12/9/16,6,101.8,96,38.4,83.6,0.4609,61.1,0.4909,22.5,0.3736,21.6,85.2,0.4244,60.3,0.4598,24.9,0.3328,22.4,0.6856,CLE,MIA,12/9/16,2017,0,MIA,1674.731584,1493.776384,0.834423554,0.165576446,114,84
338,7.3,93.5,97.3,81.6,0.4144,51.5,0.4521,30.1,0.3537,18.6,0.8176,77.5,0.4561,54.1,0.4869,23.4,0.3665,21.9,W,DAL,IND,12/9/16,6.9,116.5,106.6,42.7,88.3,0.4833,57.1,0.5451,31.2,0.3698,24.1,82.3,0.4595,61.7,0.4846,20.6,0.371,27.7,0.8502,DAL,IND,12/9/16,2017,0,IND,1400.918383,1504.840633,0.494355669,0.505644331,111,103
339,6.5,107.9,110.7,88.2,0.449,64,0.4712,24.2,0.3889,25,0.7779,87.5,0.4899,59.3,0.5433,28.2,0.3791,19.8,L,LAL,PHO,12/9/16,6,115.1,109.2,41.1,84.3,0.4905,59.3,0.5167,25,0.4131,28.9,87.8,0.4673,63.7,0.505,24.1,0.3624,24.4,0.7626,LAL,PHO,12/9/16,2017,0,PHO,1403.256798,1345.176846,0.712996347,0.287003653,115,119
340,9.5,107.6,104.8,82.8,0.4803,59.5,0.5282,23.3,0.3626,26.3,0.7427,84.9,0.435,51.7,0.4981,33.2,0.3337,24.9,L,MIL,ATL,12/9/16,7.9,103.5,94.6,40,88.6,0.4505,61.8,0.4891,26.8,0.3762,17.8,85.1,0.4311,58.9,0.4905,26.2,0.3006,19.2,0.6711,MIL,ATL,12/9/16,2017,0,ATL,1477.011022,1482.928842,0.632180019,0.367819981,110,114
341,6,102.8,106,83.4,0.4529,60.5,0.4989,22.9,0.3207,25.6,0.7765,80.3,0.4819,53.6,0.535,26.7,0.3688,23.8,L,MIN,DET,12/9/16,5.2,97.1,101.1,36.6,84.7,0.4329,59.9,0.4706,24.8,0.3372,20.7,86.7,0.4651,63,0.515,23.7,0.3235,15.9,0.7761,MIN,DET,12/9/16,2017,0,DET,1415.938545,1569.097329,0.424089791,0.575910209,90,117
342,5.3,109.9,106.1,87.6,0.4696,59.3,0.5277,28.3,0.3443,24.6,0.7325,88.9,0.447,60.4,0.4964,28.5,0.3403,24.4,L,OKC,HOU,12/9/16,8.1,108,112.7,39.1,87.5,0.4497,58.7,0.5031,28.8,0.356,24.9,87.3,0.4662,49.6,0.5345,37.7,0.3763,23.6,0.7436,OKC,HOU,12/9/16,2017,0,HOU,1629.399493,1609.499174,0.6660118,0.3339882,99,102
343,5.1,103.5,105.1,82.5,0.4458,57.2,0.4905,25.3,0.3549,25.9,0.8118,80.1,0.4687,52.6,0.53,27.5,0.3457,25.6,L,SAC,NYK,12/9/16,8.7,108.9,102.5,38.3,85.4,0.4491,61.5,0.4755,23.9,0.3924,30.1,91.1,0.4318,64.8,0.4637,26.3,0.3465,18.5,0.7905,SAC,NYK,12/9/16,2017,0,NYK,1468.602328,1454.193434,0.658943701,0.341056299,100,103
344,7.5,105.6,99.6,88.2,0.4382,69.2,0.4784,19,0.2729,27.6,0.8311,87.4,0.4609,66.3,0.5013,21.1,0.3355,17,W,CHI,MIA,12/10/16,6.9,102.9,97,38.9,83.8,0.4659,62,0.5023,21.8,0.3328,22,85.9,0.4266,60.5,0.4641,25.4,0.3311,22.1,0.6896,CHI,MIA,12/10/16,2017,0,MIA,1518.414132,1487.864499,0.679506345,0.320493655,105,100
345,5.6,114.8,104,84.1,0.4872,51.1,0.5366,33,0.4093,25.6,0.7646,90.7,0.4353,62,0.4771,28.7,0.3554,19.6,W,CLE,CHO,12/10/16,8.9,102.6,105.6,38.6,89.2,0.4347,57.3,0.4806,31.9,0.345,19.4,87.9,0.4437,60.8,0.4905,27.1,0.33,24.4,0.7784,CLE,CHO,12/10/16,2017,0,CHO,1680.643469,1545.882239,0.794357481,0.205642519,116,105
346,,,,,,,,,,,,,,,,,,,W,HOU,DAL,12/10/16,4.1,101.8,88.7,36.7,76.9,0.4775,50,0.5076,26.9,0.4111,22.7,81.9,0.4134,53.7,0.4701,28.2,0.3054,16.5,0.7611,HOU,DAL,12/10/16,2017,0,DAL,1617.736095,1410.129089,0.854548215,0.145451785,109,87
347,6.1,100.3,99.2,87.7,0.452,64.7,0.4923,23,0.3239,17.5,0.7926,84.8,0.425,55.5,0.4813,29.3,0.3156,22.3,W,IND,POR,12/10/16,7.8,113.4,106.3,40.5,87.3,0.4649,58.9,0.4992,28.4,0.3874,27.7,86.9,0.4435,56.1,0.4903,30.8,0.353,22,0.8296,IND,POR,12/10/16,2017,0,POR,1495.629927,1517.192841,0.611000606,0.388999394,118,111
348,6.3,110,99.4,83.9,0.4761,56.6,0.5142,27.3,0.4022,25.4,0.7563,82.1,0.443,58.7,0.4908,23.4,0.3388,24.7,W,LAC,NOP,12/10/16,7.1,104,97.1,40.4,88.9,0.4538,60.5,0.4998,28.4,0.3552,17.8,83.6,0.435,59.9,0.4675,23.7,0.3478,21.1,0.7817,LAC,NOP,12/10/16,2017,0,NOP,1630.316905,1385.199212,0.87938903,0.12061097,133,105
349,8.9,95.3,93.2,84.1,0.4096,61.4,0.4672,22.7,0.2534,26.2,0.7536,76.8,0.4184,49.1,0.4596,27.7,0.3399,27.8,W,MEM,GSW,12/10/16,3.1,102.3,111.6,37.3,90.4,0.4139,62.6,0.4568,27.8,0.3239,23.2,86.2,0.4795,54.7,0.559,31.5,0.34,23.3,0.7649,MEM,GSW,12/10/16,2017,0,GSW,1499.110851,1754.451778,0.290240919,0.709759081,110,89
350,7.2,92.7,99.3,83.9,0.4072,59,0.433,24.9,0.3469,22.5,0.6985,82.7,0.4485,59,0.4848,23.7,0.3604,21.1,L,ORL,DEN,12/10/16,5.9,107.3,105.9,38.8,85.8,0.4536,60.1,0.501,25.7,0.342,26.2,84.5,0.4457,57.4,0.4758,27.1,0.3904,27.5,0.7554,ORL,DEN,12/10/16,2017,0,DEN,1427.482393,1423.952198,0.644733242,0.355266758,113,121
351,6.3,98.6,97,80.5,0.4355,59.2,0.4504,21.3,0.3992,24.7,0.8056,81.9,0.4569,59.3,0.5086,22.6,0.3448,18.6,W,SAS,BRK,12/10/16,6.4,118.2,106.2,44.9,91.3,0.4942,64.1,0.5512,27.2,0.3644,23.8,86,0.434,50.7,0.5094,35.3,0.3256,25.8,0.7781,SAS,BRK,12/10/16,2017,0,BRK,1687.383814,1312.375648,0.93902435,0.06097565,130,101
352,5.8,102.6,94.3,77.4,0.4737,48.4,0.5342,29,0.3706,22.8,0.8297,85.1,0.4167,61.5,0.4304,23.6,0.3751,20.1,W,UTA,SAC,12/10/16,8.6,103.4,101.2,37.1,83.9,0.4424,53.2,0.4835,30.7,0.3737,22.3,86.8,0.437,63.9,0.4683,22.9,0.3406,24,0.7337,UTA,SAC,12/10/16,2017,0,SAC,1575.406831,1460.492231,0.775067172,0.224932828,104,84
353,8.7,106.7,104.6,87.2,0.4625,64.6,0.4843,22.6,0.3888,22.2,0.7809,83.5,0.4637,56,0.5062,27.5,0.3768,23.9,W,WAS,MIL,12/10/16,,,,,,,,,,,,,,,,,,,,WAS,MIL,12/10/16,2017,0,MIL,1469.721805,1468.363912,0.641863838,0.358136162,110,105
354,5.5,98.5,92.3,86.5,0.4551,67.4,0.4784,19.1,0.3844,17.9,0.6904,79.8,0.4333,56,0.4885,23.8,0.2944,22,L,DET,PHI,12/11/16,,,,,,,,,,,,,,,,,,,,DET,PHI,12/11/16,2017,0,PHI,1585.580328,1276.34324,0.91339082,0.08660918,79,97
355,7.1,107.2,111.7,88,0.4511,63.3,0.4782,24.7,0.3811,23.7,0.7826,86.8,0.4947,58.4,0.5454,28.4,0.3946,20.1,L,LAL,NYK,12/11/16,9.6,108.4,105.5,38,84.8,0.4489,61.6,0.4746,23.2,0.391,30.4,90.8,0.4438,65,0.4754,25.8,0.3587,19.6,0.7994,LAL,NYK,12/11/16,2017,0,NYK,1392.932664,1462.303531,0.543965028,0.456034972,112,118
356,7.2,103.7,107.4,82.7,0.4575,59.6,0.5069,23.1,0.3173,26.7,0.7715,80.5,0.4796,52.8,0.5281,27.7,0.3821,24.3,L,MIN,GSW,12/11/16,4.7,101.4,113.5,36.4,89,0.4109,61.8,0.4473,27.2,0.3347,24.7,85.9,0.48,54.4,0.545,31.5,0.365,24.3,0.7849,MIN,GSW,12/11/16,2017,0,GSW,1399.455546,1726.98044,0.212530593,0.787469407,108,116
357,6.1,109.6,104.5,88.5,0.4771,61.5,0.5415,27,0.3233,24.2,0.6941,89.6,0.4396,60.5,0.4903,29.1,0.3324,23,W,OKC,BOS,12/11/16,7.1,98.5,105.2,35.6,81.9,0.4353,54.8,0.5057,27.1,0.2885,26.7,87.1,0.4513,55.5,0.5151,31.6,0.3383,19.6,0.8116,OKC,BOS,12/11/16,2017,0,BOS,1621.162572,1552.931672,0.724803443,0.275196557,99,96
358,9.1,104.4,111,89.9,0.4248,64.3,0.4671,25.6,0.3278,25.9,0.7682,88.1,0.4371,60,0.47,28.1,0.3597,28.5,L,PHO,NOP,12/11/16,6.8,107,100.8,41.5,89.1,0.4645,59.3,0.517,29.8,0.3597,18.4,85.2,0.4372,60.9,0.4657,24.3,0.3554,23,0.7867,PHO,NOP,12/11/16,2017,0,NOP,1355.50098,1381.267677,0.605233825,0.394766175,119,120
359,7.1,95.2,96,81,0.4318,51.1,0.4732,29.9,0.3642,17.8,0.8159,77.8,0.4533,55,0.4862,22.8,0.3558,21.1,W,DAL,DEN,12/12/16,5.8,107.8,102.8,39.2,84.5,0.4664,58.7,0.5149,25.8,0.3562,25.3,84.4,0.4355,57.1,0.47,27.3,0.3706,26.2,0.7613,DAL,DEN,12/12/16,2017,0,DEN,1406.041267,1436.71689,0.598462562,0.401537438,112,92
360,3.1,111.9,101.8,86.3,0.4656,48.5,0.5307,37.8,0.3887,22.6,0.7606,85.1,0.4492,59.6,0.4903,25.5,0.3451,20.9,W,HOU,BRK,12/12/16,6.5,118.2,106.3,44.3,91.5,0.4865,63.2,0.5384,28.3,0.3695,25.6,84.3,0.4422,51.4,0.5149,32.9,0.3265,27.4,0.7731,HOU,BRK,12/12/16,2017,0,BRK,1621.823916,1310.490419,0.914340738,0.085659262,122,118
361,5.5,99.1,97.1,87.5,0.4465,62.8,0.486,24.7,0.3237,16.5,0.7876,83.7,0.4099,55.4,0.4581,28.3,0.3152,23.6,W,IND,CHO,12/12/16,9.8,104,104.3,39,88.8,0.4412,54.9,0.4832,33.9,0.3734,18.4,87.4,0.4321,60,0.4715,27.4,0.3381,25.2,0.7826,IND,CHO,12/12/16,2017,0,CHO,1501.788594,1542.069497,0.585106193,0.414893807,110,94
362,5.5,113.8,102.9,84.1,0.4842,56.7,0.5197,27.4,0.4182,26.4,0.8048,82.4,0.4531,58.9,0.497,23.5,0.3614,25.2,W,LAC,POR,12/12/16,9,114.4,110.3,40.9,87.5,0.4684,60,0.4971,27.5,0.4008,27.2,86.8,0.4589,56.9,0.4987,29.9,0.3806,23.1,0.8319,LAC,POR,12/12/16,2017,0,POR,1634.24844,1511.034174,0.783286887,0.216713113,121,120
363,10.3,100.5,100.5,85.9,0.4484,59.9,0.4967,26,0.3418,22.6,0.6551,84.4,0.4478,62.7,0.4894,21.7,0.3369,22.1,W,MIA,WAS,12/12/16,8.7,107.8,101.8,40,85.2,0.4702,59.8,0.5094,25.4,0.3814,25.1,89.1,0.4462,66.8,0.4922,22.3,0.3338,19.7,0.78,MIA,WAS,12/12/16,2017,0,WAS,1483.780195,1474.384409,0.652428864,0.347571136,112,101
364,5.3,105.7,104.1,83.9,0.4618,58.3,0.5072,25.6,0.3684,24.2,0.7847,80.6,0.4624,52.6,0.5185,28,0.3559,25,W,SAC,LAL,12/12/16,5.8,112.5,98.3,42.2,86.9,0.4869,59.5,0.5403,27.4,0.3737,24,84.5,0.4354,61.6,0.4801,22.9,0.3265,23.4,0.7376,SAC,LAL,12/12/16,2017,0,LAL,1454.20439,1384.30868,0.726710859,0.273289141,116,92
365,8.3,117.1,102,82.6,0.4937,56.1,0.5182,26.5,0.4501,28.6,0.8359,87.2,0.4455,59.8,0.4994,27.4,0.3204,20.4,W,TOR,MIL,12/12/16,,,,,,,,,,,,,,,,,,,,TOR,MIL,12/12/16,2017,0,MIL,1636.684495,1463.701308,0.827985596,0.172014404,122,100
366,5.4,106.8,108.4,84.7,0.4768,58.9,0.5377,25.8,0.343,22.3,0.7505,86.9,0.4787,57.7,0.5255,29.2,0.3901,18.4,L,ATL,ORL,12/13/16,7.1,100.1,101.2,38.2,87.1,0.4375,62.2,0.4763,24.9,0.3446,20.2,82.5,0.4655,56.9,0.5173,25.6,0.356,21,0.7346,ATL,ORL,12/13/16,2017,0,ORL,1491.575952,1414.717702,0.734598034,0.265401966,120,131
367,7.8,104.5,99.6,87.7,0.4428,69.7,0.4883,18,0.2556,26.5,0.8315,88.4,0.4551,67.5,0.4939,20.9,0.3293,16.8,L,CHI,MIN,12/13/16,5.6,109.2,104.8,39.7,84.1,0.4729,58.5,0.5311,25.6,0.3401,26.3,87.1,0.4449,62,0.4879,25.1,0.3426,22.9,0.7977,CHI,MIN,12/13/16,2017,0,MIN,1522.498436,1396.190573,0.786294546,0.213705454,94,99
368,5.5,112.3,100.4,83.8,0.4841,51.1,0.5326,32.7,0.4068,24.2,0.752,89.7,0.4281,62,0.4708,27.7,0.3392,18.9,W,CLE,MEM,12/13/16,7.6,100,100.9,34.8,79.1,0.4436,50.2,0.5025,28.9,0.3413,27.1,84.1,0.4431,57.6,0.4801,26.5,0.3656,21.4,0.7988,CLE,MEM,12/13/16,2017,0,MEM,1684.456211,1526.582189,0.815242611,0.184757389,103,86
369,8,106.2,106.8,87,0.456,60.2,0.5125,26.8,0.3226,23.3,0.7848,92.5,0.4335,59.8,0.4841,32.7,0.3382,20.1,L,NOP,GSW,12/13/16,5.8,102.2,112.3,36.5,87.8,0.4181,60.7,0.4574,27.1,0.3386,25.1,86.9,0.4701,55,0.5327,31.9,0.3595,24.2,0.7688,NOP,GSW,12/13/16,2017,0,GSW,1386.469179,1730.245413,0.197294746,0.802705254,109,113
370,10,106.3,110.8,91.5,0.4189,64.5,0.4606,27,0.3328,26.5,0.7863,89.2,0.4251,61.2,0.4518,28,0.3661,29.7,W,PHO,NYK,12/13/16,10.2,109.5,107.7,37.7,85.2,0.4437,60.3,0.4772,24.9,0.3595,31.6,91.9,0.4423,66.3,0.4719,25.6,0.3619,21.9,0.7931,PHO,NYK,12/13/16,2017,0,NYK,1350.299478,1470.927515,0.470348701,0.529651299,113,111
371,5.3,112.7,111.6,89.3,0.4698,58.3,0.5299,31,0.3583,24.2,0.7514,85.5,0.4721,61.6,0.5078,23.9,0.3768,28.3,W,POR,OKC,12/13/16,8.6,107.8,102.3,40.6,87.8,0.4629,63.3,0.4984,24.5,0.3673,22.6,87.6,0.4349,62.2,0.4811,25.4,0.3248,24.8,0.7044,POR,OKC,12/13/16,2017,0,OKC,1509.547739,1623.87461,0.479393653,0.520606347,114,95
372,6.3,107.6,113,87.4,0.436,53.3,0.5022,34.1,0.3332,26.7,0.7787,92.4,0.4559,59.7,0.4982,32.7,0.3836,22.7,W,BRK,LAL,12/14/16,7.2,114.1,97.9,42.1,87,0.4853,58.2,0.5428,28.8,0.367,26,86.2,0.4225,63.3,0.4637,22.9,0.3154,24.6,0.7267,BRK,LAL,12/14/16,2017,0,LAL,1309.675199,1375.348109,0.549240534,0.450759466,107,97
373,7.8,95.1,98,80,0.4353,51.4,0.4705,28.6,0.3725,18.2,0.8055,76.7,0.4674,55.1,0.4983,21.6,0.3645,22.1,L,DAL,DET,12/14/16,5.4,96,102,36.2,84.4,0.4295,59.1,0.4716,25.3,0.3242,20.4,86.2,0.4737,63.3,0.5195,22.9,0.3329,16,0.7769,DAL,DET,12/14/16,2017,0,DET,1418.504637,1544.214923,0.463067314,0.536932686,85,95
374,3,115.8,102.4,86.7,0.4824,47.8,0.5498,38.9,0.4056,22.1,0.7564,85.7,0.4544,60.1,0.4988,25.6,0.344,20,W,HOU,SAC,12/14/16,8.2,106.4,101.6,38.3,84,0.456,52.1,0.4967,31.9,0.3928,21.6,88,0.4319,63.7,0.465,24.3,0.3361,23.4,0.7508,HOU,SAC,12/14/16,2017,0,SAC,1622.639136,1463.164961,0.816625998,0.183374002,132,98
375,7.6,95.2,91.7,84.1,0.4145,61.7,0.4614,22.4,0.2825,24.6,0.7411,77.2,0.4106,50.3,0.4502,26.9,0.3335,28.2,W,MEM,CLE,12/14/16,3.8,102.5,103.9,40,88,0.4544,62.6,0.4906,25.4,0.3434,16.8,83.1,0.437,49.6,0.4644,33.5,0.3926,24.4,0.7234,MEM,CLE,12/14/16,2017,0,CLE,1522.095361,1688.94304,0.404968231,0.595031769,93,85
376,11.4,100.1,98.8,86.1,0.4472,59.6,0.4993,26.5,0.3348,22.5,0.6419,85.1,0.4398,62.5,0.4859,22.6,0.3146,21.2,W,MIA,IND,12/14/16,7.9,114.2,105.4,41.9,87.9,0.4761,56.3,0.5423,31.6,0.3549,24.5,82.4,0.4477,60.9,0.4719,21.5,0.3654,28.5,0.8437,MIA,IND,12/14/16,2017,0,IND,1490.818676,1512.922317,0.610260533,0.389739467,95,89
377,7,94.7,102,85,0.4147,59.6,0.439,25.4,0.3572,21.8,0.6855,81.5,0.459,57,0.4932,24.5,0.3771,23.1,L,ORL,LAC,12/14/16,4,105.6,110.3,39.5,87.6,0.4502,62.3,0.4706,25.3,0.3906,22.3,82.6,0.4709,54.9,0.5079,27.7,0.3963,28.9,0.7525,ORL,LAC,12/14/16,2017,0,LAC,1433.561734,1635.734876,0.357058092,0.642941908,108,113
378,3.2,103.2,106.3,84.7,0.4529,54.1,0.4908,30.6,0.385,20.1,0.7396,86.9,0.4375,59.6,0.4879,27.3,0.3314,29,L,PHI,TOR,12/14/16,8.3,107.9,111.3,37.9,81.4,0.4665,48.7,0.5321,32.7,0.3591,26,86.7,0.467,62,0.492,24.7,0.4043,25.2,0.8027,PHI,TOR,12/14/16,2017,0,TOR,1317.708645,1641.628745,0.2160242,0.7839758,114,123
379,6.7,99.6,99.2,80.2,0.4483,59.1,0.4701,21.1,0.3939,23.8,0.813,81.7,0.4637,58.2,0.5157,23.5,0.3589,19.1,W,SAS,BOS,12/14/16,6.8,99.4,104.8,36.4,81.3,0.4484,54.7,0.517,26.6,0.3027,25.3,87.5,0.4515,55.3,0.5169,32.2,0.3386,18.3,0.8148,SAS,BOS,12/14/16,2017,0,BOS,1689.269043,1550.219634,0.798360534,0.201639466,108,101
380,5.2,103.9,93,77.3,0.4841,48.8,0.5334,28.5,0.3985,22.1,0.8279,85.7,0.4059,62.3,0.4176,23.4,0.3686,20.2,W,UTA,OKC,12/14/16,7.3,109,100.9,41.2,86.6,0.4783,62.2,0.5093,24.4,0.3946,21.6,86.4,0.43,61.3,0.4734,25.1,0.3291,24.9,0.7165,UTA,OKC,12/14/16,2017,0,OKC,1581.694672,1607.224284,0.605559856,0.394440144,109,89
381,9.5,105.8,105.9,86.7,0.4642,64.4,0.4916,22.3,0.369,21.9,0.7833,82.8,0.4719,55.1,0.5147,27.7,0.3869,23.8,W,WAS,CHO,12/14/16,10.5,105.8,105.2,40.3,88.9,0.4557,56.6,0.5066,32.3,0.36,18.1,85.6,0.4455,57.1,0.49,28.5,0.3487,24.9,0.7755,WAS,CHO,12/14/16,2017,0,CHO,1467.345928,1530.935774,0.552207443,0.447792557,109,106
382,4.8,111.1,113.2,92,0.4552,65.5,0.4954,26.5,0.3616,24.8,0.7213,89.3,0.4762,64.7,0.5133,24.6,0.3711,25.1,W,DEN,POR,12/15/16,8.7,115,111.4,40.6,86.4,0.4712,59,0.4991,27.4,0.4054,28.2,86.6,0.4599,57.2,0.4995,29.4,0.3797,24.6,0.8342,DEN,POR,12/15/16,2017,0,POR,1424.25352,1526.198065,0.497201604,0.502798396,132,120
383,6.1,124.4,106.6,88.5,0.5234,55.7,0.5745,32.8,0.4427,24.6,0.7415,90,0.4425,63.1,0.5085,26.9,0.2907,25,W,GSW,NYK,12/15/16,9.5,109.4,105,38.5,86.4,0.4466,60.6,0.486,25.8,0.3528,29.7,92.3,0.4315,66.7,0.4633,25.6,0.3428,21.7,0.7643,GSW,NYK,12/15/16,2017,0,NYK,1732.333685,1465.723225,0.891907921,0.108092079,103,90
384,9,107.8,103.3,83.2,0.4837,59.7,0.5269,23.5,0.3843,25.1,0.7165,83.4,0.4385,50.7,0.5068,32.7,0.3227,25.1,W,MIL,CHI,12/15/16,5.9,98.8,99.1,37.6,87.9,0.4277,61.7,0.4453,26.2,0.3953,18.2,84.6,0.4408,65.4,0.4872,19.2,0.2916,24.2,0.7935,MIL,CHI,12/15/16,2017,0,CHI,1458.757057,1508.984974,0.571141789,0.428858211,108,97
385,8.1,106.5,103.7,86.5,0.4551,59,0.5102,27.5,0.3296,24.2,0.7773,91.8,0.4196,60,0.4778,31.8,0.2992,21.8,W,NOP,IND,12/15/16,7.8,111.9,104.2,40.8,88.2,0.4612,56.6,0.5235,31.6,0.3475,24.9,83,0.4422,61.7,0.4736,21.3,0.3362,28.2,0.8492,NOP,IND,12/15/16,2017,0,IND,1384.380907,1507.2484,0.46713847,0.53286153,102,95
386,9.7,105.5,110.9,91,0.4178,63.6,0.4587,27.4,0.335,25.8,0.7921,88.3,0.4356,61.6,0.4604,26.7,0.3698,29,L,PHO,SAS,12/15/16,9.9,99,106,37.2,82.8,0.4484,58.9,0.4834,23.9,0.3644,20.4,81.7,0.4918,56.9,0.5324,24.8,0.3993,19.8,0.8201,PHO,SAS,12/15/16,2017,0,SAS,1355.503768,1692.117077,0.203906401,0.796093599,92,107
