,Unnamed: 0,Unnamed: 0.1,Date,season,h_team,a_team,elo1_pre,elo2_pre,elo_prob1,elo_prob2,h_final,a_final,Team,1st,2nd,3rd,4th,ML,h_1st,h_2nd,h_3rd,h_4th,h_ML,total,h_spread,winner,ranker,lead_changes,w_l,h_Home_Scorerol,h_Away_Scorerol,h_fgarol,h_fg_pctrol,h_fg2arol,h_fg2_pctrol,h_fg3arol,h_fg3_pctrol,h_ftarol,h_ft_pctrol,h_opp_fgarol,h_opp_fg_pctrol,h_opp_fg2arol,h_opp_fg2_pctrol,h_opp_fg3arol,h_opp_fg3_pctrol,h_opp_ftarol,h_opp_ft_pctrol,Unnamed: 0,Date,season,h_team,a_team,elo1_pre,elo2_pre,elo_prob1,elo_prob2,h_final,a_final,Team,1st,2nd,3rd,4th,ML,h_1st,h_2nd,h_3rd,h_4th,h_ML,total,h_spread,winner,ranker,lead_changes,w_l,Home_Scorerol,Away_Scorerol,fgarol,fg_pctrol,fg2arol,fg2_pctrol,fg3arol,fg3_pctrol,ftarol,ft_pctrol,opp_fgarol,opp_fg_pctrol,opp_fg2arol,opp_fg2_pctrol,opp_fg3arol,opp_fg3_pctrol,opp_ftarol,opp_ft_pctrol
1308,1308,1308,2018520,2018,GSW,HOU,1660.760206,1753.025837,0.511128814,0.488871186,126,85,Houston,22,21,24,18,285,31,23,34,38,-355,226,-7.5,H,5236,3,W ,116.375,102,88.125,0.502875,58.25,0.569,29.875,0.372,20.875,0.80125,88.5,0.437875,60.125,0.493125,28.375,0.3255,18.375,0.811125,1308,2018520,2018,GSW,HOU,1660.760206,1753.025837,0.511128814,0.488871186,126,85,Houston,22,21,24,18,285,31,23,34,38,-355,226,-7.5,H,5236,3,W ,102.625,99.125,85.5,0.46,58.25,0.51025,27.25,0.35575,19.25,0.749625,84.375,0.416375,44.875,0.509,39.5,0.31,19.75,0.821
1309,1309,1309,2018521,2018,CLE,BOS,1593.641967,1598.066877,0.634176063,0.365823937,111,102,Boston,18,35,23,26,256,34,34,21,22,-315,204.5,-7,H,5237,4,W ,105.375,96.875,77.5,0.47575,48.625,0.5365,28.875,0.3695,26.625,0.772125,77.625,0.45475,52.75,0.514625,24.875,0.318,24.25,0.7515,1309,2018521,2018,CLE,BOS,1593.641967,1598.066877,0.634176063,0.365823937,111,102,Boston,18,35,23,26,256,34,34,21,22,-315,204.5,-7,H,5237,4,W ,107.25,95.25,82.25,0.485125,54.125,0.528375,28.125,0.393125,22.875,0.7355,82.5,0.403875,52.25,0.454875,30.25,0.318875,24.625,0.76225
1310,1310,1310,2018522,2018,GSW,HOU,1687.50544,1726.280603,0.587208782,0.412791218,92,95,Houston,19,34,17,25,344,28,18,34,12,-440,227.5,-8,A,5238,5,L ,112.875,98.125,88,0.484,58.875,0.546875,29.125,0.35675,21.25,0.837875,87.25,0.41625,57.5,0.47175,29.75,0.314125,19,0.821,1310,2018522,2018,GSW,HOU,1687.50544,1726.280603,0.587208782,0.412791218,92,95,Houston,19,34,17,25,344,28,18,34,12,-440,227.5,-8,A,5238,5,L ,101.625,100.625,86.5,0.447375,58,0.49625,28.5,0.35325,18.375,0.782375,84.375,0.422875,44,0.515125,40.375,0.32125,19.5,0.824
1311,1311,1311,2018523,2018,BOS,CLE,1591.450992,1600.257851,0.628304492,0.371695508,96,83,Cleveland,19,23,18,23,110,32,21,23,20,-130,204,-2,H,5239,3,W ,106.75,94.875,83.25,0.456,52.25,0.504,31,0.368125,24.125,0.809125,82.25,0.4285,53.375,0.504875,28.875,0.289375,21.75,0.743125,1311,2018523,2018,BOS,CLE,1591.450992,1600.257851,0.628304492,0.371695508,96,83,Cleveland,19,23,18,23,110,32,21,23,20,-130,204,-2,H,5239,3,W ,105.75,97.75,85.75,0.467875,54.875,0.524375,30.875,0.3645,18.125,0.78875,82.5,0.44475,50.5,0.526125,32,0.318375,19.75,0.71025
1312,1312,1312,2018524,2018,HOU,GSW,1733.184472,1680.60157,0.706477652,0.293522348,98,94,GoldenState,17,28,27,22,-115,23,22,26,27,-105,219.5,1,H,5240,16,W ,110.625,102.25,86.875,0.443875,46.125,0.50725,40.75,0.37675,23.5,0.78325,79.5,0.476125,53.5,0.528375,26,0.371875,22.375,0.748125,1312,2018524,2018,HOU,GSW,1733.184472,1680.60157,0.706477652,0.293522348,98,94,GoldenState,17,28,27,22,-115,23,22,26,27,-105,219.5,1,H,5240,16,W ,107.625,101.875,86.625,0.452625,52.25,0.526375,34.375,0.344875,21.75,0.774,85.25,0.441375,56.25,0.509875,29,0.316,20.625,0.856875
1313,1313,1313,2018525,2018,CLE,BOS,1591.768574,1599.940269,0.629157975,0.370842025,109,99,Boston,25,18,30,26,252,20,34,29,26,-310,202.5,-6.5,H,5241,1,W ,109,97,78.625,0.4865,51.125,0.5365,27.5,0.389,26.875,0.799375,77,0.462,52.125,0.524,24.875,0.3225,23.625,0.74525,1313,2018525,2018,CLE,BOS,1591.768574,1599.940269,0.629157975,0.370842025,109,99,Boston,25,18,30,26,252,20,34,29,26,-310,202.5,-6.5,H,5241,1,W ,106.75,95,82.75,0.48225,55.5,0.5295,27.25,0.3795,23.125,0.73775,80.875,0.42075,51.25,0.47925,29.625,0.32325,23.75,0.729125
1314,1314,1314,2018526,2018,GSW,HOU,1677.292776,1736.493267,0.558446801,0.441553199,115,86,Houston,39,22,16,9,755,22,29,33,31,-1200,214.5,-12.5,H,5242,6,W ,113.125,97.375,88.75,0.477875,57.625,0.54375,31.125,0.3525,20.875,0.838125,86.875,0.416625,55,0.47475,31.875,0.311125,18.125,0.788125,1314,2018526,2018,GSW,HOU,1677.292776,1736.493267,0.558446801,0.441553199,115,86,Houston,39,22,16,9,755,22,29,33,31,-1200,214.5,-12.5,H,5242,6,W ,103.625,98.25,86.125,0.456375,57.375,0.50025,28.75,0.371125,18.875,0.7595,83,0.42075,43.625,0.50375,39.375,0.326875,19.625,0.772875
1315,1315,1315,2018527,2018,BOS,CLE,1592.770166,1598.938678,0.631844395,0.368155605,79,87,Cleveland,18,21,20,28,140,26,17,13,23,-160,196.5,-3.5,A,5243,9,L ,105.125,94.875,85.25,0.446125,53.25,0.50125,32,0.350125,22.5,0.8075,79.625,0.439375,50.5,0.53625,29.125,0.287375,22.375,0.745625,1315,2018527,2018,BOS,CLE,1592.770166,1598.938678,0.631844395,0.368155605,79,87,Cleveland,18,21,20,28,140,26,17,13,23,-160,196.5,-3.5,A,5243,9,L ,104.125,97.375,87.25,0.45225,54.75,0.515,32.5,0.348375,18,0.780875,81.125,0.446375,48.75,0.544125,32.375,0.311375,20.875,0.7065
1316,1316,1316,2018528,2018,HOU,GSW,1718.249145,1695.536898,0.669602654,0.330397346,92,101,GoldenState,19,24,33,25,-265,24,30,15,23,218,208,6,A,5244,3,L ,109.375,104.625,86.125,0.44825,46.375,0.532,39.75,0.358125,23.625,0.761875,79.5,0.488625,50.875,0.546125,28.625,0.388375,21.5,0.721375,1316,2018528,2018,HOU,GSW,1718.249145,1695.536898,0.669602654,0.330397346,92,101,GoldenState,19,24,33,25,-265,24,30,15,23,218,208,6,A,5244,3,L ,104.25,104.625,86.625,0.436,51.125,0.525625,35.5,0.318375,22.875,0.75175,84.5,0.45875,53,0.533375,31.5,0.334375,20.375,0.81
1317,1317,1317,2018531,2018,GSW,CLE,1709.991499,1611.343253,0.758323721,0.241676279,124,114,Cleveland,30,26,22,29,664,29,27,28,23,-1000,218,-13,H,5245,15,W ,114.125,99,90.25,0.476,58.5,0.551,31.75,0.337125,20.875,0.838125,88.625,0.420625,55.625,0.47525,33,0.327,17.125,0.7665,1317,2018531,2018,GSW,CLE,1709.991499,1611.343253,0.758323721,0.241676279,124,114,Cleveland,30,26,22,29,664,29,27,28,23,-1000,218,-13,H,5245,15,W ,107.125,98.625,86.875,0.462375,54,0.533,32.875,0.348,18.875,0.82275,83.75,0.44575,51,0.54725,32.75,0.301,20.375,0.691625
1318,1318,1318,2018603,2018,GSW,CLE,1714.319671,1607.015081,0.767338093,0.232661907,122,103,Cleveland,28,18,34,23,447,32,27,31,32,-600,216,-11.5,H,5246,0,W ,117,100.5,90.125,0.491875,57.25,0.566625,32.875,0.366125,20.375,0.8155,89.125,0.4255,56.5,0.475,32.625,0.3395,17.625,0.749,1318,2018603,2018,GSW,CLE,1714.319671,1607.015081,0.767338093,0.232661907,122,103,Cleveland,28,18,34,23,447,32,27,31,32,-600,216,-11.5,H,5246,0,W ,107.25,100.625,86.25,0.463625,52.625,0.5455,33.625,0.337625,19.75,0.82875,85.125,0.444875,53.75,0.53875,31.375,0.303125,21.625,0.717375
1319,1319,1319,2018606,2018,CLE,GSW,1600.705626,1720.629126,0.471359166,0.528640834,102,110,GoldenState,28,24,31,27,-150,29,29,23,21,130,216,3,A,5247,11,L ,109.25,98.625,81,0.4775,53.125,0.52775,27.875,0.376125,26.25,0.80975,77.375,0.461125,52,0.520875,25.375,0.331625,24.5,0.763375,1319,2018606,2018,CLE,GSW,1600.705626,1720.629126,0.471359166,0.528640834,102,110,GoldenState,28,24,31,27,-150,29,29,23,21,130,216,3,A,5247,11,L ,104.875,104.625,87.25,0.43725,52,0.519625,35.25,0.328125,22.5,0.747375,84.375,0.459625,53.625,0.528375,30.75,0.3385,20.5,0.81075
1320,1320,1320,2018608,2018,CLE,GSW,1592.280677,1729.054075,0.447275562,0.552724438,85,108,GoldenState,34,27,25,22,-180,25,27,13,20,155,216.5,4.5,A,5248,8,L ,107.625,100.25,82.5,0.469,55.25,0.512625,27.25,0.374,26,0.774375,79.25,0.457875,51.625,0.517375,27.625,0.340125,23.125,0.791125,1320,2018608,2018,CLE,GSW,1592.280677,1729.054075,0.447275562,0.552724438,85,108,GoldenState,34,27,25,22,-180,25,27,13,20,155,216.5,4.5,A,5248,8,L ,102.625,106.875,88,0.42325,52.875,0.513625,35.125,0.298125,23.25,0.74025,83.875,0.469,51.875,0.539125,32,0.35325,20.375,0.8255
