,lead_changes,h_Avg_pts,h_Avg_pts_alwd,h_fga,h_fg_pct,h_fg2a,h_fg2_pct,h_fg3a,h_fg3_pct,h_fta,h_ft_pct,h_opp_fga,h_opp_fg_pct,h_opp_fg2a,h_opp_fg2_pct,h_opp_fg3a,h_opp_fg3_pct,h_opp_fta,result,home_id1,opp_id_x,Date1,lead_changes,Avg_pts_alwd,Avg_pts,fg,fga,fg_pct,fg2a,fg2_pct,fg3a,fg3_pct,fta,opp_fga,opp_fg_pct,opp_fg2a,opp_fg2_pct,opp_fg3a,opp_fg3_pct,opp_fta,opp_ft_pct,home_id,opp_id_x,Date,season,neutral,opp_id_y,elo1_pre,elo2_pre,elo_prob1,elo_prob2,score1,score2
672,2.7,100.7,100.3,84.4,0.4533,61,0.5038,23.4,0.3268,22.6,0.7454,84.1,0.4538,63.9,0.475,20.2,0.3856,22.7,L,DAL,MEM,1/27/15,6.1,101.6,100.4,38.9,79.8,0.4903,57.4,0.5189,22.4,0.4118,19.9,84.6,0.463,67.3,0.5028,17.3,0.2956,22.1,0.7787,DAL,MEM,1/27/15,2015,0,MEM,1617.423,1613.7571,0.644912152,0.355087848,90,109
673,2.7,106.4,104.5,87.4,0.4589,57.8,0.5047,29.6,0.3664,21.2,0.7324,84.7,0.4689,61.1,0.5208,23.6,0.3422,21.4,L,DET,CLE,1/27/15,9.9,102,99.8,38.8,81.6,0.477,57.1,0.54,24.5,0.3339,22.2,83.6,0.4336,55.3,0.4858,28.3,0.3339,23.8,0.7481,DET,CLE,1/27/15,2015,0,CLE,1455.0032,1505.3702,0.570945673,0.429054327,95,103
674,3.5,117.5,99.8,91.3,0.4882,61.8,0.5223,29.5,0.415,21.2,0.776,87.1,0.4104,62.1,0.4529,25,0.3013,26.1,L,GSW,CHI,1/27/15,3.9,96.8,98.7,38.4,88.5,0.4342,70.7,0.4601,17.8,0.3506,18.6,83.4,0.4299,61.9,0.445,21.5,0.4015,23.1,0.8037,GSW,CHI,1/27/15,2015,0,CHI,1735.9921,1545.5726,0.841814199,0.158185801,111,113
675,5.2,97.8,97.5,84.3,0.436,66.1,0.4534,18.2,0.3677,23.3,0.7657,85.8,0.4199,63.1,0.4467,22.7,0.3428,21.8,L,IND,TOR,1/27/15,6,104,103,38.2,83.1,0.4599,61.8,0.4928,21.3,0.3445,25.7,87,0.433,60.8,0.487,26.2,0.307,26.1,0.7591,IND,TOR,1/27/15,2015,0,TOR,1451.2109,1565.5938,0.479313159,0.520686841,91,104
676,6.6,96.7,99.1,82.7,0.4474,62.1,0.4873,20.6,0.3196,21.8,0.7317,82.8,0.4483,58.7,0.4946,24.1,0.3404,22.9,L,LAL,WAS,1/27/15,7,102.8,97.7,38.8,84.2,0.4625,61.8,0.4823,22.4,0.3835,21.3,80,0.4893,64.7,0.5296,15.3,0.3108,20.3,0.7247,LAL,WAS,1/27/15,2015,0,WAS,1370.7145,1555.973,0.379708099,0.620291901,92,98
677,6.3,95.2,95,73.7,0.4855,54.3,0.5341,19.4,0.3507,22.9,0.7551,78.8,0.4563,58.4,0.5073,20.4,0.3133,23.4,L,MIA,MIL,1/27/15,6.8,92.1,100,33.2,80.4,0.4176,57.6,0.4678,22.8,0.2855,23.9,79.7,0.4908,60.8,0.5146,18.9,0.4073,19.3,0.7083,MIA,MIL,1/27/15,2015,0,MIL,1494.0175,1496.6046,0.636626921,0.363373079,102,109
678,6,104,95.5,79.9,0.4725,52.3,0.5147,27.6,0.3946,21.9,0.8021,81.5,0.4399,57.3,0.482,24.2,0.3355,21.1,W,ATL,BRK,1/28/15,5.8,99.7,94.6,37.9,80.9,0.4683,56.9,0.5118,24,0.365,20.1,82.2,0.4447,62,0.4892,20.2,0.3175,21,0.7466,ATL,BRK,1/28/15,2015,0,BRK,1695.1769,1429.7423,0.89125362,0.10874638,113,102
679,5.3,101.8,98.5,84.6,0.4396,56.5,0.4755,28.1,0.3632,22.5,0.7706,86,0.4383,61.6,0.4624,24.4,0.3756,19.2,W,CLE,POR,1/28/15,5.9,103.6,105.5,39.4,89.9,0.4386,66.4,0.47,23.5,0.3512,20.7,87.7,0.4519,59.3,0.4832,28.4,0.3768,18.9,0.8175,CLE,POR,1/28/15,2015,0,POR,1516.1665,1627.8387,0.483208671,0.516791329,99,94
680,5.8,105.1,97.1,84.1,0.4506,50,0.4992,34.1,0.3751,22.5,0.7417,77.6,0.4544,55,0.5039,22.6,0.3305,23.7,W,HOU,DAL,1/28/15,5.2,99.5,104,37.4,85.6,0.4379,61.5,0.4981,24.1,0.2619,22.6,86.9,0.4577,59.7,0.4948,27.2,0.3788,19.5,0.7629,HOU,DAL,1/28/15,2015,0,DAL,1615.7827,1595.1896,0.666898294,0.333101706,99,94
681,5.1,96,103,85.6,0.4306,69.6,0.4568,16,0.3122,21.1,0.8091,82.5,0.4958,63.4,0.5355,19.1,0.3973,19,W,MIN,BOS,1/28/15,7.9,101,98.3,36.6,86.5,0.4252,63.7,0.4531,22.8,0.3386,25.9,88,0.4417,65.4,0.4709,22.6,0.3492,17.8,0.7383,MIN,BOS,1/28/15,2015,0,BOS,1323.9985,1414.3414,0.513894106,0.486105894,110,98
682,5.5,98.6,93.3,81.8,0.4529,65,0.4765,16.8,0.3577,23.3,0.7937,82.4,0.4471,63.2,0.4808,19.2,0.3374,17.2,L,NOP,DEN,1/28/15,5.3,104.1,96.2,39,84.7,0.4613,62.7,0.4996,22,0.3611,24.1,85.9,0.4391,65.1,0.4754,20.8,0.3281,20.9,0.6852,NOP,DEN,1/28/15,2015,0,DEN,1521.1444,1454.3923,0.723102233,0.276897767,85,93
683,5.7,92.1,102,84.4,0.4299,61,0.4611,23.4,0.352,15.8,0.7382,81.1,0.4777,56,0.5307,25.1,0.3601,20.8,W,NYK,OKC,1/28/15,6.2,104.4,99.1,37.8,86.6,0.4387,59.9,0.4562,26.7,0.4089,23.8,90.1,0.4188,64.2,0.466,25.9,0.2958,22.9,0.7113,NYK,OKC,1/28/15,2015,0,OKC,1324.828,1584.1716,0.285517436,0.714482564,100,92
684,5.3,89.2,93.9,80,0.407,55.4,0.4471,24.6,0.3116,22.1,0.7625,84,0.4138,62.2,0.4479,21.8,0.3174,23.9,W,PHI,DET,1/28/15,5.6,97,97.8,38.9,84.2,0.4632,62.7,0.5045,21.5,0.3524,16.7,86,0.4159,58.8,0.4606,27.2,0.3154,23.7,0.7246,PHI,DET,1/28/15,2015,0,DET,1259.9344,1444.2069,0.381045846,0.618954154,89,69
685,7.8,112.8,106.3,87,0.4924,60,0.5443,27,0.3659,22.9,0.7611,85.2,0.4589,60.1,0.4938,25.1,0.3836,25.7,W,PHO,WAS,1/28/15,7.6,102,98.8,38.5,84.8,0.4556,61,0.4793,23.8,0.3681,20.2,81.4,0.4867,65.5,0.5242,15.9,0.3219,19.9,0.7313,PHO,WAS,1/28/15,2015,0,WAS,1566.0098,1561.4705,0.646062656,0.353937344,106,98
686,6.5,100.4,92.2,84.2,0.445,60.7,0.482,23.5,0.3488,22.7,0.7644,82.4,0.4398,62.7,0.4841,19.7,0.3168,19.6,W,SAS,CHO,1/28/15,4.8,97.8,96.6,36.1,84.7,0.4268,57.6,0.456,27.1,0.3614,19.6,83.7,0.4274,64.9,0.4653,18.8,0.2885,25.3,0.7829,SAS,CHO,1/28/15,2015,0,CHO,1648.0153,1462.2998,0.838174895,0.161825105,95,86
687,5.6,105.3,101.1,82.8,0.4754,55.9,0.5257,26.9,0.3637,22,0.75,82.4,0.4702,61.8,0.5137,20.6,0.3345,24,W,TOR,SAC,1/28/15,5.4,111.5,99.2,41.9,89.1,0.471,61,0.517,28.1,0.3589,22.8,77.8,0.4606,62.8,0.4822,15,0.3718,29,0.7693,TOR,SAC,1/28/15,2015,0,SAC,1577.2059,1392.8827,0.837084847,0.162915153,119,102
688,5.8,96.2,93.5,81.5,0.438,56.2,0.4939,25.3,0.3076,21.7,0.7936,76.4,0.4456,57.3,0.4715,19.1,0.3861,23.7,L,UTA,LAC,1/28/15,7.8,104.3,106.4,38.3,81.5,0.4725,58.9,0.5032,22.6,0.406,24.7,86,0.4533,61.6,0.4914,24.4,0.3488,26.5,0.7568,UTA,LAC,1/28/15,2015,0,LAC,1439.0552,1647.6417,0.348628299,0.651371701,89,94
689,5,98.5,95.4,83.3,0.4499,66,0.4705,17.3,0.3677,22.9,0.7606,85.1,0.4142,63.2,0.4366,21.9,0.3449,21.7,W,IND,NYK,1/29/15,1.7,102.4,89.8,37.1,80.2,0.4601,58.6,0.4739,21.6,0.4187,26.1,83.3,0.4139,63,0.4401,20.3,0.3309,18.8,0.7297,IND,NYK,1/29/15,2015,0,NYK,1439.5988,1339.6975,0.759643204,0.240356796,103,82
690,6.5,97.5,100.4,84.4,0.4429,65.5,0.4818,18.9,0.3067,22.6,0.747,84.8,0.4432,60.8,0.4948,24,0.3182,24.4,W,LAL,CHI,1/29/15,3.9,101.6,101.2,40.6,91.1,0.4464,74.6,0.4672,16.5,0.3657,19.3,86.7,0.4247,64.5,0.4465,22.2,0.3755,24.2,0.7993,LAL,CHI,1/29/15,2015,0,CHI,1365.217,1556.1698,0.372018668,0.627981332,123,118
691,3.2,102.5,93,83.7,0.4677,67,0.4966,16.7,0.3473,24.1,0.774,84.5,0.4096,57.7,0.4623,26.8,0.2901,21.8,W,MEM,DEN,1/29/15,4.8,103.2,93.5,39,84.7,0.4613,64.5,0.4959,20.2,0.3505,23.4,85,0.4349,64.4,0.4771,20.6,0.3108,19.3,0.7098,MEM,DEN,1/29/15,2015,0,DEN,1635.9905,1469.5442,0.822559897,0.177440103,99,69
692,6.2,97.7,106.7,83.3,0.449,62.5,0.4832,20.8,0.3429,21.2,0.7373,82.4,0.4863,59.2,0.541,23.2,0.3395,25.4,L,ORL,MIL,1/29/15,5.8,91.4,100.7,33.1,81.9,0.406,58.7,0.4574,23.2,0.2704,23.6,80.9,0.4932,61.8,0.5216,19.1,0.3988,18.4,0.7027,ORL,MIL,1/29/15,2015,0,MIL,1321.6818,1508.2216,0.377972436,0.622027564,100,115
693,6.9,103.8,95,80.7,0.4754,53.1,0.5207,27.6,0.3902,20.6,0.7886,81,0.4445,56.7,0.4898,24.3,0.3343,19.4,W,ATL,POR,1/30/15,6.8,105.6,105.9,40,89.5,0.4476,65.2,0.4764,24.3,0.3723,21.3,87.4,0.4523,57.7,0.4844,29.7,0.3841,18.8,0.8251,ATL,POR,1/30/15,2015,0,POR,1697.03,1620.4965,0.734233406,0.265766594,105,99
694,6.1,102.1,102.3,87.2,0.4603,63.6,0.5055,23.6,0.3342,18.4,0.7733,84.3,0.4567,63.1,0.4955,21.2,0.3558,22.3,L,BOS,HOU,1/30/15,6.1,104.4,105.7,39.6,86.2,0.4591,63.2,0.502,23,0.3263,22.4,86.4,0.4595,54.1,0.5293,32.3,0.3408,20.7,0.727,BOS,HOU,1/30/15,2015,0,HOU,1403.1152,1620.0585,0.337785208,0.662214792,87,93
695,7.9,95.4,102.2,82.1,0.4405,61.4,0.5019,20.7,0.2513,23,0.7712,84.3,0.4663,61.9,0.5076,22.4,0.3507,21.9,L,BRK,TOR,1/30/15,6.4,103.3,103.7,39.1,85.8,0.4543,63.8,0.4929,22,0.3156,23.6,86.2,0.4401,60.4,0.4976,25.8,0.3039,25.9,0.7739,BRK,TOR,1/30/15,2015,0,TOR,1427.8892,1581.0941,0.424024955,0.575975045,122,127
696,4.9,99.4,97.1,84.2,0.4347,55.4,0.4773,28.8,0.3487,21.6,0.7536,85.6,0.4297,60.7,0.4566,24.9,0.3615,19.5,W,CLE,SAC,1/30/15,5.3,110.4,97.8,41.5,88.9,0.4673,60.1,0.5204,28.8,0.3444,23,78.7,0.4456,62.9,0.4739,15.8,0.3285,29.6,0.7691,CLE,SAC,1/30/15,2015,0,SAC,1523.5088,1388.9945,0.794125186,0.205874814,101,90
697,4.6,92.1,93.8,75,0.4652,54.6,0.5126,20.4,0.3343,22,0.7314,79.1,0.4484,57.2,0.4915,21.9,0.3367,22.1,L,MIA,DAL,1/30/15,5.3,96.6,101.4,36.5,85.5,0.4282,61.9,0.4847,23.6,0.2576,21.7,85.5,0.4523,58.1,0.488,27.4,0.3755,19.8,0.7288,MIA,DAL,1/30/15,2015,0,DAL,1482.4005,1590.9138,0.487750828,0.512249172,72,93
698,6.8,100.6,92.2,81.9,0.4595,64.1,0.4756,17.8,0.3897,23.1,0.7929,82.6,0.4395,63.1,0.4755,19.5,0.3264,17.4,W,NOP,LAC,1/30/15,8.8,105.5,106.4,38.4,81.2,0.4751,58.8,0.499,22.4,0.4247,25.1,86.4,0.4513,61.6,0.4914,24.8,0.3446,26.8,0.7417,NOP,LAC,1/30/15,2015,0,LAC,1505.9926,1652.1564,0.433953169,0.566046831,108,103
699,7.1,90.8,92.8,78.1,0.4215,54,0.4594,24.1,0.3321,22.5,0.7655,83,0.4143,62.3,0.4422,20.7,0.3291,22.9,W,PHI,MIN,1/30/15,9.4,103.6,95.5,40.1,83,0.4851,60.7,0.5248,22.3,0.3777,20.2,80.8,0.4453,62.7,0.468,18.1,0.3652,22.1,0.7746,PHI,MIN,1/30/15,2015,0,MIN,1281.6776,1335.2246,0.566455717,0.433544283,103,94
700,8.3,110.3,104.1,86.3,0.4903,60.4,0.5444,25.9,0.3538,21.4,0.7774,85.1,0.4537,60.7,0.4894,24.4,0.3698,25.5,W,PHO,CHI,1/30/15,4.3,102.2,101.9,40.9,91.8,0.4463,75.2,0.4689,16.6,0.3597,19.3,86.1,0.4285,65,0.4476,21.1,0.377,25.5,0.7909,PHO,CHI,1/30/15,2015,0,CHI,1571.9408,1546.6376,0.672893926,0.327106074,99,93
701,5.8,97.7,93.5,83.2,0.4385,58.2,0.4886,25,0.315,22.3,0.7679,77.8,0.4386,58,0.4649,19.8,0.3807,23.1,W,UTA,GSW,1/30/15,5.8,107.4,108.6,40.6,90.6,0.4472,68,0.489,22.6,0.323,25.6,87.9,0.4661,61.8,0.5141,26.1,0.3564,22.6,0.7899,UTA,GSW,1/30/15,2015,0,GSW,1434.5405,1725.3949,0.249993634,0.750006366,110,100
702,6.8,105.2,92.8,80.9,0.4782,52.8,0.5178,28.1,0.4085,21,0.7822,81.2,0.4322,55.3,0.4735,25.9,0.3322,18.6,W,ATL,PHI,1/31/15,2.3,106.2,85.4,39.8,81.8,0.4862,57,0.5275,24.8,0.3996,21.7,82.1,0.3962,58.8,0.4323,23.3,0.2966,21,0.6475,ATL,PHI,1/31/15,2015,0,PHI,1700.6316,1289.8153,0.949812328,0.050187672,91,85
703,7.7,103,105.2,86.2,0.44,64.9,0.4775,21.3,0.3221,27.8,0.7496,86,0.4742,64.7,0.5104,21.3,0.3288,23,L,DEN,CHO,1/31/15,4.6,97.3,96.1,36.2,86.8,0.4176,59.9,0.4528,26.9,0.336,19.9,83.2,0.4308,65.7,0.4744,17.5,0.2468,26.1,0.7704,DEN,CHO,1/31/15,2015,0,CHO,1463.1481,1459.7356,0.644578041,0.355421959,86,104
704,2.3,107.2,102.9,86.7,0.464,57.9,0.5109,28.8,0.367,22.8,0.7269,85.5,0.4631,60.9,0.5191,24.6,0.3311,19.8,W,DET,HOU,1/31/15,6.4,104.7,107.5,39.3,86.1,0.4561,62.1,0.502,24,0.3196,23.9,86.3,0.4645,53.7,0.531,32.6,0.3545,21.5,0.7266,DET,HOU,1/31/15,2015,0,HOU,1422.4637,1624.8356,0.356795477,0.643204523,114,101
705,3.6,115.5,98,90.8,0.4809,60.9,0.5154,29.9,0.4096,21,0.7738,87.6,0.4002,62.5,0.4406,25.1,0.2959,25.8,W,GSW,PHO,1/31/15,6.8,108.7,108.2,40.7,89.3,0.4568,67.3,0.4821,22,0.3766,25.2,88.6,0.4661,62.8,0.5176,25.8,0.3412,22.2,0.7656,GSW,PHO,1/31/15,2015,0,PHO,1707.0234,1576.5387,0.790306944,0.209693056,106,87
706,4.6,99.4,95.8,82.5,0.4526,64.2,0.4803,18.3,0.361,23.8,0.7713,84.1,0.4123,62.4,0.4333,21.7,0.3488,23.4,L,IND,SAC,1/31/15,4.7,110,98.2,41,87.3,0.469,58.5,0.5248,28.8,0.3444,23,79.7,0.4424,63.9,0.473,15.8,0.3151,28.8,0.7939,IND,SAC,1/31/15,2015,0,SAC,1446.6224,1385.1769,0.716944411,0.283055589,94,99
707,3.6,99.9,88.7,82.4,0.4638,67,0.4904,15.4,0.3454,23.5,0.7781,83.2,0.3991,57.8,0.4511,25.4,0.2789,20.8,W,MEM,OKC,1/31/15,6.3,101.7,95.8,37.3,86.9,0.4318,62.2,0.4441,24.7,0.4039,22.7,88.9,0.4034,62.4,0.4496,26.5,0.2901,22.6,0.732,MEM,OKC,1/31/15,2015,0,OKC,1642.3866,1569.3021,0.730341221,0.269658779,85,74
708,7.8,95,92.4,81.7,0.4481,61.6,0.4629,20.1,0.399,17.9,0.794,81.7,0.4094,56.7,0.4451,25,0.324,23.4,W,MIL,POR,1/31/15,6.1,103.2,101.8,39.2,86.8,0.4514,62.4,0.4823,24.4,0.3704,20.1,85.3,0.4467,56,0.4805,29.3,0.376,18.3,0.8016,MIL,POR,1/31/15,2015,0,POR,1517.7402,1616.8949,0.501216482,0.498783518,95,88
709,4.9,95.6,103.6,84.8,0.4299,68.5,0.4536,16.3,0.3284,21.2,0.8103,83.1,0.5021,62.5,0.5484,20.6,0.3992,17.5,L,MIN,CLE,1/31/15,9.1,102.1,100.6,38.6,82.5,0.4692,58.8,0.5287,23.7,0.3372,23.1,84.3,0.4406,55.8,0.494,28.5,0.3385,23.1,0.719,MIN,CLE,1/31/15,2015,0,CLE,1327.0869,1527.3264,0.35961744,0.64038256,90,106
710,6.3,97,108,82.8,0.4443,61.4,0.4803,21.4,0.3373,21.3,0.7513,81.3,0.5043,58.3,0.5576,23,0.3615,24.7,L,ORL,DAL,1/31/15,4.6,96.9,101.3,36.3,84.7,0.4298,61.2,0.4867,23.5,0.2589,22.4,85.1,0.4527,58.2,0.485,26.9,0.3817,20.9,0.7061,ORL,DAL,1/31/15,2015,0,DAL,1312.1631,1607.3344,0.245363329,0.754636671,93,108
711,4.7,97.9,92.1,83.4,0.4353,59.9,0.4692,23.5,0.3454,23.1,0.7448,83.8,0.4344,65.2,0.4714,18.6,0.3168,18.3,L,SAS,LAC,1/31/15,9,103.6,107.3,37.3,80.7,0.4636,56.9,0.4921,23.8,0.4017,25.8,88,0.4526,63,0.4905,25,0.351,25.5,0.7522,SAS,LAC,1/31/15,2015,0,LAC,1650.5795,1643.8839,0.648895832,0.351104168,85,105
712,4.8,99.8,96.4,83.2,0.4649,66.9,0.483,16.3,0.4111,22,0.7372,85.9,0.4252,62.9,0.4597,23,0.3228,22.7,L,WAS,TOR,1/31/15,6.4,105.1,104.7,39.1,85.6,0.4554,63.7,0.4974,21.9,0.3093,26.2,86.4,0.4424,61.4,0.497,25,0.308,27,0.765,WAS,TOR,1/31/15,2015,0,TOR,1555.5394,1586.8185,0.597627482,0.402372518,116,120
713,4.7,98.7,101.4,87.3,0.4423,63.7,0.4867,23.6,0.3185,18.4,0.7566,83.5,0.4548,62.1,0.497,21.4,0.3485,22.9,L,BOS,MIA,2/1/15,3,90.9,87.8,33.7,82.8,0.4086,59.6,0.4373,23.2,0.3391,20.9,77.1,0.4325,60,0.4826,17.1,0.2522,21.9,0.768,BOS,MIA,2/1/15,2015,0,MIA,1398.3381,1465.98,0.546432874,0.453567126,75,83
714,5.7,92.6,99.3,84.4,0.4299,60.9,0.4538,23.5,0.3737,16.1,0.7197,80.4,0.4626,57,0.51,23.4,0.3584,22.3,W,NYK,LAL,2/1/15,5.9,102.6,91.5,38.6,84.6,0.4562,59.4,0.4957,25.2,0.3518,22.3,81.6,0.4183,63.9,0.4263,17.7,0.3811,23,0.7364,NYK,LAL,2/1/15,2015,0,LAL,1332.6738,1374.7493,0.582596201,0.417403799,92,80
715,8,95.4,102.6,81.3,0.4426,60.2,0.4993,21.1,0.2696,23.4,0.7442,85,0.4696,62.8,0.5082,22.2,0.3575,22.2,W,BRK,LAC,2/2/15,8.7,102.7,106.7,37.1,81.4,0.4564,56,0.4885,25.4,0.3825,25.2,87.8,0.4569,63.4,0.5017,24.4,0.3375,26.1,0.7105,BRK,LAC,2/2/15,2015,0,LAC,1422.1648,1667.126,0.302702063,0.697297937,102,100
716,4.7,101.1,95.2,83.8,0.4418,55.2,0.4733,28.6,0.3759,22.1,0.7453,84.3,0.4243,59.2,0.4588,25.1,0.3431,20,W,CLE,PHI,2/2/15,2.2,103.3,85.2,38.7,81.4,0.475,56.7,0.5096,24.7,0.4011,21.2,81.3,0.3975,56.7,0.4336,24.6,0.303,20.1,0.658,CLE,PHI,2/2/15,2015,0,PHI,1536.6871,1289.2643,0.88078935,0.11921065,97,84
717,2.7,100.9,99.2,83.9,0.4593,59.9,0.5101,24,0.3391,21.4,0.7421,84,0.4507,65.7,0.467,18.3,0.3774,22.6,W,DAL,MIN,2/2/15,8.8,102.6,95.2,39.9,82.6,0.4849,60,0.5295,22.6,0.3707,19.9,81.3,0.4426,63.8,0.4681,17.5,0.3462,21.1,0.8048,DAL,MIN,2/2/15,2015,0,MIN,1613.049,1317.7262,0.90684113,0.09315887,100,94
718,6.2,102.4,93.2,82.1,0.4678,63.7,0.4863,18.4,0.3935,23,0.7924,84,0.4351,63.7,0.474,20.3,0.3153,17.7,W,NOP,ATL,2/2/15,2.9,96.6,104.3,35.6,83.6,0.4262,54.2,0.4725,29.4,0.3369,20,82,0.4728,57.8,0.505,24.2,0.397,23.4,0.7549,NOP,ATL,2/2/15,2015,0,ATL,1514.265,1701.1826,0.377461258,0.622538742,115,100
719,6,108.8,100.5,88.3,0.4654,66.2,0.5127,22.1,0.3207,24,0.8129,88.2,0.4207,64.7,0.4431,23.5,0.346,22.8,W,OKC,ORL,2/2/15,6.7,105.4,100.6,38,80.9,0.4712,59.3,0.5042,21.6,0.3865,27.1,84.9,0.4675,65.2,0.5086,19.7,0.3418,20.3,0.7398,OKC,ORL,2/2/15,2015,0,ORL,1564.0858,1306.4485,0.886826346,0.113173654,104,97
720,8.5,109.2,104.7,86.3,0.4903,62,0.5435,24.3,0.3475,21.6,0.751,84.7,0.4546,61.8,0.486,22.9,0.3702,26.4,L,PHO,MEM,2/2/15,5.6,100.1,98.9,38.8,77.7,0.4993,57.2,0.5347,20.5,0.4007,19,82.2,0.4615,66.5,0.5011,15.7,0.2859,24.1,0.7795,PHO,MEM,2/2/15,2015,0,MEM,1570.9412,1647.6029,0.533536088,0.466463912,101,102
721,4.5,102.3,100.4,82.6,0.4562,55,0.5093,27.6,0.3396,22.3,0.7634,82.3,0.4683,62.8,0.5062,19.5,0.345,23.5,L,TOR,MIL,2/2/15,4,88.3,98.7,31.9,81.6,0.3924,58.3,0.4472,23.3,0.2501,23.1,80.8,0.4814,62.5,0.5008,18.3,0.4093,18.6,0.7023,TOR,MIL,2/2/15,2015,0,MIL,1594.8175,1526.1268,0.725331072,0.274668928,75,82
722,4.9,99.4,95.2,83,0.4646,66.6,0.479,16.4,0.4297,21,0.749,86,0.4207,63.2,0.4556,22.8,0.3142,22.1,L,WAS,CHO,2/2/15,3.4,96,94.5,35.6,86.7,0.4107,60.4,0.4429,26.3,0.3379,19.8,82.9,0.4337,66,0.4801,16.9,0.2354,24.4,0.7663,WAS,CHO,2/2/15,2015,0,CHO,1547.5404,1481.141,0.722695531,0.277304469,88,92
723,2.4,108,101,86.1,0.4681,57.8,0.5116,28.3,0.38,23.1,0.7435,84.1,0.4627,60.8,0.5117,23.3,0.3444,19.7,W,DET,MIA,2/3/15,2.9,91.1,87.4,34.4,83.7,0.412,60.3,0.4448,23.4,0.3285,19.7,76.8,0.4304,59.9,0.4768,16.9,0.2638,22.4,0.7554,DET,MIA,2/3/15,2015,0,MIA,1439.6318,1476.1661,0.590331981,0.409668019,108,91
724,5.1,93.3,100.2,83.9,0.4395,60.6,0.4654,23.3,0.3769,15.6,0.7111,80.3,0.4722,57,0.5307,23.3,0.3434,22.3,L,NYK,BOS,2/3/15,6.3,99.8,98.7,37,84.8,0.4376,62.8,0.464,22,0.3522,23,85.7,0.4512,62.4,0.4906,23.3,0.3448,19,0.7348,NYK,BOS,2/3/15,2015,0,BOS,1341.9576,1388.152,0.576819339,0.423180661,97,108
725,7.1,92.2,91.7,78,0.4207,53.8,0.4615,24.2,0.3266,25,0.7535,81.7,0.4092,60.3,0.4365,21.4,0.3261,24,W,PHI,DEN,2/3/15,5.5,102.7,95.1,37.8,83.7,0.4518,62.7,0.485,21,0.3491,25.2,85.3,0.4359,63.4,0.4707,21.9,0.3384,19.7,0.7062,PHI,DEN,2/3/15,2015,0,DEN,1286.9783,1441.7427,0.421833982,0.578166018,105,98
726,7.8,99.6,96.3,86.9,0.4192,57.7,0.4571,29.2,0.3412,21.4,0.8024,85.8,0.4377,68.8,0.4724,17,0.3022,21.2,W,POR,UTA,2/3/15,7,95.1,93.2,36.3,83.4,0.4356,61.7,0.4714,21.7,0.3438,19.3,78.8,0.4407,60,0.4545,18.8,0.3963,22.5,0.7252,POR,UTA,2/3/15,2015,0,UTA,1608.5083,1452.912,0.813259543,0.186740457,103,102
727,6.1,104.7,107.3,85.9,0.4596,68.2,0.4877,17.7,0.3533,24.8,0.7847,87.9,0.464,63.5,0.5084,24.4,0.3389,23.8,L,SAC,GSW,2/3/15,5.9,108.4,110.5,40.9,89.7,0.4551,66.6,0.4944,23.1,0.3486,25.1,87.9,0.4704,61.7,0.5134,26.2,0.3772,23.8,0.7701,SAC,GSW,2/3/15,2015,0,GSW,1396.7643,1712.621,0.223988775,0.776011225,96,121
728,6.1,104.8,92.3,81,0.4751,53.3,0.5069,27.7,0.418,21.1,0.7758,80.5,0.4324,56.1,0.4774,24.4,0.3153,19.5,W,ATL,WAS,2/4/15,7,101.6,98.2,37.9,84.5,0.4501,60.1,0.4721,24.4,0.37,21,80.7,0.4845,65.3,0.529,15.4,0.2945,21.4,0.7246,ATL,WAS,2/4/15,2015,0,WAS,1683.1669,1536.9955,0.804879693,0.195120307,105,96
729,4.7,97.7,101.6,88.7,0.4262,64.6,0.4616,24.1,0.3266,18.7,0.7558,82.2,0.4509,59.6,0.5044,22.6,0.3152,24.6,W,BOS,DEN,2/4/15,5.4,102.9,95.5,37.5,84.5,0.4449,63,0.47,21.5,0.3659,25.5,85.1,0.4333,63.3,0.4716,21.8,0.3271,20.8,0.7198,BOS,DEN,2/4/15,2015,0,DEN,1401.4265,1431.569,0.599199811,0.400800189,104,100
730,3.6,116.6,100.3,90.6,0.4866,59.7,0.5263,30.9,0.406,20.3,0.7873,87.6,0.4114,62.3,0.4505,25.3,0.3113,25.2,W,GSW,DAL,2/4/15,4,100.9,103.1,37.5,84.9,0.4428,60.1,0.4901,24.8,0.2969,22.6,85.5,0.4551,58.3,0.4903,27.2,0.378,21.8,0.7215,GSW,DAL,2/4/15,2015,0,DAL,1719.9448,1614.1436,0.765789481,0.234210519,128,114
731,5.9,105.5,95.7,84.7,0.4524,52.2,0.5012,32.5,0.3698,23,0.7378,79.1,0.4378,56.6,0.4815,22.5,0.324,23.9,W,HOU,CHI,2/4/15,4.9,102.6,100.6,41,91.6,0.4482,73.6,0.4719,18,0.3739,19.2,87.7,0.4195,66.7,0.4367,21,0.3705,24.8,0.7799,HOU,CHI,2/4/15,2015,0,CHI,1607.6675,1542.0397,0.721804507,0.278195493,101,90
