,Unnamed: 0,Date,season,h_team,a_team,elo1_pre,elo2_pre,elo_prob1,elo_prob2,h_final,a_final,Team,1st,2nd,3rd,4th,ML,h_1st,h_2nd,h_3rd,h_4th,h_ML,total,h_spread,winner,ranker,lead_changes,w_l,h_Home_Scorerol,h_Away_Scorerol,h_fgarol,h_fg_pctrol,h_fg2arol,h_fg2_pctrol,h_fg3arol,h_fg3_pctrol,h_ftarol,h_ft_pctrol,h_opp_fgarol,h_opp_fg_pctrol,h_opp_fg2arol,h_opp_fg2_pctrol,h_opp_fg3arol,h_opp_fg3_pctrol,h_opp_ftarol,h_opp_ft_pctrol,Unnamed: 0,Date,season,h_team,a_team,elo1_pre,elo2_pre,elo_prob1,elo_prob2,h_final,a_final,Team,1st,2nd,3rd,4th,ML,h_1st,h_2nd,h_3rd,h_4th,h_ML,total,h_spread,winner,ranker,lead_changes,w_l,Home_Scorerol,Away_Scorerol,fgarol,fg_pctrol,fg2arol,fg2_pctrol,fg3arol,fg3_pctrol,ftarol,ft_pctrol,opp_fgarol,opp_fg_pctrol,opp_fg2arol,opp_fg2_pctrol,opp_fg3arol,opp_fg3_pctrol,opp_ftarol,opp_ft_pctrol
60,60,20181024,2019,SAC,MEM,1407.992119,1393.551458,0.658984796,0.341015204,97,92,Memphis,28,24,19,21,-140,19,25,27,26,120,220.5,2.5,H,5308,10,W ,,,,,,,,,,,,,,,,,,,60,20181024,2019,SAC,MEM,1407.992119,1393.551458,0.658984796,0.341015204,97,92,Memphis,28,24,19,21,-140,19,25,27,26,120,220.5,2.5,H,5308,10,W ,,,,,,,,,,,,,,,,,,
57,57,20181024,2019,SAS,IND,1541.130394,1547.537742,0.631524524,0.368475476,96,116,Indiana,28,34,26,28,105,22,28,21,25,-125,210.5,-1.5,A,5309,5,L ,,,,,,,,,,,,,,,,,,,57,20181024,2019,SAS,IND,1541.130394,1547.537742,0.631524524,0.368475476,96,116,Indiana,28,34,26,28,105,22,28,21,25,-125,210.5,-1.5,A,5309,5,L ,,,,,,,,,,,,,,,,,,
54,54,20181024,2019,TOR,MIN,1605.520666,1539.331485,0.722452949,0.277547051,112,105,Minnesota,19,29,26,31,325,26,31,26,29,-425,226.5,-8.5,H,5310,2,W ,,,,,,,,,,,,,,,,,,,54,20181024,2019,TOR,MIN,1605.520666,1539.331485,0.722452949,0.277547051,112,105,Minnesota,19,29,26,31,325,26,31,26,29,-425,226.5,-8.5,H,5310,2,W ,,,,,,,,,,,,,,,,,,
63,63,20181025,2019,DET,CLE,1503.128101,1483.339541,0.66586868,0.33413132,110,103,Cleveland,27,23,18,35,375,30,28,22,30,-500,216.5,-9.5,H,5311,12,W ,,,,,,,,,,,,,,,,,,,63,20181025,2019,DET,CLE,1503.128101,1483.339541,0.66586868,0.33413132,110,103,Cleveland,27,23,18,35,375,30,28,22,30,-500,216.5,-9.5,H,5311,12,W ,,,,,,,,,,,,,,,,,,
65,65,20181025,2019,LAL,DEN,1486.819534,1590.651888,0.494485023,0.505514977,121,114,Denver,26,31,32,25,-120,22,36,29,34,100,235,1.5,H,5312,19,W ,,,,,,,,,,,,,,,,,,,65,20181025,2019,LAL,DEN,1486.819534,1590.651888,0.494485023,0.505514977,121,114,Denver,26,31,32,25,-120,22,36,29,34,100,235,1.5,H,5312,19,W ,,,,,,,,,,,,,,,,,,
64,64,20181025,2019,OKC,BOS,1543.602601,1557.690507,0.621177654,0.378822346,95,101,Boston,16,18,40,27,-110,22,28,23,22,-110,219,0,A,5313,9,L ,,,,,,,,,,,,,,,,,,,64,20181025,2019,OKC,BOS,1543.602601,1557.690507,0.621177654,0.378822346,95,101,Boston,16,18,40,27,-110,22,28,23,22,-110,219,0,A,5313,9,L ,,,,,,,,,,,,,,,,,,
62,62,20181025,2019,ORL,POR,1373.905133,1565.413694,0.37127157,0.62872843,114,128,Portland,33,25,33,37,-170,22,26,36,30,145,213.5,3.5,A,5314,0,L ,,,,,,,,,,,,,,,,,,,62,20181025,2019,ORL,POR,1373.905133,1565.413694,0.37127157,0.62872843,114,128,Portland,33,25,33,37,-170,22,26,36,30,145,213.5,3.5,A,5314,0,L ,,,,,,,,,,,,,,,,,,
66,66,20181026,2019,CHO,CHI,1509.730651,1357.742458,0.810084702,0.189915298,135,106,Chicago,25,29,21,31,450,23,45,34,33,-650,223,-10.5,H,5315,7,W ,,,,,,,,,,,,,,,,,,,66,20181026,2019,CHO,CHI,1509.730651,1357.742458,0.810084702,0.189915298,135,106,Chicago,25,29,21,31,450,23,45,34,33,-650,223,-10.5,H,5315,7,W ,,,,,,,,,,,,,,,,,,
70,70,20181026,2019,HOU,LAC,1611.865365,1510.337719,0.761348411,0.238651589,113,133,LAClippers,31,39,26,37,150,30,31,22,30,-180,217.5,-4,A,5316,12,L ,,,,,,,,,,,,,,,,,,,70,20181026,2019,HOU,LAC,1611.865365,1510.337719,0.761348411,0.238651589,113,133,LAClippers,31,39,26,37,150,30,31,22,30,-180,217.5,-4,A,5316,12,L ,,,,,,,,,,,,,,,,,,
69,69,20181026,2019,MIN,MIL,1535.209617,1550.064562,0.620138079,0.379861921,95,125,Milwaukee,27,36,34,28,-130,16,22,29,28,110,233,2,A,5317,0,L ,,,,,,,,,,,,,,,,,,,69,20181026,2019,MIN,MIL,1535.209617,1550.064562,0.620138079,0.379861921,95,125,Milwaukee,27,36,34,28,-130,16,22,29,28,110,233,2,A,5317,0,L ,,,,,,,,,,,,,,,,,,
71,71,20181026,2019,NOP,BRK,1600.647962,1450.706954,0.808265052,0.191734948,117,115,Brooklyn,30,36,25,24,375,32,25,31,29,-500,231.5,-9,H,5318,8,W ,,,,,,,,,,,,,,,,,,,71,20181026,2019,NOP,BRK,1600.647962,1450.706954,0.808265052,0.191734948,117,115,Brooklyn,30,36,25,24,375,32,25,31,29,-500,231.5,-9,H,5318,8,W ,,,,,,,,,,,,,,,,,,
67,67,20181026,2019,NYK,GSW,1399.995127,1694.3106,0.246276671,0.753723329,100,128,GoldenState,25,28,28,47,-1000,25,28,31,16,650,225,11.5,A,5319,9,L ,,,,,,,,,,,,,,,,,,,67,20181026,2019,NYK,GSW,1399.995127,1694.3106,0.246276671,0.753723329,100,128,GoldenState,25,28,28,47,-1000,25,28,31,16,650,225,11.5,A,5319,9,L ,,,,,,,,,,,,,,,,,,
72,72,20181026,2019,SAC,WAS,1412.389254,1490.728751,0.531131647,0.468868353,116,112,Washington,27,34,24,27,-240,28,27,24,37,190,236,5.5,H,5320,20,W ,,,,,,,,,,,,,,,,,,,72,20181026,2019,SAC,WAS,1412.389254,1490.728751,0.531131647,0.468868353,116,112,Washington,27,34,24,27,-240,28,27,24,37,190,236,5.5,H,5320,20,W ,,,,,,,,,,,,,,,,,,
68,68,20181026,2019,TOR,DAL,1609.642534,1386.434415,0.865359352,0.134640648,116,107,Dallas,26,34,29,18,650,39,30,23,24,-1000,221.5,-11.5,H,5321,0,W ,,,,,,,,,,,,,,,,,,,68,20181026,2019,TOR,DAL,1609.642534,1386.434415,0.865359352,0.134640648,116,107,Dallas,26,34,29,18,650,39,30,23,24,-1000,221.5,-11.5,H,5321,0,W ,,,,,,,,,,,,,,,,,,
76,76,20181027,2019,ATL,CHI,1411.797685,1350.998853,0.716188372,0.283811628,85,97,Chicago,22,19,26,30,190,25,19,19,22,-240,232.5,-5.5,A,5322,8,L ,,,,,,,,,,,,,,,,,,,76,20181027,2019,ATL,CHI,1411.797685,1350.998853,0.716188372,0.283811628,85,97,Chicago,22,19,26,30,190,25,19,19,22,-240,232.5,-5.5,A,5322,8,L ,,,,,,,,,,,,,,,,,,
75,75,20181027,2019,CLE,IND,1478.209245,1569.901274,0.511953854,0.488046146,107,119,Indiana,30,30,28,31,-350,30,25,28,24,275,213.5,7.5,A,5323,11,L ,,,,,,,,,,,,,,,,,,,75,20181027,2019,CLE,IND,1478.209245,1569.901274,0.511953854,0.488046146,107,119,Indiana,30,30,28,31,-350,30,25,28,24,275,213.5,7.5,A,5323,11,L ,,,,,,,,,,,,,,,,,,
73,73,20181027,2019,DET,BOS,1508.258397,1568.006304,0.557669628,0.442330372,89,109,Boston,30,33,21,25,-160,21,20,26,22,140,212,3.5,A,5324,3,L ,,,,,,,,,,,,,,,,,,,73,20181027,2019,DET,BOS,1508.258397,1568.006304,0.557669628,0.442330372,89,109,Boston,30,33,21,25,-160,21,20,26,22,140,212,3.5,A,5324,3,L ,,,,,,,,,,,,,,,,,,
79,79,20181027,2019,MEM,PHO,1389.154323,1328.98009,0.715456977,0.284543023,117,96,Phoenix,18,25,28,25,275,26,42,19,30,-350,207,-7.5,H,5325,2,W ,,,,,,,,,,,,,,,,,,,79,20181027,2019,MEM,PHO,1389.154323,1328.98009,0.715456977,0.284543023,117,96,Phoenix,18,25,28,25,275,26,42,19,30,-350,207,-7.5,H,5325,2,W ,,,,,,,,,,,,,,,,,,
78,78,20181027,2019,MIA,POR,1501.753711,1574.31259,0.539409034,0.460590966,120,111,Portland,22,20,37,32,105,33,24,32,31,-125,220.5,-1.5,H,5326,13,W ,,,,,,,,,,,,,,,,,,,78,20181027,2019,MIA,POR,1501.753711,1574.31259,0.539409034,0.460590966,120,111,Portland,22,20,37,32,105,33,24,32,31,-125,220.5,-1.5,H,5326,13,W ,,,,,,,,,,,,,,,,,,
81,81,20181027,2019,MIL,ORL,1579.165464,1365.006237,0.85917394,0.14082606,113,91,Orlando,25,26,17,23,375,30,35,28,20,-500,220,-9,H,5327,3,W ,,,,,,,,,,,,,,,,,,,81,20181027,2019,MIL,ORL,1579.165464,1365.006237,0.85917394,0.14082606,113,91,Orlando,25,26,17,23,375,30,35,28,20,-500,220,-9,H,5327,3,W ,,,,,,,,,,,,,,,,,,
74,74,20181027,2019,NOP,UTA,1602.192085,1617.546428,0.619460646,0.380539354,111,132,Utah,28,36,38,30,-260,31,18,33,29,210,220.5,6,A,5328,7,L ,,,,,,,,,,,,,,,,,,,74,20181027,2019,NOP,UTA,1602.192085,1617.546428,0.619460646,0.380539354,111,132,Utah,28,36,38,30,-260,31,18,33,29,210,220.5,6,A,5328,7,L ,,,,,,,,,,,,,,,,,,
77,77,20181027,2019,PHI,CHO,1583.366887,1516.474256,0.723264178,0.276735822,105,103,Charlotte,28,34,23,18,230,32,31,20,22,-280,232.5,-7,H,5329,14,W ,,,,,,,,,,,,,,,,,,,77,20181027,2019,PHI,CHO,1583.366887,1516.474256,0.723264178,0.276735822,105,103,Charlotte,28,34,23,18,230,32,31,20,22,-280,232.5,-7,H,5329,14,W ,,,,,,,,,,,,,,,,,,
80,80,20181027,2019,SAS,LAL,1518.766863,1495.351248,0.670497799,0.329502201,110,106,LALakers,36,24,28,18,-115,29,25,33,23,-105,232.5,1,H,5330,3,W ,,,,,,,,,,,,,,,,,,,80,20181027,2019,SAS,LAL,1518.766863,1495.351248,0.670497799,0.329502201,110,106,LALakers,36,24,28,18,-115,29,25,33,23,-105,232.5,1,H,5330,3,W ,,,,,,,,,,,,,,,,,,
82,82,20181028,2019,BRK,GSW,1449.162831,1703.176632,0.291817194,0.708182806,114,120,GoldenState,32,31,30,27,-650,29,20,28,37,450,227,9.5,A,5331,5,L ,,,,,,,,,,,,,,,,,,,82,20181028,2019,BRK,GSW,1449.162831,1703.176632,0.291817194,0.708182806,114,120,GoldenState,32,31,30,27,-650,29,20,28,37,450,227,9.5,A,5331,5,L ,,,,,,,,,,,,,,,,,,
83,83,20181028,2019,DAL,UTA,1384.351777,1640.068246,0.289795788,0.710204212,104,113,Utah,26,24,32,31,-200,19,27,31,27,170,214,4.5,A,5332,8,L ,,,,,,,,,,,,,,,,,,,83,20181028,2019,DAL,UTA,1384.351777,1640.068246,0.289795788,0.710204212,104,113,Utah,26,24,32,31,-200,19,27,31,27,170,214,4.5,A,5332,8,L ,,,,,,,,,,,,,,,,,,
85,85,20181028,2019,LAC,WAS,1540.074057,1484.899175,0.709562138,0.290437862,136,104,Washington,20,34,23,27,145,28,41,28,39,-170,229,-3.5,H,5333,0,W ,,,,,,,,,,,,,,,,,,,85,20181028,2019,LAC,WAS,1540.074057,1484.899175,0.709562138,0.290437862,136,104,Washington,20,34,23,27,145,28,41,28,39,-170,229,-3.5,H,5333,0,W ,,,,,,,,,,,,,,,,,,
84,84,20181028,2019,OKC,PHO,1533.286804,1320.430941,0.858263701,0.141736299,117,110,Phoenix,20,28,28,34,1000,30,32,34,21,-2000,220.5,-13,H,5334,4,W ,,,,,,,,,,,,,,,,,,,84,20181028,2019,OKC,PHO,1533.286804,1320.430941,0.858263701,0.141736299,117,110,Phoenix,20,28,28,34,1000,30,32,34,21,-2000,220.5,-13,H,5334,4,W ,,,,,,,,,,,,,,,,,,
92,92,20181029,2019,CHI,GSW,1370.126912,1707.194653,0.203482091,0.796517909,124,149,GoldenState,44,48,33,24,-900,28,22,39,35,600,227,11,A,5335,0,L ,,,,,,,,,,,,,,,,,,,92,20181029,2019,CHI,GSW,1370.126912,1707.194653,0.203482091,0.796517909,124,149,GoldenState,44,48,33,24,-900,28,22,39,35,600,227,11,A,5335,0,L ,,,,,,,,,,,,,,,,,,
94,94,20181029,2019,DEN,NOP,1582.120174,1579.670266,0.643307569,0.356692431,116,111,NewOrleans,24,21,31,35,375,20,38,26,32,-500,229.5,-9.5,H,5336,3,W ,,,,,,,,,,,,,,,,,,,94,20181029,2019,DEN,NOP,1582.120174,1579.670266,0.643307569,0.356692431,116,111,NewOrleans,24,21,31,35,375,20,38,26,32,-500,229.5,-9.5,H,5336,3,W ,,,,,,,,,,,,,,,,,,
86,86,20181029,2019,IND,POR,1581.895402,1565.538578,0.661459208,0.338540792,93,103,Portland,23,22,26,32,145,16,33,20,24,-170,215.5,-4,A,5337,6,L ,,,,,,,,,,,,,,,,,,,86,20181029,2019,IND,POR,1581.895402,1565.538578,0.661459208,0.338540792,93,103,Portland,23,22,26,32,145,16,33,20,24,-170,215.5,-4,A,5337,6,L ,,,,,,,,,,,,,,,,,,
88,88,20181029,2019,MIA,SAC,1510.527723,1418.21883,0.75157294,0.24842706,113,123,Sacramento,17,34,43,29,375,28,23,32,30,-500,227,-9.5,A,5338,3,L ,,,,,,,,,,,,,,,,,,,88,20181029,2019,MIA,SAC,1510.527723,1418.21883,0.75157294,0.24842706,113,123,Sacramento,17,34,43,29,375,28,23,32,30,-500,227,-9.5,A,5338,3,L ,,,,,,,,,,,,,,,,,,
91,91,20181029,2019,MIL,TOR,1583.106703,1611.725172,0.601304891,0.398695109,124,109,Toronto,29,24,27,29,-130,30,32,33,29,110,222.5,2,H,5339,2,W ,,,,,,,,,,,,,,,,,,,91,20181029,2019,MIL,TOR,1583.106703,1611.725172,0.601304891,0.398695109,124,109,Toronto,29,24,27,29,-130,30,32,33,29,110,222.5,2,H,5339,2,W ,,,,,,,,,,,,,,,,,,
90,90,20181029,2019,MIN,LAL,1506.108715,1491.55798,0.659127175,0.340872825,124,120,LALakers,32,34,28,26,-125,36,28,29,31,105,240,1.5,H,5340,22,W ,,,,,,,,,,,,,,,,,,,90,20181029,2019,MIN,LAL,1506.108715,1491.55798,0.659127175,0.340872825,124,120,LALakers,32,34,28,26,-125,36,28,29,31,105,240,1.5,H,5340,22,W ,,,,,,,,,,,,,,,,,,
89,89,20181029,2019,NYK,BRK,1391.129094,1445.14481,0.565792978,0.434207022,115,96,Brooklyn,26,18,23,29,100,26,26,33,30,-120,215,-1,H,5341,5,W ,,,,,,,,,,,,,,,,,,,89,20181029,2019,NYK,BRK,1391.129094,1445.14481,0.565792978,0.434207022,115,96,Brooklyn,26,18,23,29,100,26,26,33,30,-120,215,-1,H,5341,5,W ,,,,,,,,,,,,,,,,,,
87,87,20181029,2019,PHI,ATL,1585.726187,1392.669625,0.843825161,0.156174839,113,92,Atlanta,25,22,13,32,650,20,27,31,35,-1000,231,-11,H,5342,2,W ,,,,,,,,,,,,,,,,,,,87,20181029,2019,PHI,ATL,1585.726187,1392.669625,0.843825161,0.156174839,113,92,Atlanta,25,22,13,32,650,20,27,31,35,-1000,231,-11,H,5342,2,W ,,,,,,,,,,,,,,,,,,
93,93,20181029,2019,SAS,DAL,1522.56013,1379.335077,0.802202288,0.197797712,113,108,Dallas,18,27,29,28,250,20,33,23,26,-310,214.5,-7,H,5343,10,W ,,,,,,,,,,,,,,,,,,,93,20181029,2019,SAS,DAL,1522.56013,1379.335077,0.802202288,0.197797712,113,108,Dallas,18,27,29,28,250,20,33,23,26,-310,214.5,-7,H,5343,10,W ,,,,,,,,,,,,,,,,,,
98,98,20181030,2019,BOS,DET,1586.883746,1489.380956,0.757113229,0.242886771,108,105,Detroit,28,30,13,34,371,31,25,25,27,-480,212,-8.5,H,5344,9,W ,,,,,,,,,,,,,,,,,,,98,20181030,2019,BOS,DET,1586.883746,1489.380956,0.757113229,0.242886771,108,105,Detroit,28,30,13,34,371,31,25,25,27,-480,212,-8.5,H,5344,9,W ,,,,,,,,,,,,,,,,,,
97,97,20181030,2019,CHO,MIA,1514.114956,1492.092614,0.668723448,0.331276552,125,113,Miami,29,26,18,40,140,31,34,27,33,-160,221,-3.5,H,5345,2,W ,,,,,,,,,,,,,,,,,,,97,20181030,2019,CHO,MIA,1514.114956,1492.092614,0.668723448,0.331276552,125,113,Miami,29,26,18,40,140,31,34,27,33,-160,221,-3.5,H,5345,2,W ,,,,,,,,,,,,,,,,,,
96,96,20181030,2019,CLE,ATL,1466.215117,1388.381406,0.735691352,0.264308648,136,114,Atlanta,31,26,30,27,172,35,23,41,37,-205,226.5,-4.5,H,5346,10,W ,,,,,,,,,,,,,,,,,,,96,20181030,2019,CLE,ATL,1466.215117,1388.381406,0.735691352,0.264308648,136,114,Atlanta,31,26,30,27,172,35,23,41,37,-205,226.5,-4.5,H,5346,10,W ,,,,,,,,,,,,,,,,,,
102,102,20181030,2019,HOU,POR,1582.129028,1580.676285,0.641989339,0.358010661,85,104,Portland,19,32,34,19,170,15,21,26,23,-200,223.5,-4.5,A,5347,0,L ,,,,,,,,,,,,,,,,,,,102,20181030,2019,HOU,POR,1582.129028,1580.676285,0.641989339,0.358010661,85,104,Portland,19,32,34,19,170,15,21,26,23,-200,223.5,-4.5,A,5347,0,L ,,,,,,,,,,,,,,,,,,
100,100,20181030,2019,MEM,WAS,1397.703472,1473.056331,0.535410706,0.464589294,107,95,Washington,24,21,27,23,-105,22,24,32,29,-115,220.5,-1,H,5348,1,W ,,,,,,,,,,,,,,,,,,,100,20181030,2019,MEM,WAS,1397.703472,1473.056331,0.535410706,0.464589294,107,95,Washington,24,21,27,23,-105,22,24,32,29,-115,220.5,-1,H,5348,1,W ,,,,,,,,,,,,,,,,,,
101,101,20181030,2019,OKC,LAC,1535.1942,1551.916902,0.617602089,0.382397911,128,110,LAClippers,33,34,10,33,144,25,29,39,35,-165,228.5,-4,H,5349,1,W ,,,,,,,,,,,,,,,,,,,101,20181030,2019,OKC,LAC,1535.1942,1551.916902,0.617602089,0.382397911,128,110,LAClippers,33,34,10,33,144,25,29,39,35,-165,228.5,-4,H,5349,1,W ,,,,,,,,,,,,,,,,,,
95,95,20181030,2019,ORL,SAC,1361.064997,1436.653939,0.535072644,0.464927356,99,107,Sacramento,26,33,26,22,170,31,25,16,27,-200,220.5,-4.5,A,5350,1,L ,,,,,,,,,,,,,,,,,,,95,20181030,2019,ORL,SAC,1361.064997,1436.653939,0.535072644,0.464927356,99,107,Sacramento,26,33,26,22,170,31,25,16,27,-200,220.5,-4.5,A,5350,1,L ,,,,,,,,,,,,,,,,,,
99,99,20181030,2019,TOR,PHI,1601.569482,1590.014406,0.655242164,0.344757836,129,112,Philadelphia,26,27,33,26,215,35,32,38,24,-260,228,-6,H,5351,2,W ,,,,,,,,,,,,,,,,,,,99,20181030,2019,TOR,PHI,1601.569482,1590.014406,0.655242164,0.344757836,129,112,Philadelphia,26,27,33,26,215,35,32,38,24,-260,228,-6,H,5351,2,W ,,,,,,,,,,,,,,,,,,
103,103,20181031,2019,BRK,DET,1431.904017,1487.035733,0.564214071,0.435785929,120,119,Detroit,22,38,23,27,110,28,26,23,33,-130,217,-2,H,5352,11,W ,,,,,,,,,,,,,,,,,,,103,20181031,2019,BRK,DET,1431.904017,1487.035733,0.564214071,0.435785929,120,119,Detroit,22,38,23,27,110,28,26,23,33,-130,217,-2,H,5352,11,W ,,,,,,,,,,,,,,,,,,
104,104,20181031,2019,CHI,DEN,1363.568472,1586.760232,0.329786957,0.670213043,107,108,Denver,28,23,29,18,-400,24,24,30,20,317,221,8,A,5353,16,L ,,,,,,,,,,,,,,,,,,,104,20181031,2019,CHI,DEN,1363.568472,1586.760232,0.329786957,0.670213043,107,108,Denver,28,23,29,18,-400,24,24,30,20,317,221,8,A,5353,16,L ,,,,,,,,,,,,,,,,,,
108,108,20181031,2019,GSW,NOP,1713.753094,1575.030208,0.798057782,0.201942218,131,121,NewOrleans,37,26,29,29,386,43,27,37,24,-502,241,-8.5,H,5354,11,W ,,,,,,,,,,,,,,,,,,,108,20181031,2019,GSW,NOP,1713.753094,1575.030208,0.798057782,0.201942218,131,121,NewOrleans,37,26,29,29,386,43,27,37,24,-502,241,-8.5,H,5354,11,W ,,,,,,,,,,,,,,,,,,
109,109,20181031,2019,LAL,DAL,1487.608319,1377.00459,0.770711401,0.229288599,114,113,Dallas,21,38,22,32,318,38,28,28,20,-402,234,-7.5,H,5355,0,W ,,,,,,,,,,,,,,,,,,,109,20181031,2019,LAL,DAL,1487.608319,1377.00459,0.770711401,0.229288599,114,113,Dallas,21,38,22,32,318,38,28,28,20,-402,234,-7.5,H,5355,0,W ,,,,,,,,,,,,,,,,,,
105,105,20181031,2019,MIN,UTA,1510.058377,1645.084946,0.449762797,0.550237203,128,125,Utah,25,31,40,29,-320,32,33,36,27,260,222,7,H,5356,11,W ,,,,,,,,,,,,,,,,,,,105,20181031,2019,MIN,UTA,1510.058377,1645.084946,0.449762797,0.550237203,128,125,Utah,25,31,40,29,-320,32,33,36,27,260,222,7,H,5356,11,W ,,,,,,,,,,,,,,,,,,
106,106,20181031,2019,NYK,IND,1404.369887,1566.757694,0.411169438,0.588830562,101,107,Indiana,28,22,27,30,-256,25,27,29,20,212,208.5,6,A,5357,11,L ,,,,,,,,,,,,,,,,,,,106,20181031,2019,NYK,IND,1404.369887,1566.757694,0.411169438,0.588830562,101,107,Indiana,28,22,27,30,-256,25,27,29,20,212,208.5,6,A,5357,11,L ,,,,,,,,,,,,,,,,,,
107,107,20181031,2019,PHO,SAS,1318.523545,1524.890618,0.35153515,0.64846485,90,120,SanAntonio,28,32,34,26,-350,15,24,27,24,281,215,6.5,A,5358,4,L ,,,,,,,,,,,,,,,,,,,107,20181031,2019,PHO,SAS,1318.523545,1524.890618,0.35153515,0.64846485,90,120,SanAntonio,28,32,34,26,-350,15,24,27,24,281,215,6.5,A,5358,4,L ,,,,,,,,,,,,,,,,,,
113,113,20181101,2019,ATL,SAC,1380.278058,1446.563646,0.548367221,0.451632779,115,146,Sacramento,35,34,46,31,-135,29,35,23,28,115,234,2,A,5359,5,L ,,,,,,,,,,,,,,,,,,,113,20181101,2019,ATL,SAC,1380.278058,1446.563646,0.548367221,0.451632779,115,146,Sacramento,35,34,46,31,-135,29,35,23,28,115,234,2,A,5359,5,L ,,,,,,,,,,,,,,,,,,
114,114,20181101,2019,BOS,MIL,1589.228969,1593.262393,0.634698726,0.365301274,117,113,Milwaukee,16,37,25,35,120,23,32,38,24,-140,220.5,-2.5,H,5360,8,W ,,,,,,,,,,,,,,,,,,,114,20181101,2019,BOS,MIL,1589.228969,1593.262393,0.634698726,0.365301274,117,113,Milwaukee,16,37,25,35,120,23,32,38,24,-140,220.5,-2.5,H,5360,8,W ,,,,,,,,,,,,,,,,,,
110,110,20181101,2019,CHO,OKC,1521.138904,1546.114868,0.60632085,0.39367915,107,111,OklahomaCity,24,20,29,38,100,22,26,29,30,-120,231,-1,A,5361,6,L ,,,,,,,,,,,,,,,,,,,110,20181101,2019,CHO,OKC,1521.138904,1546.114868,0.60632085,0.39367915,107,111,OklahomaCity,24,20,29,38,100,22,26,29,30,-120,231,-1,A,5361,6,L ,,,,,,,,,,,,,,,,,,
111,111,20181101,2019,CLE,DEN,1474.318465,1589.187004,0.478615506,0.521384494,91,110,Denver,15,35,33,27,-230,27,15,24,25,185,218.5,5,A,5362,2,L ,,,,,,,,,,,,,,,,,,,111,20181101,2019,CLE,DEN,1474.318465,1589.187004,0.478615506,0.521384494,91,110,Denver,15,35,33,27,-230,27,15,24,25,185,218.5,5,A,5362,2,L ,,,,,,,,,,,,,,,,,,
112,112,20181101,2019,PHI,LAC,1580.74223,1540.996234,0.690923998,0.309076002,122,113,LAClippers,30,27,29,27,190,34,38,18,32,-240,229,-5.5,H,5363,2,W ,,,,,,,,,,,,,,,,,,,112,20181101,2019,PHI,LAC,1580.74223,1540.996234,0.690923998,0.309076002,122,113,LAClippers,30,27,29,27,190,34,38,18,32,-240,229,-5.5,H,5363,2,W ,,,,,,,,,,,,,,,,,,
115,115,20181101,2019,POR,NOP,1602.766291,1571.510986,0.680390351,0.319609649,132,119,NewOrleans,31,34,34,20,275,35,35,32,30,-350,229.5,-8,H,5364,2,W ,,,,,,,,,,,,,,,,,,,115,20181101,2019,POR,NOP,1602.766291,1571.510986,0.680390351,0.319609649,132,119,NewOrleans,31,34,34,20,275,35,35,32,30,-350,229.5,-8,H,5364,2,W ,,,,,,,,,,,,,,,,,,
117,117,20181102,2019,BRK,HOU,1435.304764,1560.039022,0.464464554,0.535535446,111,119,Houston,25,31,35,28,-190,32,29,25,25,160,220.5,4,A,5365,2,L ,,,,,,,,,,,,,,,,,,,117,20181102,2019,BRK,HOU,1435.304764,1560.039022,0.464464554,0.535535446,111,119,Houston,25,31,35,28,-190,32,29,25,25,160,220.5,4,A,5365,2,L ,,,,,,,,,,,,,,,,,,
118,118,20181102,2019,CHI,IND,1361.141699,1572.814329,0.344604987,0.655395013,105,107,Indiana,22,38,27,20,-310,37,21,22,25,250,213.5,7,A,5366,11,L ,,,,,,,,,,,,,,,,,,,118,20181102,2019,CHI,IND,1361.141699,1572.814329,0.344604987,0.655395013,105,107,Indiana,22,38,27,20,-310,37,21,22,25,250,213.5,7,A,5366,11,L ,,,,,,,,,,,,,,,,,,
120,120,20181102,2019,DAL,NYK,1375.418321,1398.313252,0.60917661,0.39082339,106,118,NewYork,33,23,33,29,200,27,32,18,29,-250,216,-5.5,A,5367,9,L ,,,,,,,,,,,,,,,,,,,120,20181102,2019,DAL,NYK,1375.418321,1398.313252,0.60917661,0.39082339,106,118,NewYork,33,23,33,29,200,27,32,18,29,-250,216,-5.5,A,5367,9,L ,,,,,,,,,,,,,,,,,,
123,123,20181102,2019,GSW,MIN,1717.272316,1516.388074,0.849671759,0.150328241,116,99,Minnesota,32,26,29,12,550,36,25,22,33,-800,243.5,-10.5,H,5368,12,W ,,,,,,,,,,,,,,,,,,,123,20181102,2019,GSW,MIN,1717.272316,1516.388074,0.849671759,0.150328241,116,99,Minnesota,32,26,29,12,550,36,25,22,33,-800,243.5,-10.5,H,5368,12,W ,,,,,,,,,,,,,,,,,,
116,116,20181102,2019,ORL,LAC,1351.155291,1535.584286,0.380833402,0.619166598,95,120,LAClippers,22,35,30,33,-170,22,22,28,23,145,219.5,3.5,A,5369,5,L ,,,,,,,,,,,,,,,,,,,116,20181102,2019,ORL,LAC,1351.155291,1535.584286,0.380833402,0.619166598,95,120,LAClippers,22,35,30,33,-170,22,22,28,23,145,219.5,3.5,A,5369,5,L ,,,,,,,,,,,,,,,,,,
