,Unnamed: 0,Date,season,h_team,a_team,elo1_pre,elo2_pre,elo_prob1,elo_prob2,h_final,a_final,Team,1st,2nd,3rd,4th,ML,h_1st,h_2nd,h_3rd,h_4th,h_ML,total,h_spread,winner,ranker,lead_changes,w_l,h_Home_Scorerol,h_Away_Scorerol,h_fgarol,h_fg_pctrol,h_fg2arol,h_fg2_pctrol,h_fg3arol,h_fg3_pctrol,h_ftarol,h_ft_pctrol,h_opp_fgarol,h_opp_fg_pctrol,h_opp_fg2arol,h_opp_fg2_pctrol,h_opp_fg3arol,h_opp_fg3_pctrol,h_opp_ftarol,h_opp_ft_pctrol,Unnamed: 0,Date,season,h_team,a_team,elo1_pre,elo2_pre,elo_prob1,elo_prob2,h_final,a_final,Team,1st,2nd,3rd,4th,ML,h_1st,h_2nd,h_3rd,h_4th,h_ML,total,h_spread,winner,ranker,lead_changes,w_l,Home_Scorerol,Away_Scorerol,fgarol,fg_pctrol,fg2arol,fg2_pctrol,fg3arol,fg3_pctrol,ftarol,ft_pctrol,opp_fgarol,opp_fg_pctrol,opp_fg2arol,opp_fg2_pctrol,opp_fg3arol,opp_fg3_pctrol,opp_ftarol,opp_ft_pctrol
802,802,2018205,2018,LAC,DAL,1545.906986,1432.166299,0.773886878,0.226113122,104,101,Dallas,28,27,27,19,220,32,26,20,26,-270,214.5,-6,H,4729,8,W ,110.125,107.25,83.875,0.491375,57.875,0.5615,26,0.33675,25.5,0.75525,91.875,0.422,59.75,0.46175,32.125,0.33475,22.5,0.85025,802,2018205,2018,LAC,DAL,1545.906986,1432.166299,0.773886878,0.226113122,104,101,Dallas,28,27,27,19,220,32,26,20,26,-270,214.5,-6,H,4729,8,W ,105.25,103.125,84.75,0.4865,55.125,0.549375,29.625,0.362875,17.125,0.740625,83.625,0.450375,49.625,0.510375,34,0.363625,21.375,0.722875
798,798,2018205,2018,MIA,ORL,1515.797129,1357.290284,0.815790671,0.184209329,109,111,orlando,26,33,34,18,325,35,25,27,22,-425,205.5,-8.5,A,4730,9,L ,99.625,98.75,85.75,0.431375,55.375,0.495875,30.375,0.297625,21.625,0.760375,81.875,0.441,58.25,0.4875,23.625,0.337125,22.375,0.82525,798,2018205,2018,MIA,ORL,1515.797129,1357.290284,0.815790671,0.184209329,109,111,orlando,26,33,34,18,325,35,25,27,22,-425,205.5,-8.5,A,4730,9,L ,110.625,107.125,85.875,0.499125,61.125,0.58575,24.75,0.272,23.625,0.767125,84.125,0.48425,57.125,0.541875,27,0.352375,21.125,0.77425
799,799,2018205,2018,NOP,UTA,1527.3782,1568.622116,0.583759827,0.416240173,109,133,Utah,34,36,29,34,-110,23,41,22,23,-110,216,0,A,4731,1,L ,113,115.75,86.5,0.502625,58.875,0.5815,27.625,0.3315,22.875,0.75375,91,0.477,60.25,0.5375,30.75,0.371875,21.25,0.845,799,2018205,2018,NOP,UTA,1527.3782,1568.622116,0.583759827,0.416240173,109,133,Utah,34,36,29,34,-110,23,41,22,23,-110,216,0,A,4731,1,L ,101.625,109.375,87,0.4505,60.375,0.489375,26.625,0.365125,18.875,0.755,83.125,0.4865,57.625,0.508875,25.5,0.441125,22.25,0.783625
801,801,2018205,2018,SAC,CHI,1346.307228,1426.525099,0.528438047,0.471561953,104,98,Chicago,28,27,24,19,110,9,32,36,27,-130,211.5,-2,H,4732,3,W ,105.5,112.5,85.125,0.485,60.625,0.52775,24.5,0.385875,18.125,0.77175,82.875,0.505875,50.125,0.56775,32.75,0.416,19.5,0.76675,801,2018205,2018,SAC,CHI,1346.307228,1426.525099,0.528438047,0.471561953,104,98,Chicago,28,27,24,19,110,9,32,36,27,-130,211.5,-2,H,4732,3,W ,116.125,107.375,90.25,0.478625,57,0.531375,33.25,0.400625,22.625,0.7695,90,0.422625,56,0.46125,34,0.357,23,0.834875
805,805,2018206,2018,ATL,MEM,1379.667233,1412.34582,0.595688728,0.404311272,108,82,Memphis,15,20,19,28,140,22,29,28,29,-160,203.5,-3.5,H,4733,1,W ,101.875,104.75,85.625,0.45125,52,0.5425,33.625,0.32875,18.125,0.809875,82.75,0.474625,55.875,0.509,26.875,0.3885,19.5,0.7815,805,2018206,2018,ATL,MEM,1379.667233,1412.34582,0.595688728,0.404311272,108,82,Memphis,15,20,19,28,140,22,29,28,29,-160,203.5,-3.5,H,4733,1,W ,103.125,96.5,77.875,0.47775,52,0.56475,25.875,0.312375,28,0.752625,81.5,0.44275,54.125,0.49125,27.375,0.33975,19,0.81025
806,806,2018206,2018,BRK,HOU,1385.136217,1685.684197,0.239677763,0.760322237,113,123,Houston,38,27,31,27,-850,31,32,23,27,575,218,11.5,A,4734,6,L ,100.25,108.75,81.75,0.434875,49,0.49175,32.75,0.349125,22.125,0.804,83.875,0.479125,62.125,0.496,21.75,0.438875,25.125,0.750625,806,2018206,2018,BRK,HOU,1385.136217,1685.684197,0.239677763,0.760322237,113,123,Houston,38,27,31,27,-850,31,32,23,27,575,218,11.5,A,4734,6,L ,102.375,111.5,83,0.468,53.375,0.5095,29.625,0.382875,17,0.788,86.375,0.456,41.625,0.5525,44.75,0.365,21.75,0.772625
810,810,2018206,2018,GSW,OKC,1697.258978,1562.190782,0.794645983,0.205354017,105,125,oklahomaCity,42,28,29,26,425,30,27,20,28,-600,231,-10,A,4735,0,L ,116.75,116.625,83.5,0.51575,54.75,0.5645,28.75,0.418375,22.125,0.81625,91.75,0.480875,68.625,0.494625,23.125,0.436125,24.25,0.761,810,2018206,2018,GSW,OKC,1697.258978,1562.190782,0.794645983,0.205354017,105,125,oklahomaCity,42,28,29,26,425,30,27,20,28,-600,231,-10,A,4735,0,L ,109.375,112.875,85.75,0.46175,54.75,0.53225,31,0.33775,25.125,0.77125,90.875,0.462375,61.875,0.519,29,0.3405,25,0.72125
809,809,2018206,2018,LAL,PHO,1429.889995,1331.980623,0.757543367,0.242456633,112,93,Phoenix,28,29,22,14,280,33,24,31,24,-360,217.5,-7.5,H,4736,9,W ,108,97.625,86.125,0.484625,54.75,0.563375,31.375,0.347125,21.125,0.633125,89.75,0.423375,60.875,0.469625,28.875,0.334375,17.125,0.72625,809,2018206,2018,LAL,PHO,1429.889995,1331.980623,0.757543367,0.242456633,112,93,Phoenix,28,29,22,14,280,33,24,31,24,-360,217.5,-7.5,H,4736,9,W ,111.375,102.25,80.625,0.500375,52.25,0.559875,28.375,0.391375,25.5,0.768625,84.625,0.439125,53.375,0.512375,31.25,0.309,24.25,0.76425
804,804,2018206,2018,NYK,MIL,1439.006402,1531.073844,0.511413886,0.488586114,89,103,Milwaukee,25,25,26,27,105,26,20,17,26,-125,208.5,-1.5,A,4737,13,L ,103,105,90.625,0.44075,68.25,0.468875,22.375,0.36225,20.75,0.716375,87.375,0.423625,55.625,0.465375,31.75,0.351375,24.875,0.7925,804,2018206,2018,NYK,MIL,1439.006402,1531.073844,0.511413886,0.488586114,89,103,Milwaukee,25,25,26,27,105,26,20,17,26,-125,208.5,-1.5,A,4737,13,L ,100.5,98,82.5,0.468375,57.25,0.52575,25.25,0.328875,19.25,0.781375,80.125,0.4405,54.5,0.501125,25.625,0.326875,25.375,0.77
803,803,2018206,2018,ORL,CLE,1367.229308,1521.440859,0.422610344,0.577389656,116,98,Cleveland,43,24,22,9,-300,31,20,41,24,240,227,6.5,H,4738,7,W ,110.5,111.125,86.125,0.47675,55.75,0.536625,30.375,0.359375,22.25,0.7915,88.5,0.482,61.375,0.535125,27.125,0.365125,20.125,0.806875,803,2018206,2018,ORL,CLE,1367.229308,1521.440859,0.422610344,0.577389656,116,98,Cleveland,43,24,22,9,-300,31,20,41,24,240,227,6.5,H,4738,7,W ,117.625,103.25,94.5,0.496875,64.5,0.558625,30,0.361125,18.25,0.7095,85.125,0.434,53,0.510125,32.125,0.306375,24.625,0.79375
808,808,2018206,2018,PHI,WAS,1525.930915,1561.440101,0.591758323,0.408241677,115,102,Washington,20,35,29,18,230,37,28,29,21,-280,212.5,-6.5,H,4739,0,W ,111.875,100.375,83.25,0.498375,56.5,0.544,26.75,0.393875,22.5,0.81325,88.125,0.416625,57.25,0.472625,30.875,0.310375,22.375,0.764625,808,2018206,2018,PHI,WAS,1525.930915,1561.440101,0.591758323,0.408241677,115,102,Washington,20,35,29,18,230,37,28,29,21,-280,212.5,-6.5,H,4739,0,W ,110.375,109.375,84.875,0.47875,53.5,0.546,31.375,0.372375,22.5,0.78175,85.125,0.485625,55.75,0.535,29.375,0.383625,20,0.7865
807,807,2018206,2018,TOR,BOS,1651.661992,1591.715295,0.715190254,0.284809746,111,91,Boston,18,19,23,31,175,22,36,25,28,-210,208.5,-5,H,4740,5,W ,106.125,96,87.625,0.452625,55.75,0.512125,31.875,0.346875,19.75,0.78625,84.875,0.4215,63,0.442125,21.875,0.3635,23.625,0.70625,807,2018206,2018,TOR,BOS,1651.661992,1591.715295,0.715190254,0.284809746,111,91,Boston,18,19,23,31,175,22,36,25,28,-210,208.5,-5,H,4740,5,W ,102.375,103.75,85.875,0.431,57.75,0.482875,28.125,0.317875,26,0.773625,88.375,0.440875,56.125,0.471875,32.25,0.3985,16.625,0.791875
813,813,2018207,2018,CLE,MIN,1503.055639,1587.531965,0.522325509,0.477674491,140,138,Minnesota,29,37,33,30,-160,31,33,37,28,140,225.5,3.5,H,4741,34,W ,111.375,116,86,0.4775,52.5,0.575625,33.5,0.3255,24,0.743,91,0.48875,58.125,0.555,32.875,0.366625,19.5,0.76025,813,2018207,2018,CLE,MIN,1503.055639,1587.531965,0.522325509,0.477674491,140,138,Minnesota,29,37,33,30,-160,31,33,37,28,140,225.5,3.5,H,4741,34,W ,118.125,111.875,85.125,0.516875,51.5,0.569,33.625,0.4305,19.875,0.77425,89.5,0.489625,69.25,0.518125,20.25,0.390625,20.5,0.804875
811,811,2018207,2018,DET,BRK,1482.099931,1380.849458,0.761058386,0.238941614,115,106,Brooklyn,21,29,23,33,375,26,27,26,36,-500,211.5,-9.5,H,4742,4,W ,108.625,105,88,0.471,60.375,0.5265,27.625,0.349,22.25,0.735375,90.5,0.440375,55.375,0.499,35.125,0.3525,16.5,0.8095,811,2018207,2018,DET,BRK,1482.099931,1380.849458,0.761058386,0.238941614,115,106,Brooklyn,21,29,23,33,375,26,27,26,36,-500,211.5,-9.5,H,4742,4,W ,110.75,102.625,89.625,0.45975,64.75,0.489875,24.875,0.375625,24.25,0.797875,86.625,0.437,49.375,0.5205,37.25,0.3265,19.25,0.79575
814,814,2018207,2018,MEM,UTA,1397.216436,1591.436212,0.367635821,0.632364179,88,92,Utah,21,23,24,24,-300,16,23,24,25,240,198.5,7,A,4743,0,L ,104,102.5,83.375,0.46625,58.375,0.517375,25,0.34325,21.875,0.797125,80.25,0.4385,53.25,0.478125,27,0.353125,28.25,0.80425,814,2018207,2018,MEM,UTA,1397.216436,1591.436212,0.367635821,0.632364179,88,92,Utah,21,23,24,24,-300,16,23,24,25,240,198.5,7,A,4743,0,L ,100.25,109.875,87.375,0.45175,61.25,0.489,26.125,0.367,16.625,0.753125,82.125,0.4935,58.25,0.522375,23.875,0.432375,23.5,0.780875
812,812,2018207,2018,MIA,HOU,1505.858105,1689.970956,0.381262618,0.618737382,101,109,Houston,35,26,22,26,-195,24,33,23,21,165,207.5,4.5,A,4744,9,L ,101.375,98.5,85.625,0.444625,54.5,0.50025,31.125,0.334,19.25,0.76775,81.25,0.4435,57,0.497125,24.25,0.332625,22.5,0.81625,812,2018207,2018,MIA,HOU,1505.858105,1689.970956,0.381262618,0.618737382,101,109,Houston,35,26,22,26,-195,24,33,23,21,165,207.5,4.5,A,4744,9,L ,101.625,110.625,83.25,0.46525,53.125,0.507125,30.125,0.38,16.25,0.788,84.875,0.463625,43,0.553875,41.875,0.367125,22,0.779875
815,815,2018207,2018,PHO,SAS,1325.362885,1553.178666,0.323930526,0.676069474,81,129,SanAntonio,28,41,28,32,-650,9,22,19,31,450,202.5,10.5,A,4745,0,L ,97.625,112.5,86.375,0.429625,53.125,0.4865,33.25,0.335875,16.75,0.776375,90,0.46875,57.875,0.522125,32.125,0.376375,22.25,0.746875,815,2018207,2018,PHO,SAS,1325.362885,1553.178666,0.323930526,0.676069474,81,129,SanAntonio,28,41,28,32,-650,9,22,19,31,450,202.5,10.5,A,4745,0,L ,94.125,102.125,86.875,0.435625,59.25,0.497,27.625,0.28875,14.75,0.714125,85.25,0.44125,62,0.451375,23.25,0.41325,22.125,0.766125
820,820,2018208,2018,GSW,DAL,1665.196444,1430.007256,0.873194517,0.126805483,121,103,Dallas,33,27,25,18,850,23,37,33,28,-1500,221.5,-14.5,H,4746,14,W ,119.375,115.625,83.625,0.522125,54,0.568625,29.625,0.43325,23,0.807125,92.125,0.477625,66.875,0.50175,25.25,0.429,22.125,0.7795,820,2018208,2018,GSW,DAL,1665.196444,1430.007256,0.873194517,0.126805483,121,103,Dallas,33,27,25,18,850,23,37,33,28,-1500,221.5,-14.5,H,4746,14,W ,106.25,101.5,84.625,0.49,55.375,0.542625,29.25,0.384125,16.75,0.7545,84,0.440125,49.625,0.510375,34.375,0.338875,21.75,0.7455
821,821,2018208,2018,LAL,OKC,1436.507734,1594.253316,0.417654278,0.582345722,106,81,oklahomaCity,27,19,20,15,105,30,22,31,23,-125,212,-1.5,H,4747,1,W ,109.5,94.25,86.375,0.488875,55.625,0.562375,30.75,0.35625,21.25,0.65475,88.625,0.414875,59.625,0.466375,29,0.31825,17.5,0.69175,821,2018208,2018,LAL,OKC,1436.507734,1594.253316,0.417654278,0.582345722,106,81,oklahomaCity,27,19,20,15,105,30,22,31,23,-125,212,-1.5,H,4747,1,W ,108.375,110.5,86.75,0.461125,56.75,0.537625,30,0.323625,23.875,0.783375,91.375,0.44875,61.5,0.504875,29.875,0.332875,24.75,0.709125
816,816,2018208,2018,ORL,ATL,1385.614528,1394.796617,0.627799912,0.372200088,100,98,Atlanta,23,16,31,28,-125,26,13,30,31,105,210,1.5,H,4748,11,W ,109.125,108.75,86.5,0.4625,55.875,0.523875,30.625,0.342625,23.125,0.807875,88.375,0.47125,60.5,0.5255,27.875,0.352625,20.125,0.786125,816,2018208,2018,ORL,ATL,1385.614528,1394.796617,0.627799912,0.372200088,100,98,Atlanta,23,16,31,28,-125,26,13,30,31,105,210,1.5,H,4748,11,W ,110.375,104.5,87.625,0.471125,58.75,0.52425,28.875,0.373375,22.75,0.762625,85.75,0.426625,54.75,0.449875,31,0.385625,23.875,0.81825
819,819,2018208,2018,POR,CHO,1537.591784,1501.287852,0.686676804,0.313323196,109,103,Charlotte,18,27,20,32,145,29,20,30,18,-170,212.5,-3.5,H,4749,1,W ,114,103.625,87.125,0.506,55.875,0.548,31.25,0.423375,15.375,0.8395,88.5,0.432875,60.5,0.455375,28,0.3745,21.875,0.760375,819,2018208,2018,POR,CHO,1537.591784,1501.287852,0.686676804,0.313323196,109,103,Charlotte,18,27,20,32,145,29,20,30,18,-170,212.5,-3.5,H,4749,1,W ,106.375,107.25,84.125,0.492875,54.375,0.548875,29.75,0.384,15.25,0.809875,88.875,0.443625,59.125,0.4835,29.75,0.368625,24,0.7445
817,817,2018208,2018,TOR,NYK,1659.934042,1425.767096,0.872541519,0.127458481,113,88,NewYork,18,23,25,22,850,23,29,30,31,-1500,213.5,-14,H,4750,1,W ,108.25,95.625,89.5,0.456125,56.125,0.518375,33.375,0.349,18.625,0.792125,84.25,0.41875,62.5,0.443875,21.75,0.35125,24,0.752,817,2018208,2018,TOR,NYK,1659.934042,1425.767096,0.872541519,0.127458481,113,88,NewYork,18,23,25,22,850,23,29,30,31,-1500,213.5,-14,H,4750,1,W ,111,101.5,86.625,0.487,56.5,0.53925,30.125,0.386625,21,0.73075,84.875,0.46375,62.125,0.506375,22.75,0.351875,19.25,0.775375
818,818,2018208,2018,WAS,BOS,1551.926729,1583.443245,0.597298795,0.402701205,104,110,Boston,26,23,26,23,-135,27,24,19,28,115,204,2,A,4751,24,L ,109.25,109.75,86.125,0.473,62.75,0.516375,23.375,0.353375,24.25,0.789125,84.875,0.46625,56.125,0.526125,28.75,0.360625,26.875,0.77625,818,2018208,2018,WAS,BOS,1551.926729,1583.443245,0.597298795,0.402701205,104,110,Boston,26,23,26,23,-135,27,24,19,28,115,204,2,A,4751,24,L ,104,104.75,86.875,0.435,58.375,0.481125,28.5,0.337625,24.875,0.787375,89.125,0.439625,57.875,0.474,31.25,0.386625,19.25,0.751375
825,825,2018209,2018,ATL,CLE,1391.443402,1507.615132,0.476743802,0.523256198,107,123,Cleveland,31,30,36,26,-135,27,29,26,25,115,212.5,2,A,4752,7,L ,103.5,108.5,84.875,0.455,50.75,0.540875,34.125,0.343,18.875,0.825625,83.5,0.48675,55.625,0.526,27.875,0.395875,20.125,0.779375,825,2018209,2018,ATL,CLE,1391.443402,1507.615132,0.476743802,0.523256198,107,123,Cleveland,31,30,36,26,-135,27,29,26,25,115,212.5,2,A,4752,7,L ,118.25,107.625,93.375,0.496875,62.375,0.561125,31,0.365,19.25,0.7305,84.75,0.457375,52.25,0.535625,32.5,0.32875,25.375,0.752125
824,824,2018209,2018,BOS,IND,1593.216171,1520.90985,0.729458094,0.270541906,91,97,Indiana,30,29,17,21,155,16,22,34,19,-185,203.5,-4,A,4753,4,L ,98.625,96,87.5,0.42775,55.625,0.48125,31.875,0.330125,17.125,0.783375,85.25,0.4175,61.875,0.456875,23.375,0.30025,22.125,0.782875,824,2018209,2018,BOS,IND,1593.216171,1520.90985,0.729458094,0.270541906,91,97,Indiana,30,29,17,21,155,16,22,34,19,-185,203.5,-4,A,4753,4,L ,101.875,103.25,84.5,0.4625,51.875,0.562875,32.625,0.31,18.75,0.7115,87.25,0.464875,62.375,0.51225,24.875,0.332375,16.625,0.826125
829,829,2018209,2018,CHI,MIN,1419.345796,1582.972472,0.409443936,0.590556064,114,113,Minnesota,27,40,19,27,-340,30,26,33,25,270,216,7.5,H,4754,15,W ,109.125,113.25,90.375,0.4495,56.5,0.482,33.875,0.3915,18.75,0.795375,86.625,0.47725,53.625,0.54725,33,0.36775,23.375,0.797375,829,2018209,2018,CHI,MIN,1419.345796,1582.972472,0.409443936,0.590556064,114,113,Minnesota,27,40,19,27,-340,30,26,33,25,270,216,7.5,H,4754,15,W ,118.875,113.25,84.25,0.523125,51.25,0.577625,33,0.429375,21.25,0.75825,88.125,0.493625,67.125,0.52675,21,0.381375,22.75,0.795
823,823,2018209,2018,DET,LAC,1486.106505,1548.066029,0.554526931,0.445473069,95,108,LAClippers,31,21,25,31,145,30,26,24,15,-170,221,-3.5,A,4755,9,L ,108,105.875,87.75,0.469375,59.875,0.524125,27.875,0.350625,22.25,0.72075,91.875,0.44025,56.875,0.503375,35,0.34175,15.875,0.838625,823,2018209,2018,DET,LAC,1486.106505,1548.066029,0.554526931,0.445473069,95,108,LAClippers,31,21,25,31,145,30,26,24,15,-170,221,-3.5,A,4755,9,L ,108.125,115.125,85.5,0.47425,58,0.547875,27.5,0.31275,23.375,0.781,86.5,0.480125,56.25,0.549875,30.25,0.35875,27.5,0.782625
827,827,2018209,2018,HOU,DEN,1696.457667,1535.148996,0.818202083,0.181797917,130,104,Denver,23,23,24,34,300,35,28,34,33,-400,223,-8,H,4756,0,W ,115.375,105.625,85,0.4705,45.75,0.5565,39.25,0.37575,27.75,0.74025,83.875,0.48425,54.125,0.56325,29.75,0.33125,19.25,0.735125,827,2018209,2018,HOU,DEN,1696.457667,1535.148996,0.818202083,0.181797917,130,104,Denver,23,23,24,34,300,35,28,34,33,-400,223,-8,H,4756,0,W ,112,103.125,87.125,0.48675,58,0.539875,29.125,0.376,21.625,0.784125,87.25,0.450625,59.25,0.52125,28,0.30375,19.125,0.836875
826,826,2018209,2018,MIA,MIL,1499.371394,1544.31315,0.578578504,0.421421496,91,85,Milwaukee,23,23,8,31,105,19,23,30,19,-125,198.5,-1.5,H,4757,3,W ,98.875,96.125,86.125,0.426125,56,0.479625,30.125,0.319625,20.125,0.794875,80,0.4365,56.25,0.490625,23.75,0.32325,22.625,0.824875,826,2018209,2018,MIA,MIL,1499.371394,1544.31315,0.578578504,0.421421496,91,85,Milwaukee,23,23,8,31,105,19,23,30,19,-125,198.5,-1.5,H,4757,3,W ,98.25,96.625,83.625,0.44425,57.875,0.489,25.75,0.33725,19,0.811875,80.375,0.43575,55.625,0.487375,24.75,0.332,24.125,0.783
822,822,2018209,2018,PHI,NOP,1535.444288,1504.564104,0.679920593,0.320079407,100,82,Neworleans,14,27,11,30,200,32,24,28,16,-250,222,-6,H,4758,0,W ,110.375,97.375,84.875,0.4945,56.625,0.5345,28.25,0.405625,18.25,0.8285,89.125,0.404,57.5,0.459,31.625,0.302625,21.5,0.718375,822,2018209,2018,PHI,NOP,1535.444288,1504.564104,0.679920593,0.320079407,100,82,Neworleans,14,27,11,30,200,32,24,28,16,-250,222,-6,H,4758,0,W ,105.5,104.75,93.125,0.429375,61.25,0.479125,31.875,0.33375,19.375,0.788125,90.625,0.44075,61.25,0.499375,29.375,0.3265,22,0.70975
830,830,2018209,2018,SAC,POR,1353.486531,1541.961033,0.375357595,0.624642405,100,118,Portland,33,29,30,26,-220,31,21,22,26,180,206.5,5,A,4759,15,L ,104.125,110.875,85.5,0.473125,60.25,0.514,25.25,0.38325,18.5,0.76375,82.75,0.495375,49.625,0.55475,33.125,0.411,19.5,0.7875,830,2018209,2018,SAC,POR,1353.486531,1541.961033,0.375357595,0.624642405,100,118,Portland,33,29,30,26,-220,31,21,22,26,180,206.5,5,A,4759,15,L ,106.375,103.125,87.375,0.444,58.625,0.46575,28.75,0.38625,22.5,0.7665,85.875,0.445625,57.125,0.480875,28.75,0.37625,20.125,0.83175
828,828,2018209,2018,UTA,CHO,1595.760401,1496.918603,0.758527856,0.241472144,106,94,Charlotte,24,22,31,17,220,28,27,29,22,-270,205.5,-6.5,H,4760,8,W ,107.5,105.5,83.375,0.48725,53.625,0.578125,29.75,0.329875,21,0.77975,83.625,0.462375,54.875,0.507125,28.75,0.39375,21.25,0.826375,828,2018209,2018,UTA,CHO,1595.760401,1496.918603,0.758527856,0.241472144,106,94,Charlotte,24,22,31,17,220,28,27,29,22,-270,205.5,-6.5,H,4760,8,W ,107.875,105.5,82.875,0.503375,54,0.556875,28.875,0.395875,15.875,0.819125,87.125,0.442125,58.5,0.479875,28.625,0.37,24.375,0.749375
831,831,2018210,2018,BRK,NOP,1376.842884,1495.738266,0.472834137,0.527165863,128,138,Neworleans,34,38,28,16,-140,22,30,33,31,120,220.5,2.5,A,4761,2,L ,106.25,111.75,86.75,0.436375,51.25,0.491125,35.5,0.353125,23,0.80675,85.5,0.476,63.375,0.4955,22.125,0.42625,28.5,0.747375,831,2018210,2018,BRK,NOP,1376.842884,1495.738266,0.472834137,0.527165863,128,138,Neworleans,34,38,28,16,-140,22,30,33,31,120,220.5,2.5,A,4761,2,L ,108.375,109.25,96.375,0.424,59.5,0.471125,36.875,0.345375,18.125,0.805875,94.25,0.446875,66.25,0.496375,28,0.334125,22.625,0.705375
834,834,2018210,2018,CHI,WAS,1424.375779,1542.153803,0.474437673,0.525562327,90,101,Washington,30,26,26,19,-230,22,24,24,20,185,213,5.5,A,4762,1,L ,106,110.375,88.75,0.444875,55,0.484625,33.75,0.377375,18.375,0.79175,85.375,0.474,52.375,0.54875,33,0.361125,22.75,0.7795,834,2018210,2018,CHI,WAS,1424.375779,1542.153803,0.474437673,0.525562327,90,101,Washington,30,26,26,19,-230,22,24,24,20,185,213,5.5,A,4762,1,L ,105,108.375,82.625,0.470625,51.125,0.5495,31.5,0.347,21.25,0.777625,85.125,0.4825,53.875,0.54875,31.25,0.35575,18.875,0.806625
835,835,2018210,2018,DAL,LAL,1426.961388,1459.91858,0.595302408,0.404697592,130,123,LALakers,36,30,29,28,145,34,31,35,30,-170,213.5,-3.5,H,4763,13,W ,102.125,101.25,87.25,0.432,56.625,0.485125,30.625,0.332125,21.125,0.788875,82.875,0.450375,51.75,0.501625,31.125,0.3605,21.75,0.714625,835,2018210,2018,DAL,LAL,1426.961388,1459.91858,0.595302408,0.404697592,130,123,LALakers,36,30,29,28,145,34,31,35,30,-170,213.5,-3.5,H,4763,13,W ,115.375,107.625,87.875,0.48175,58.25,0.516125,29.625,0.40675,24.875,0.7535,88,0.46075,60.5,0.50875,27.5,0.343125,23.25,0.75575
836,836,2018210,2018,GSW,SAS,1668.242312,1571.383872,0.756430488,0.243569512,122,105,SanAntonio,37,18,20,30,525,27,31,33,31,-750,218.5,-10.5,H,4764,5,W ,117,112.75,83.625,0.51925,54.75,0.569375,28.875,0.420625,21.75,0.80875,92.125,0.469625,66.125,0.514375,26,0.362875,21.75,0.786375,836,2018210,2018,GSW,SAS,1668.242312,1571.383872,0.756430488,0.243569512,122,105,SanAntonio,37,18,20,30,525,27,31,33,31,-750,218.5,-10.5,H,4764,5,W ,95.5,101.5,86,0.441,57.875,0.502125,28.125,0.30075,15.375,0.74325,86.875,0.436625,63.125,0.45975,23.75,0.376625,21.25,0.766875
833,833,2018210,2018,ORL,MIL,1388.967743,1538.070636,0.429802015,0.570197985,104,111,Milwaukee,24,26,28,33,-220,29,25,20,30,180,208.5,5,A,4765,24,L ,109.875,108.125,85.5,0.470125,55,0.531875,30.5,0.35175,23.25,0.803625,87.5,0.47775,60.75,0.538625,26.75,0.3425,20,0.784875,833,2018210,2018,ORL,MIL,1388.967743,1538.070636,0.429802015,0.570197985,104,111,Milwaukee,24,26,28,33,-220,29,25,20,30,180,208.5,5,A,4765,24,L ,99.125,100.625,84.5,0.442375,58.625,0.4935,25.875,0.32325,19.75,0.817625,80.75,0.46175,56.375,0.510375,24.375,0.359125,23.25,0.76725
832,832,2018210,2018,PHI,LAC,1544.270125,1562.08155,0.616120881,0.383879119,112,98,LAClippers,28,27,23,20,180,37,32,16,27,-220,218,-5,H,4766,7,W ,110.125,99.875,84.875,0.493125,56.25,0.53775,28.625,0.3965,18.75,0.80875,90.375,0.409875,57.5,0.474625,32.875,0.294125,22,0.722125,832,2018210,2018,PHI,LAC,1544.270125,1562.08155,0.616120881,0.383879119,112,98,LAClippers,28,27,23,20,180,37,32,16,27,-220,218,-5,H,4766,7,W ,107.75,113.375,85.5,0.4785,57.75,0.556375,27.75,0.309625,22.375,0.766625,87.625,0.472375,57.625,0.544625,30,0.34225,26.875,0.765
837,837,2018210,2018,PHO,DEN,1307.157679,1529.219294,0.331226471,0.668773529,113,123,Denver,28,34,32,29,-325,23,37,29,24,260,222,7.5,A,4767,6,L ,97.5,115.375,85.875,0.44275,55.125,0.505375,30.75,0.327375,17,0.743125,90.25,0.4745,57.875,0.522125,32.375,0.395375,22.375,0.789125,837,2018210,2018,PHO,DEN,1307.157679,1529.219294,0.331226471,0.668773529,113,123,Denver,28,34,32,29,-325,23,37,29,24,260,222,7.5,A,4767,6,L ,116,106.5,87.125,0.507625,59,0.55125,28.125,0.408125,22.625,0.751125,88,0.456625,59.875,0.51725,28.125,0.3285,20,0.842125
840,840,2018211,2018,ATL,DET,1378.209922,1472.090983,0.50880495,0.49119505,118,115,Detroit,23,33,24,35,-170,28,27,27,36,145,208.5,3.5,H,4768,23,W ,106.125,108.75,83.125,0.468375,51.375,0.544125,31.75,0.3575,20.625,0.84675,83.875,0.4815,55.875,0.52075,28,0.390375,21.625,0.76475,840,2018211,2018,ATL,DET,1378.209922,1472.090983,0.50880495,0.49119505,118,115,Detroit,23,33,24,35,-170,28,27,27,36,145,208.5,3.5,H,4768,23,W ,107.375,102.5,82.25,0.4785,50.5,0.523125,31.75,0.395625,19.375,0.795875,88.5,0.4455,61,0.47575,27.5,0.377375,18,0.716625
